funcid,dim,milestone,error
20,30,1,1.242992e+03
20,30,2,1.242992e+03
20,30,3,1.242992e+03
20,30,5,1.242992e+03
20,30,10,1.192950e+03
20,30,20,1.060410e+03
20,30,30,1.043343e+03
20,30,40,1.043343e+03
20,30,50,1.014079e+03
20,30,60,1.014079e+03
20,30,70,1.014079e+03
20,30,80,1.014079e+03
20,30,90,1.014079e+03
20,30,100,1.014079e+03
20,30,1,1.254803e+03
20,30,2,1.254803e+03
20,30,3,1.254803e+03
20,30,5,1.254803e+03
20,30,10,1.092210e+03
20,30,20,1.052308e+03
20,30,30,1.052308e+03
20,30,40,1.052308e+03
20,30,50,1.052308e+03
20,30,60,1.023105e+03
20,30,70,1.023105e+03
20,30,80,1.023105e+03
20,30,90,1.023105e+03
20,30,100,1.023105e+03
20,30,1,7.689322e+02
20,30,2,7.689322e+02
20,30,3,7.689322e+02
20,30,5,7.689322e+02
20,30,10,7.689322e+02
20,30,20,7.689322e+02
20,30,30,7.689322e+02
20,30,40,7.689322e+02
20,30,50,7.421156e+02
20,30,60,7.421156e+02
20,30,70,7.421156e+02
20,30,80,7.421156e+02
20,30,90,7.421156e+02
20,30,100,7.421156e+02
20,30,1,1.325220e+03
20,30,2,1.325220e+03
20,30,3,1.325220e+03
20,30,5,1.325220e+03
20,30,10,1.216602e+03
20,30,20,1.131105e+03
20,30,30,1.093950e+03
20,30,40,1.093950e+03
20,30,50,1.093950e+03
20,30,60,1.093950e+03
20,30,70,1.093950e+03
20,30,80,1.093950e+03
20,30,90,1.024902e+03
20,30,100,1.024902e+03
20,30,1,1.305875e+03
20,30,2,1.305875e+03
20,30,3,1.305875e+03
20,30,5,1.276318e+03
20,30,10,1.276318e+03
20,30,20,9.423828e+02
20,30,30,9.423828e+02
20,30,40,9.423828e+02
20,30,50,9.423828e+02
20,30,60,9.423828e+02
20,30,70,9.423828e+02
20,30,80,9.120463e+02
20,30,90,9.120463e+02
20,30,100,9.120463e+02
20,30,1,1.510257e+03
20,30,2,1.498996e+03
20,30,3,1.498996e+03
20,30,5,1.299001e+03
20,30,10,1.299001e+03
20,30,20,8.121606e+02
20,30,30,8.121606e+02
20,30,40,8.121606e+02
20,30,50,8.121606e+02
20,30,60,8.121606e+02
20,30,70,8.121606e+02
20,30,80,8.121606e+02
20,30,90,7.935491e+02
20,30,100,7.935491e+02
20,30,1,1.419236e+03
20,30,2,1.115297e+03
20,30,3,1.099462e+03
20,30,5,1.099462e+03
20,30,10,1.099462e+03
20,30,20,1.099462e+03
20,30,30,1.099462e+03
20,30,40,1.005272e+03
20,30,50,1.005272e+03
20,30,60,1.005272e+03
20,30,70,1.005272e+03
20,30,80,1.005272e+03
20,30,90,1.005272e+03
20,30,100,1.005272e+03
20,30,1,1.090008e+03
20,30,2,1.090008e+03
20,30,3,1.090008e+03
20,30,5,1.090008e+03
20,30,10,1.071818e+03
20,30,20,1.071818e+03
20,30,30,1.059456e+03
20,30,40,1.057141e+03
20,30,50,1.057141e+03
20,30,60,1.057141e+03
20,30,70,9.619089e+02
20,30,80,9.619089e+02
20,30,90,9.619089e+02
20,30,100,9.619089e+02
20,30,1,1.450290e+03
20,30,2,1.208802e+03
20,30,3,1.208802e+03
20,30,5,1.208802e+03
20,30,10,1.091304e+03
20,30,20,9.756392e+02
20,30,30,9.756392e+02
20,30,40,9.756392e+02
20,30,50,9.756392e+02
20,30,60,9.655300e+02
20,30,70,9.655300e+02
20,30,80,9.655300e+02
20,30,90,9.655300e+02
20,30,100,9.655300e+02
20,30,1,1.388082e+03
20,30,2,1.105630e+03
20,30,3,1.105630e+03
20,30,5,1.105630e+03
20,30,10,1.105630e+03
20,30,20,1.105630e+03
20,30,30,1.064462e+03
20,30,40,1.063074e+03
20,30,50,1.063074e+03
20,30,60,1.063074e+03
20,30,70,9.993999e+02
20,30,80,9.971479e+02
20,30,90,9.971479e+02
20,30,100,9.971479e+02
