funcid,dim,milestone,error
18,10,1,1.371276e+08
18,10,2,3.095102e+07
18,10,3,6.108862e+06
18,10,5,6.108862e+06
18,10,10,2.873395e+06
18,10,20,2.873395e+06
18,10,30,2.873395e+06
18,10,40,9.688664e+05
18,10,50,9.688664e+05
18,10,60,9.688664e+05
18,10,70,9.688664e+05
18,10,80,9.688664e+05
18,10,90,9.688664e+05
18,10,100,9.688664e+05
18,10,1,2.986871e+07
18,10,2,1.752769e+07
18,10,3,1.752769e+07
18,10,5,1.752769e+07
18,10,10,1.752769e+07
18,10,20,4.699166e+06
18,10,30,4.397109e+06
18,10,40,1.352886e+06
18,10,50,1.352886e+06
18,10,60,1.352886e+06
18,10,70,1.352886e+06
18,10,80,2.381357e+05
18,10,90,2.381357e+05
18,10,100,2.381357e+05
18,10,1,1.701770e+08
18,10,2,4.885967e+07
18,10,3,4.885967e+07
18,10,5,4.885967e+07
18,10,10,1.955138e+07
18,10,20,3.854446e+06
18,10,30,3.854446e+06
18,10,40,3.854446e+06
18,10,50,3.854446e+06
18,10,60,2.987853e+06
18,10,70,2.987853e+06
18,10,80,2.612205e+06
18,10,90,2.612205e+06
18,10,100,2.612205e+06
18,10,1,8.842550e+07
18,10,2,1.229732e+07
18,10,3,1.229732e+07
18,10,5,3.176643e+05
18,10,10,3.176643e+05
18,10,20,3.176643e+05
18,10,30,3.176643e+05
18,10,40,3.176643e+05
18,10,50,3.176643e+05
18,10,60,3.176643e+05
18,10,70,3.176643e+05
18,10,80,3.176643e+05
18,10,90,3.176643e+05
18,10,100,3.176643e+05
18,10,1,1.841041e+08
18,10,2,7.691939e+07
18,10,3,4.510601e+07
18,10,5,3.854656e+07
18,10,10,8.995522e+06
18,10,20,8.995522e+06
18,10,30,2.426759e+06
18,10,40,2.426759e+06
18,10,50,2.426759e+06
18,10,60,1.812511e+06
18,10,70,1.812511e+06
18,10,80,1.812511e+06
18,10,90,1.812511e+06
18,10,100,1.812511e+06
18,10,1,3.253949e+07
18,10,2,3.253949e+07
18,10,3,3.253949e+07
18,10,5,3.253949e+07
18,10,10,1.434240e+06
18,10,20,1.434240e+06
18,10,30,1.434240e+06
18,10,40,1.055314e+06
18,10,50,1.055314e+06
18,10,60,1.055314e+06
18,10,70,1.055314e+06
18,10,80,1.055314e+06
18,10,90,1.055314e+06
18,10,100,1.055314e+06
18,10,1,6.089070e+06
18,10,2,6.089070e+06
18,10,3,6.089070e+06
18,10,5,3.362260e+06
18,10,10,1.686863e+06
18,10,20,1.686863e+06
18,10,30,1.686863e+06
18,10,40,1.686863e+06
18,10,50,1.686863e+06
18,10,60,5.969935e+05
18,10,70,5.969935e+05
18,10,80,5.969935e+05
18,10,90,5.969935e+05
18,10,100,5.969935e+05
18,10,1,2.396948e+08
18,10,2,2.396948e+08
18,10,3,1.878294e+07
18,10,5,1.878294e+07
18,10,10,3.131448e+06
18,10,20,3.131448e+06
18,10,30,3.131448e+06
18,10,40,3.131448e+06
18,10,50,8.953142e+05
18,10,60,8.953142e+05
18,10,70,8.953142e+05
18,10,80,8.953142e+05
18,10,90,8.953142e+05
18,10,100,2.610600e+05
18,10,1,7.659672e+07
18,10,2,5.948361e+07
18,10,3,5.948361e+07
18,10,5,1.947022e+07
18,10,10,2.527293e+06
18,10,20,2.331947e+05
18,10,30,2.331947e+05
18,10,40,2.331947e+05
18,10,50,2.331947e+05
18,10,60,2.331947e+05
18,10,70,2.331840e+05
18,10,80,2.331840e+05
18,10,90,2.331840e+05
18,10,100,2.331840e+05
18,10,1,6.254883e+07
18,10,2,6.254883e+07
18,10,3,6.254883e+07
18,10,5,1.529135e+07
18,10,10,8.304999e+06
18,10,20,8.304999e+06
18,10,30,2.590065e+06
18,10,40,2.590065e+06
18,10,50,2.590065e+06
18,10,60,2.031349e+05
18,10,70,2.031349e+05
18,10,80,2.031349e+05
18,10,90,2.031349e+05
18,10,100,2.031349e+05
