funcid,dim,milestone,error
20,10,1,2.955731e+02
20,10,2,2.955731e+02
20,10,3,2.066654e+02
20,10,5,2.038943e+02
20,10,10,2.038943e+02
20,10,20,1.834309e+02
20,10,30,1.834309e+02
20,10,40,1.834309e+02
20,10,50,1.834309e+02
20,10,60,1.834309e+02
20,10,70,1.834309e+02
20,10,80,1.834309e+02
20,10,90,1.584509e+02
20,10,100,1.584509e+02
20,10,1,2.866458e+02
20,10,2,2.866458e+02
20,10,3,2.866458e+02
20,10,5,2.866458e+02
20,10,10,1.629887e+02
20,10,20,1.278011e+02
20,10,30,1.278011e+02
20,10,40,1.278011e+02
20,10,50,1.278011e+02
20,10,60,1.278011e+02
20,10,70,1.278011e+02
20,10,80,1.278011e+02
20,10,90,1.278011e+02
20,10,100,1.278011e+02
20,10,1,2.574073e+02
20,10,2,2.574073e+02
20,10,3,2.574073e+02
20,10,5,2.574073e+02
20,10,10,1.912669e+02
20,10,20,1.912669e+02
20,10,30,1.912669e+02
20,10,40,1.912669e+02
20,10,50,1.498562e+02
20,10,60,1.498562e+02
20,10,70,1.498562e+02
20,10,80,1.498562e+02
20,10,90,1.498562e+02
20,10,100,1.204316e+02
20,10,1,3.483182e+02
20,10,2,2.471641e+02
20,10,3,2.471641e+02
20,10,5,2.471641e+02
20,10,10,2.325387e+02
20,10,20,2.065477e+02
20,10,30,6.900247e+01
20,10,40,6.900247e+01
20,10,50,6.900247e+01
20,10,60,6.900247e+01
20,10,70,6.900247e+01
20,10,80,6.900247e+01
20,10,90,6.900247e+01
20,10,100,6.900247e+01
20,10,1,1.551706e+02
20,10,2,1.551706e+02
20,10,3,1.551706e+02
20,10,5,1.551706e+02
20,10,10,1.551706e+02
20,10,20,1.551706e+02
20,10,30,1.551706e+02
20,10,40,1.551706e+02
20,10,50,1.551706e+02
20,10,60,1.551706e+02
20,10,70,1.551706e+02
20,10,80,1.551706e+02
20,10,90,1.551706e+02
20,10,100,1.551706e+02
20,10,1,3.400884e+02
20,10,2,3.067689e+02
20,10,3,2.957854e+02
20,10,5,2.605025e+02
20,10,10,1.003920e+02
20,10,20,1.003920e+02
20,10,30,1.003920e+02
20,10,40,1.003920e+02
20,10,50,1.003920e+02
20,10,60,1.003920e+02
20,10,70,1.003920e+02
20,10,80,1.003920e+02
20,10,90,1.003920e+02
20,10,100,1.003920e+02
20,10,1,3.948427e+02
20,10,2,2.913700e+02
20,10,3,2.913700e+02
20,10,5,2.108461e+02
20,10,10,2.081821e+02
20,10,20,2.042648e+02
20,10,30,2.042648e+02
20,10,40,2.042648e+02
20,10,50,2.042648e+02
20,10,60,2.020424e+02
20,10,70,2.020424e+02
20,10,80,2.020424e+02
20,10,90,1.931793e+02
20,10,100,1.931793e+02
20,10,1,3.224415e+02
20,10,2,2.800832e+02
20,10,3,2.800832e+02
20,10,5,2.800832e+02
20,10,10,2.800832e+02
20,10,20,1.585581e+02
20,10,30,1.585581e+02
20,10,40,1.585581e+02
20,10,50,1.585581e+02
20,10,60,1.585581e+02
20,10,70,1.585581e+02
20,10,80,1.585581e+02
20,10,90,1.364255e+02
20,10,100,1.364255e+02
20,10,1,4.505026e+02
20,10,2,4.056468e+02
20,10,3,2.247134e+02
20,10,5,2.247134e+02
20,10,10,2.052914e+02
20,10,20,2.052914e+02
20,10,30,2.052914e+02
20,10,40,1.579632e+02
20,10,50,1.579632e+02
20,10,60,1.579632e+02
20,10,70,1.579632e+02
20,10,80,1.579632e+02
20,10,90,1.579632e+02
20,10,100,1.579632e+02
20,10,1,3.030017e+02
20,10,2,3.030017e+02
20,10,3,2.675704e+02
20,10,5,2.675704e+02
20,10,10,2.117756e+02
20,10,20,2.117756e+02
20,10,30,2.099598e+02
20,10,40,2.099598e+02
20,10,50,2.099598e+02
20,10,60,2.099598e+02
20,10,70,2.099598e+02
20,10,80,2.059800e+02
20,10,90,2.059800e+02
20,10,100,1.739823e+02
