funcid,dim,milestone,error
1,30,1,8.776333e+10
1,30,2,8.776333e+10
1,30,3,8.669912e+10
1,30,5,7.592514e+10
1,30,10,7.170186e+10
1,30,20,7.170186e+10
1,30,30,7.100704e+10
1,30,40,7.100704e+10
1,30,50,7.100704e+10
1,30,60,7.100704e+10
1,30,70,7.060580e+10
1,30,80,7.060580e+10
1,30,90,7.060580e+10
1,30,100,7.060580e+10
1,30,1,8.334214e+10
1,30,2,8.334214e+10
1,30,3,8.334214e+10
1,30,5,7.738414e+10
1,30,10,7.702885e+10
1,30,20,7.702885e+10
1,30,30,7.686751e+10
1,30,40,7.686751e+10
1,30,50,7.686751e+10
1,30,60,7.534469e+10
1,30,70,7.534469e+10
1,30,80,7.534469e+10
1,30,90,7.534469e+10
1,30,100,7.534469e+10
1,30,1,8.650093e+10
1,30,2,8.650093e+10
1,30,3,8.650093e+10
1,30,5,6.075800e+10
1,30,10,6.075800e+10
1,30,20,6.075800e+10
1,30,30,6.075800e+10
1,30,40,6.070440e+10
1,30,50,6.025750e+10
1,30,60,6.025750e+10
1,30,70,6.025750e+10
1,30,80,6.012143e+10
1,30,90,6.012143e+10
1,30,100,6.012143e+10
1,30,1,9.858174e+10
1,30,2,8.812826e+10
1,30,3,8.812826e+10
1,30,5,7.227785e+10
1,30,10,7.227785e+10
1,30,20,6.424852e+10
1,30,30,6.424852e+10
1,30,40,6.371677e+10
1,30,50,6.371677e+10
1,30,60,6.371677e+10
1,30,70,6.371677e+10
1,30,80,6.312355e+10
1,30,90,6.312355e+10
1,30,100,6.312355e+10
1,30,1,8.410230e+10
1,30,2,7.907722e+10
1,30,3,7.907722e+10
1,30,5,6.686798e+10
1,30,10,6.686798e+10
1,30,20,6.686798e+10
1,30,30,6.680202e+10
1,30,40,6.620926e+10
1,30,50,6.620926e+10
1,30,60,6.620926e+10
1,30,70,6.620926e+10
1,30,80,6.620926e+10
1,30,90,6.620926e+10
1,30,100,6.620926e+10
1,30,1,7.684439e+10
1,30,2,7.684439e+10
1,30,3,6.923012e+10
1,30,5,6.923012e+10
1,30,10,6.923012e+10
1,30,20,6.923012e+10
1,30,30,6.923012e+10
1,30,40,6.923012e+10
1,30,50,6.923012e+10
1,30,60,6.923012e+10
1,30,70,6.923012e+10
1,30,80,6.923012e+10
1,30,90,6.842638e+10
1,30,100,6.842638e+10
1,30,1,8.116614e+10
1,30,2,8.116614e+10
1,30,3,8.116614e+10
1,30,5,7.296535e+10
1,30,10,6.705509e+10
1,30,20,6.705509e+10
1,30,30,6.693642e+10
1,30,40,6.594165e+10
1,30,50,6.594165e+10
1,30,60,6.594165e+10
1,30,70,6.594165e+10
1,30,80,6.594165e+10
1,30,90,6.594165e+10
1,30,100,6.594165e+10
1,30,1,7.773061e+10
1,30,2,7.773061e+10
1,30,3,7.773061e+10
1,30,5,7.518372e+10
1,30,10,5.900049e+10
1,30,20,5.854547e+10
1,30,30,5.825524e+10
1,30,40,5.769218e+10
1,30,50,5.769218e+10
1,30,60,5.738478e+10
1,30,70,5.738478e+10
1,30,80,5.738478e+10
1,30,90,5.738478e+10
1,30,100,5.738478e+10
1,30,1,6.823755e+10
1,30,2,6.823755e+10
1,30,3,6.823755e+10
1,30,5,6.823755e+10
1,30,10,6.823755e+10
1,30,20,6.823755e+10
1,30,30,6.804099e+10
1,30,40,6.786442e+10
1,30,50,6.719066e+10
1,30,60,6.719066e+10
1,30,70,6.719066e+10
1,30,80,6.719066e+10
1,30,90,6.719066e+10
1,30,100,6.719066e+10
1,30,1,8.581399e+10
1,30,2,7.687493e+10
1,30,3,7.687493e+10
1,30,5,7.687493e+10
1,30,10,6.888935e+10
1,30,20,6.888935e+10
1,30,30,6.888935e+10
1,30,40,6.888935e+10
1,30,50,6.888935e+10
1,30,60,6.835194e+10
1,30,70,6.835194e+10
1,30,80,6.835194e+10
1,30,90,6.835194e+10
1,30,100,6.835194e+10
