funcid,dim,milestone,error
13,10,1,7.049281e+06
13,10,2,7.049281e+06
13,10,3,7.049281e+06
13,10,5,6.171276e+06
13,10,10,6.171276e+06
13,10,20,2.526689e+06
13,10,30,2.526689e+06
13,10,40,1.700972e+06
13,10,50,1.700972e+06
13,10,60,1.371055e+04
13,10,70,1.371055e+04
13,10,80,1.371055e+04
13,10,90,1.371055e+04
13,10,100,1.367508e+04
13,10,1,5.271293e+07
13,10,2,1.910317e+07
13,10,3,1.910317e+07
13,10,5,1.910317e+07
13,10,10,6.044403e+05
13,10,20,6.044403e+05
13,10,30,3.999752e+05
13,10,40,3.999752e+05
13,10,50,3.999752e+05
13,10,60,3.999752e+05
13,10,70,3.999752e+05
13,10,80,3.999695e+05
13,10,90,3.999695e+05
13,10,100,3.999695e+05
13,10,1,2.286658e+07
13,10,2,2.223168e+07
13,10,3,2.223168e+07
13,10,5,2.223168e+07
13,10,10,1.106528e+06
13,10,20,8.287185e+05
13,10,30,8.287185e+05
13,10,40,8.287185e+05
13,10,50,8.287185e+05
13,10,60,8.287185e+05
13,10,70,8.287185e+05
13,10,80,8.287185e+05
13,10,90,7.238138e+04
13,10,100,7.238138e+04
13,10,1,1.015770e+07
13,10,2,1.258840e+06
13,10,3,1.258840e+06
13,10,5,1.258840e+06
13,10,10,1.258840e+06
13,10,20,2.293023e+04
13,10,30,2.293023e+04
13,10,40,2.293023e+04
13,10,50,2.293023e+04
13,10,60,2.293023e+04
13,10,70,2.293023e+04
13,10,80,2.293023e+04
13,10,90,2.293023e+04
13,10,100,2.293023e+04
13,10,1,4.301808e+07
13,10,2,1.876733e+07
13,10,3,6.769933e+06
13,10,5,6.769933e+06
13,10,10,4.814118e+05
13,10,20,2.591234e+05
13,10,30,2.591234e+05
13,10,40,2.591234e+05
13,10,50,2.591234e+05
13,10,60,2.591234e+05
13,10,70,2.590160e+05
13,10,80,2.590160e+05
13,10,90,2.590160e+05
13,10,100,2.590160e+05
13,10,1,1.480291e+08
13,10,2,8.959371e+07
13,10,3,4.652510e+07
13,10,5,2.028508e+07
13,10,10,2.028508e+07
13,10,20,1.946879e+06
13,10,30,1.946879e+06
13,10,40,1.568549e+05
13,10,50,1.568549e+05
13,10,60,1.568549e+05
13,10,70,1.568549e+05
13,10,80,1.205037e+05
13,10,90,1.205037e+05
13,10,100,1.205037e+05
13,10,1,1.104932e+07
13,10,2,1.104932e+07
13,10,3,1.104932e+07
13,10,5,4.372125e+06
13,10,10,4.372125e+06
13,10,20,4.372125e+06
13,10,30,4.372125e+06
13,10,40,4.372125e+06
13,10,50,4.372125e+06
13,10,60,1.773337e+05
13,10,70,1.773337e+05
13,10,80,1.773337e+05
13,10,90,1.773337e+05
13,10,100,1.773337e+05
13,10,1,1.935937e+07
13,10,2,1.422119e+06
13,10,3,1.422119e+06
13,10,5,1.422119e+06
13,10,10,1.422119e+06
13,10,20,1.318963e+06
13,10,30,1.318963e+06
13,10,40,1.107224e+06
13,10,50,1.107224e+06
13,10,60,1.107224e+06
13,10,70,2.808034e+05
13,10,80,2.808034e+05
13,10,90,2.808034e+05
13,10,100,2.808034e+05
13,10,1,4.034868e+07
13,10,2,3.327413e+07
13,10,3,1.362471e+06
13,10,5,1.362471e+06
13,10,10,9.518582e+05
13,10,20,5.305112e+05
13,10,30,5.305112e+05
13,10,40,3.100661e+05
13,10,50,3.100661e+05
13,10,60,3.100661e+05
13,10,70,3.100661e+05
13,10,80,3.100661e+05
13,10,90,3.099977e+05
13,10,100,3.099977e+05
13,10,1,3.610268e+07
13,10,2,3.610268e+07
13,10,3,7.771135e+06
13,10,5,7.771135e+06
13,10,10,7.771135e+06
13,10,20,7.376137e+06
13,10,30,6.028283e+06
13,10,40,9.036502e+05
13,10,50,3.344976e+05
13,10,60,3.344976e+05
13,10,70,3.344976e+05
13,10,80,3.344976e+05
13,10,90,3.344976e+05
13,10,100,3.344976e+05
