funcid,dim,milestone,error
22,10,1,1.496618e+03
22,10,2,1.310267e+03
22,10,3,6.521646e+02
22,10,5,3.994479e+02
22,10,10,3.994479e+02
22,10,20,2.712636e+02
22,10,30,2.712636e+02
22,10,40,2.712636e+02
22,10,50,2.712636e+02
22,10,60,2.712636e+02
22,10,70,2.712636e+02
22,10,80,2.712636e+02
22,10,90,2.712636e+02
22,10,100,2.712636e+02
22,10,1,1.459856e+03
22,10,2,1.459856e+03
22,10,3,1.210740e+03
22,10,5,1.210740e+03
22,10,10,9.429124e+02
22,10,20,3.816610e+02
22,10,30,3.816610e+02
22,10,40,3.816610e+02
22,10,50,3.816610e+02
22,10,60,3.816610e+02
22,10,70,3.108182e+02
22,10,80,3.108182e+02
22,10,90,3.108182e+02
22,10,100,3.108182e+02
22,10,1,1.327290e+03
22,10,2,1.327290e+03
22,10,3,8.645612e+02
22,10,5,8.645612e+02
22,10,10,5.998121e+02
22,10,20,5.998121e+02
22,10,30,5.998121e+02
22,10,40,5.998121e+02
22,10,50,1.356020e+02
22,10,60,1.356020e+02
22,10,70,1.356020e+02
22,10,80,1.356020e+02
22,10,90,1.327759e+02
22,10,100,1.327759e+02
22,10,1,5.874109e+02
22,10,2,5.874109e+02
22,10,3,5.874109e+02
22,10,5,5.874109e+02
22,10,10,5.874109e+02
22,10,20,4.565337e+02
22,10,30,3.552334e+02
22,10,40,3.054689e+02
22,10,50,3.054689e+02
22,10,60,3.054689e+02
22,10,70,3.054689e+02
22,10,80,2.529878e+02
22,10,90,2.529878e+02
22,10,100,2.529878e+02
22,10,1,3.925966e+02
22,10,2,3.925966e+02
22,10,3,3.925966e+02
22,10,5,3.925966e+02
22,10,10,3.925966e+02
22,10,20,3.925966e+02
22,10,30,3.925966e+02
22,10,40,3.925966e+02
22,10,50,3.925966e+02
22,10,60,3.557550e+02
22,10,70,3.557550e+02
22,10,80,3.557550e+02
22,10,90,3.557550e+02
22,10,100,3.557550e+02
22,10,1,1.152493e+03
22,10,2,6.138304e+02
22,10,3,6.138304e+02
22,10,5,6.138304e+02
22,10,10,1.884653e+02
22,10,20,1.884653e+02
22,10,30,1.884653e+02
22,10,40,1.884653e+02
22,10,50,1.884653e+02
22,10,60,1.884653e+02
22,10,70,1.884653e+02
22,10,80,1.884653e+02
22,10,90,1.884653e+02
22,10,100,1.884653e+02
22,10,1,1.179639e+03
22,10,2,1.179639e+03
22,10,3,1.014193e+03
22,10,5,7.517485e+02
22,10,10,7.468004e+02
22,10,20,6.070270e+02
22,10,30,6.070270e+02
22,10,40,6.070270e+02
22,10,50,6.070270e+02
22,10,60,6.070270e+02
22,10,70,6.070270e+02
22,10,80,6.070270e+02
22,10,90,6.070270e+02
22,10,100,6.070270e+02
22,10,1,1.427548e+03
22,10,2,8.629268e+02
22,10,3,8.629268e+02
22,10,5,8.629268e+02
22,10,10,8.629268e+02
22,10,20,8.629268e+02
22,10,30,8.476822e+02
22,10,40,7.177581e+02
22,10,50,2.560829e+02
22,10,60,2.560829e+02
22,10,70,2.560829e+02
22,10,80,2.560829e+02
22,10,90,2.560829e+02
22,10,100,2.425686e+02
22,10,1,5.879251e+02
22,10,2,5.879251e+02
22,10,3,5.879251e+02
22,10,5,5.879251e+02
22,10,10,5.819515e+02
22,10,20,5.819515e+02
22,10,30,5.819515e+02
22,10,40,5.819515e+02
22,10,50,5.819515e+02
22,10,60,5.819515e+02
22,10,70,5.530828e+02
22,10,80,5.530828e+02
22,10,90,5.530828e+02
22,10,100,4.583031e+02
22,10,1,1.546942e+03
22,10,2,1.128997e+03
22,10,3,1.126427e+03
22,10,5,1.126427e+03
22,10,10,7.830693e+02
22,10,20,3.658000e+02
22,10,30,3.658000e+02
22,10,40,3.658000e+02
22,10,50,3.658000e+02
22,10,60,3.658000e+02
22,10,70,3.658000e+02
22,10,80,3.658000e+02
22,10,90,3.658000e+02
22,10,100,3.658000e+02
