funcid,dim,milestone,error
12,10,1,6.029450e+08
12,10,2,5.515007e+08
12,10,3,5.515007e+08
12,10,5,3.452053e+08
12,10,10,3.452053e+08
12,10,20,2.351345e+08
12,10,30,2.093244e+08
12,10,40,5.162235e+07
12,10,50,5.162235e+07
12,10,60,5.162235e+07
12,10,70,5.162235e+07
12,10,80,5.162235e+07
12,10,90,5.162235e+07
12,10,100,5.162235e+07
12,10,1,8.598392e+08
12,10,2,6.058343e+08
12,10,3,6.058343e+08
12,10,5,6.938333e+07
12,10,10,6.938333e+07
12,10,20,6.938333e+07
12,10,30,6.938333e+07
12,10,40,6.938333e+07
12,10,50,4.033144e+07
12,10,60,4.033144e+07
12,10,70,3.860211e+07
12,10,80,3.860211e+07
12,10,90,3.860211e+07
12,10,100,3.860211e+07
12,10,1,7.978996e+08
12,10,2,5.855610e+08
12,10,3,5.855610e+08
12,10,5,1.888924e+08
12,10,10,1.888924e+08
12,10,20,1.888924e+08
12,10,30,1.798818e+08
12,10,40,1.798818e+08
12,10,50,1.798818e+08
12,10,60,7.757836e+07
12,10,70,7.757836e+07
12,10,80,7.757836e+07
12,10,90,7.757836e+07
12,10,100,7.757836e+07
12,10,1,4.908001e+08
12,10,2,3.484964e+08
12,10,3,3.484964e+08
12,10,5,1.575457e+08
12,10,10,1.575457e+08
12,10,20,1.575457e+08
12,10,30,1.575457e+08
12,10,40,1.575457e+08
12,10,50,1.575457e+08
12,10,60,5.429870e+07
12,10,70,5.429870e+07
12,10,80,5.429870e+07
12,10,90,5.429870e+07
12,10,100,5.429870e+07
12,10,1,1.176337e+09
12,10,2,3.064683e+08
12,10,3,3.064683e+08
12,10,5,3.064683e+08
12,10,10,2.271832e+08
12,10,20,2.271832e+08
12,10,30,2.023695e+08
12,10,40,1.526272e+08
12,10,50,1.526272e+08
12,10,60,1.526272e+08
12,10,70,1.526272e+08
12,10,80,1.526272e+08
12,10,90,1.526272e+08
12,10,100,1.526272e+08
12,10,1,1.562643e+08
12,10,2,1.562643e+08
12,10,3,1.562643e+08
12,10,5,1.562643e+08
12,10,10,1.122251e+08
12,10,20,1.122251e+08
12,10,30,1.122251e+08
12,10,40,1.122251e+08
12,10,50,1.122251e+08
12,10,60,1.122251e+08
12,10,70,1.122251e+08
12,10,80,1.122251e+08
12,10,90,1.122251e+08
12,10,100,1.122251e+08
12,10,1,8.958182e+08
12,10,2,2.014646e+08
12,10,3,2.014646e+08
12,10,5,2.014646e+08
12,10,10,2.014646e+08
12,10,20,1.497730e+08
12,10,30,1.497730e+08
12,10,40,1.040190e+08
12,10,50,9.643019e+07
12,10,60,9.643019e+07
12,10,70,9.643019e+07
12,10,80,9.643019e+07
12,10,90,9.643019e+07
12,10,100,8.944846e+07
12,10,1,6.472483e+08
12,10,2,6.472483e+08
12,10,3,4.618048e+08
12,10,5,4.618048e+08
12,10,10,3.471212e+08
12,10,20,2.271500e+08
12,10,30,2.271500e+08
12,10,40,9.915153e+07
12,10,50,9.915153e+07
12,10,60,9.915153e+07
12,10,70,9.915153e+07
12,10,80,9.915153e+07
12,10,90,9.134925e+07
12,10,100,9.134925e+07
12,10,1,1.293852e+09
12,10,2,2.367681e+08
12,10,3,2.367681e+08
12,10,5,2.367681e+08
12,10,10,1.949777e+08
12,10,20,1.949777e+08
12,10,30,1.949777e+08
12,10,40,1.949777e+08
12,10,50,7.075469e+07
12,10,60,7.075469e+07
12,10,70,7.075469e+07
12,10,80,7.075469e+07
12,10,90,7.075469e+07
12,10,100,7.075469e+07
12,10,1,7.238250e+08
12,10,2,7.238250e+08
12,10,3,7.238250e+08
12,10,5,6.780846e+08
12,10,10,3.261259e+08
12,10,20,3.214345e+08
12,10,30,1.910205e+08
12,10,40,1.910205e+08
12,10,50,1.910205e+08
12,10,60,1.910205e+08
12,10,70,1.910205e+08
12,10,80,1.910205e+08
12,10,90,1.910205e+08
12,10,100,1.910205e+08
