funcid,dim,milestone,error
8,30,1,5.095807e+02
8,30,2,5.095807e+02
8,30,3,5.095807e+02
8,30,5,5.095807e+02
8,30,10,4.035295e+02
8,30,20,4.035295e+02
8,30,30,4.035295e+02
8,30,40,4.035295e+02
8,30,50,4.035295e+02
8,30,60,4.035295e+02
8,30,70,4.002803e+02
8,30,80,3.918042e+02
8,30,90,3.918042e+02
8,30,100,3.918042e+02
8,30,1,4.781564e+02
8,30,2,4.781564e+02
8,30,3,4.751838e+02
8,30,5,4.751838e+02
8,30,10,4.751838e+02
8,30,20,4.751838e+02
8,30,30,4.587980e+02
8,30,40,4.587980e+02
8,30,50,4.587980e+02
8,30,60,4.587980e+02
8,30,70,4.587980e+02
8,30,80,4.587980e+02
8,30,90,4.587980e+02
8,30,100,4.587980e+02
8,30,1,5.190462e+02
8,30,2,4.833757e+02
8,30,3,4.808905e+02
8,30,5,4.675060e+02
8,30,10,4.330590e+02
8,30,20,4.029083e+02
8,30,30,3.961918e+02
8,30,40,3.961918e+02
8,30,50,3.833068e+02
8,30,60,3.833068e+02
8,30,70,3.833068e+02
8,30,80,3.833068e+02
8,30,90,3.833068e+02
8,30,100,3.833068e+02
8,30,1,5.105407e+02
8,30,2,5.105407e+02
8,30,3,5.105407e+02
8,30,5,4.473148e+02
8,30,10,4.473148e+02
8,30,20,4.473148e+02
8,30,30,4.426619e+02
8,30,40,4.268055e+02
8,30,50,4.268055e+02
8,30,60,4.268055e+02
8,30,70,4.268055e+02
8,30,80,4.268055e+02
8,30,90,4.268055e+02
8,30,100,4.268055e+02
8,30,1,4.842331e+02
8,30,2,4.842331e+02
8,30,3,4.842331e+02
8,30,5,4.839418e+02
8,30,10,4.675799e+02
8,30,20,4.244680e+02
8,30,30,4.244680e+02
8,30,40,4.244680e+02
8,30,50,4.244680e+02
8,30,60,4.244680e+02
8,30,70,4.244680e+02
8,30,80,4.244680e+02
8,30,90,4.244680e+02
8,30,100,4.244680e+02
8,30,1,4.910040e+02
8,30,2,4.897300e+02
8,30,3,4.897300e+02
8,30,5,4.853530e+02
8,30,10,4.794153e+02
8,30,20,4.269173e+02
8,30,30,4.269173e+02
8,30,40,4.234604e+02
8,30,50,4.234604e+02
8,30,60,4.234604e+02
8,30,70,4.234604e+02
8,30,80,4.234604e+02
8,30,90,4.234604e+02
8,30,100,4.234604e+02
8,30,1,5.395355e+02
8,30,2,5.247558e+02
8,30,3,5.247558e+02
8,30,5,5.247558e+02
8,30,10,4.618335e+02
8,30,20,4.418095e+02
8,30,30,4.418095e+02
8,30,40,4.367444e+02
8,30,50,4.367444e+02
8,30,60,4.367444e+02
8,30,70,4.367444e+02
8,30,80,4.367444e+02
8,30,90,4.367444e+02
8,30,100,4.353648e+02
8,30,1,4.555594e+02
8,30,2,4.342091e+02
8,30,3,4.342091e+02
8,30,5,4.342091e+02
8,30,10,4.342091e+02
8,30,20,4.342091e+02
8,30,30,4.342091e+02
8,30,40,4.340193e+02
8,30,50,4.340193e+02
8,30,60,4.340193e+02
8,30,70,4.340193e+02
8,30,80,4.340193e+02
8,30,90,4.298434e+02
8,30,100,4.298434e+02
8,30,1,5.285658e+02
8,30,2,4.858021e+02
8,30,3,4.787555e+02
8,30,5,4.662618e+02
8,30,10,4.354550e+02
8,30,20,4.249032e+02
8,30,30,4.161864e+02
8,30,40,4.161864e+02
8,30,50,4.161864e+02
8,30,60,4.119111e+02
8,30,70,4.119111e+02
8,30,80,4.119111e+02
8,30,90,4.119111e+02
8,30,100,4.119111e+02
8,30,1,4.917020e+02
8,30,2,4.917020e+02
8,30,3,4.917020e+02
8,30,5,4.917020e+02
8,30,10,4.248911e+02
8,30,20,4.248911e+02
8,30,30,4.248911e+02
8,30,40,4.248911e+02
8,30,50,4.248911e+02
8,30,60,4.248911e+02
8,30,70,4.248911e+02
8,30,80,4.248911e+02
8,30,90,4.248911e+02
8,30,100,4.248911e+02
