funcid,dim,milestone,error
7,10,1,3.424407e+02
7,10,2,2.801699e+02
7,10,3,2.801699e+02
7,10,5,2.274167e+02
7,10,10,2.220784e+02
7,10,20,2.220784e+02
7,10,30,2.220784e+02
7,10,40,2.220784e+02
7,10,50,2.220784e+02
7,10,60,2.220784e+02
7,10,70,2.220784e+02
7,10,80,2.220784e+02
7,10,90,2.220784e+02
7,10,100,2.220784e+02
7,10,1,3.301829e+02
7,10,2,3.301829e+02
7,10,3,2.642696e+02
7,10,5,2.550739e+02
7,10,10,2.550739e+02
7,10,20,2.189804e+02
7,10,30,2.189804e+02
7,10,40,2.189804e+02
7,10,50,2.189804e+02
7,10,60,2.189804e+02
7,10,70,2.002292e+02
7,10,80,2.002292e+02
7,10,90,2.002292e+02
7,10,100,2.002292e+02
7,10,1,3.087458e+02
7,10,2,3.087458e+02
7,10,3,2.636985e+02
7,10,5,2.636985e+02
7,10,10,2.527837e+02
7,10,20,2.527837e+02
7,10,30,2.527837e+02
7,10,40,1.599102e+02
7,10,50,1.599102e+02
7,10,60,1.599102e+02
7,10,70,1.599102e+02
7,10,80,1.599102e+02
7,10,90,1.599102e+02
7,10,100,1.599102e+02
7,10,1,3.851824e+02
7,10,2,3.851824e+02
7,10,3,3.491369e+02
7,10,5,2.714339e+02
7,10,10,2.108637e+02
7,10,20,2.046073e+02
7,10,30,2.046073e+02
7,10,40,2.046073e+02
7,10,50,2.046073e+02
7,10,60,2.046073e+02
7,10,70,1.802282e+02
7,10,80,1.802282e+02
7,10,90,1.802282e+02
7,10,100,1.802282e+02
7,10,1,2.582556e+02
7,10,2,2.582556e+02
7,10,3,2.582556e+02
7,10,5,2.582556e+02
7,10,10,2.120798e+02
7,10,20,2.120798e+02
7,10,30,1.534008e+02
7,10,40,1.534008e+02
7,10,50,1.534008e+02
7,10,60,1.534008e+02
7,10,70,1.534008e+02
7,10,80,1.534008e+02
7,10,90,1.534008e+02
7,10,100,1.534008e+02
7,10,1,3.571878e+02
7,10,2,3.269624e+02
7,10,3,3.269624e+02
7,10,5,3.215663e+02
7,10,10,2.583065e+02
7,10,20,2.002913e+02
7,10,30,1.500165e+02
7,10,40,1.500165e+02
7,10,50,1.500165e+02
7,10,60,1.500165e+02
7,10,70,1.500165e+02
7,10,80,1.450509e+02
7,10,90,1.450509e+02
7,10,100,1.450509e+02
7,10,1,3.290424e+02
7,10,2,3.170680e+02
7,10,3,2.638831e+02
7,10,5,2.237707e+02
7,10,10,2.237707e+02
7,10,20,2.237707e+02
7,10,30,2.237707e+02
7,10,40,2.237707e+02
7,10,50,2.224220e+02
7,10,60,1.762366e+02
7,10,70,1.762366e+02
7,10,80,1.762366e+02
7,10,90,1.762366e+02
7,10,100,1.762366e+02
7,10,1,3.447232e+02
7,10,2,3.447232e+02
7,10,3,3.354704e+02
7,10,5,3.354704e+02
7,10,10,2.120991e+02
7,10,20,2.120991e+02
7,10,30,1.948232e+02
7,10,40,1.948232e+02
7,10,50,1.948232e+02
7,10,60,1.948232e+02
7,10,70,1.942980e+02
7,10,80,1.942980e+02
7,10,90,1.942980e+02
7,10,100,1.942980e+02
7,10,1,3.335521e+02
7,10,2,2.893983e+02
7,10,3,2.893983e+02
7,10,5,2.382597e+02
7,10,10,2.382597e+02
7,10,20,2.182133e+02
7,10,30,2.182133e+02
7,10,40,2.182133e+02
7,10,50,1.836208e+02
7,10,60,1.836208e+02
7,10,70,1.836208e+02
7,10,80,1.836208e+02
7,10,90,1.836208e+02
7,10,100,1.836208e+02
7,10,1,3.032128e+02
7,10,2,2.363935e+02
7,10,3,2.363935e+02
7,10,5,2.363935e+02
7,10,10,2.363935e+02
7,10,20,2.164712e+02
7,10,30,2.164712e+02
7,10,40,2.164712e+02
7,10,50,2.080627e+02
7,10,60,1.992261e+02
7,10,70,1.992261e+02
7,10,80,1.992261e+02
7,10,90,1.992261e+02
7,10,100,1.992261e+02
