funcid,dim,milestone,error
26,30,1,1.120478e+04
26,30,2,1.098771e+04
26,30,3,7.774360e+03
26,30,5,7.774360e+03
26,30,10,7.774360e+03
26,30,20,7.774360e+03
26,30,30,7.774360e+03
26,30,40,7.699670e+03
26,30,50,7.699670e+03
26,30,60,7.699670e+03
26,30,70,7.699670e+03
26,30,80,7.699670e+03
26,30,90,7.504419e+03
26,30,100,7.504419e+03
26,30,1,1.114794e+04
26,30,2,1.058806e+04
26,30,3,9.959840e+03
26,30,5,9.959840e+03
26,30,10,7.719073e+03
26,30,20,7.719073e+03
26,30,30,7.719073e+03
26,30,40,7.605201e+03
26,30,50,7.605201e+03
26,30,60,7.423619e+03
26,30,70,7.423619e+03
26,30,80,7.281607e+03
26,30,90,7.277160e+03
26,30,100,7.277160e+03
26,30,1,8.878721e+03
26,30,2,8.878721e+03
26,30,3,8.878721e+03
26,30,5,8.878721e+03
26,30,10,8.878721e+03
26,30,20,8.878721e+03
26,30,30,8.878721e+03
26,30,40,8.878721e+03
26,30,50,8.878721e+03
26,30,60,8.828163e+03
26,30,70,8.828163e+03
26,30,80,7.872523e+03
26,30,90,7.872523e+03
26,30,100,7.872523e+03
26,30,1,1.080330e+04
26,30,2,1.080330e+04
26,30,3,1.080330e+04
26,30,5,1.043207e+04
26,30,10,9.873999e+03
26,30,20,7.056190e+03
26,30,30,6.940659e+03
26,30,40,6.940659e+03
26,30,50,6.940659e+03
26,30,60,6.940659e+03
26,30,70,6.940659e+03
26,30,80,6.940659e+03
26,30,90,6.940659e+03
26,30,100,6.940659e+03
26,30,1,1.110902e+04
26,30,2,1.105595e+04
26,30,3,1.021191e+04
26,30,5,9.277567e+03
26,30,10,9.277567e+03
26,30,20,8.564557e+03
26,30,30,8.564557e+03
26,30,40,8.551104e+03
26,30,50,8.551104e+03
26,30,60,8.551104e+03
26,30,70,8.551104e+03
26,30,80,7.751487e+03
26,30,90,7.751487e+03
26,30,100,7.751487e+03
26,30,1,9.321431e+03
26,30,2,8.847816e+03
26,30,3,8.847816e+03
26,30,5,7.648031e+03
26,30,10,7.648031e+03
26,30,20,7.648031e+03
26,30,30,7.531730e+03
26,30,40,7.302990e+03
26,30,50,7.302990e+03
26,30,60,7.302990e+03
26,30,70,7.302990e+03
26,30,80,7.302990e+03
26,30,90,7.302990e+03
26,30,100,7.302990e+03
26,30,1,1.006803e+04
26,30,2,1.006803e+04
26,30,3,1.006803e+04
26,30,5,1.006803e+04
26,30,10,8.612623e+03
26,30,20,8.004654e+03
26,30,30,8.004654e+03
26,30,40,8.004654e+03
26,30,50,8.004654e+03
26,30,60,8.004654e+03
26,30,70,8.004654e+03
26,30,80,8.004654e+03
26,30,90,8.004654e+03
26,30,100,8.004654e+03
26,30,1,9.882963e+03
26,30,2,8.772429e+03
26,30,3,8.772429e+03
26,30,5,8.772429e+03
26,30,10,8.772429e+03
26,30,20,8.549984e+03
26,30,30,8.534655e+03
26,30,40,8.534655e+03
26,30,50,8.534655e+03
26,30,60,8.534655e+03
26,30,70,8.484584e+03
26,30,80,8.484584e+03
26,30,90,8.484584e+03
26,30,100,8.415729e+03
26,30,1,9.795431e+03
26,30,2,9.199769e+03
26,30,3,8.206565e+03
26,30,5,8.206565e+03
26,30,10,8.206565e+03
26,30,20,6.841264e+03
26,30,30,6.841264e+03
26,30,40,6.834510e+03
26,30,50,6.705841e+03
26,30,60,6.705841e+03
26,30,70,6.705841e+03
26,30,80,6.705841e+03
26,30,90,6.705841e+03
26,30,100,6.705841e+03
26,30,1,1.075720e+04
26,30,2,1.032851e+04
26,30,3,1.032851e+04
26,30,5,9.153754e+03
26,30,10,8.488589e+03
26,30,20,8.488589e+03
26,30,30,8.456039e+03
26,30,40,8.396052e+03
26,30,50,8.396052e+03
26,30,60,8.396052e+03
26,30,70,8.396052e+03
26,30,80,8.396052e+03
26,30,90,8.396052e+03
26,30,100,8.396052e+03
