funcid,dim,milestone,error
5,30,1,5.485088e+02
5,30,2,5.485088e+02
5,30,3,5.485088e+02
5,30,5,5.130268e+02
5,30,10,5.130268e+02
5,30,20,4.928483e+02
5,30,30,4.928483e+02
5,30,40,4.928483e+02
5,30,50,4.928483e+02
5,30,60,4.928483e+02
5,30,70,4.928483e+02
5,30,80,4.928483e+02
5,30,90,4.928483e+02
5,30,100,4.920233e+02
5,30,1,5.421000e+02
5,30,2,5.421000e+02
5,30,3,5.246621e+02
5,30,5,5.246621e+02
5,30,10,4.810892e+02
5,30,20,4.810892e+02
5,30,30,4.810892e+02
5,30,40,4.810892e+02
5,30,50,4.595896e+02
5,30,60,4.595896e+02
5,30,70,4.595896e+02
5,30,80,4.595896e+02
5,30,90,4.595896e+02
5,30,100,4.595896e+02
5,30,1,5.904364e+02
5,30,2,5.351079e+02
5,30,3,5.351079e+02
5,30,5,5.182712e+02
5,30,10,5.182712e+02
5,30,20,4.410759e+02
5,30,30,4.410759e+02
5,30,40,4.355808e+02
5,30,50,4.294650e+02
5,30,60,4.294650e+02
5,30,70,4.294650e+02
5,30,80,4.294650e+02
5,30,90,4.170883e+02
5,30,100,4.170883e+02
5,30,1,5.412669e+02
5,30,2,5.412669e+02
5,30,3,5.255555e+02
5,30,5,5.102730e+02
5,30,10,4.384236e+02
5,30,20,4.384236e+02
5,30,30,4.384236e+02
5,30,40,4.384236e+02
5,30,50,4.384236e+02
5,30,60,4.384236e+02
5,30,70,4.304493e+02
5,30,80,4.304493e+02
5,30,90,4.304493e+02
5,30,100,4.304493e+02
5,30,1,4.899458e+02
5,30,2,4.899458e+02
5,30,3,4.899458e+02
5,30,5,4.899458e+02
5,30,10,4.899458e+02
5,30,20,4.899458e+02
5,30,30,4.899458e+02
5,30,40,4.899458e+02
5,30,50,4.897345e+02
5,30,60,4.897345e+02
5,30,70,4.897345e+02
5,30,80,4.897345e+02
5,30,90,4.897345e+02
5,30,100,4.897345e+02
5,30,1,5.960650e+02
5,30,2,5.618982e+02
5,30,3,4.900721e+02
5,30,5,4.900721e+02
5,30,10,4.900721e+02
5,30,20,4.900721e+02
5,30,30,4.900721e+02
5,30,40,4.900721e+02
5,30,50,4.900721e+02
5,30,60,4.900721e+02
5,30,70,4.894580e+02
5,30,80,4.894580e+02
5,30,90,4.632291e+02
5,30,100,4.632291e+02
5,30,1,5.742376e+02
5,30,2,5.742376e+02
5,30,3,5.264594e+02
5,30,5,5.264594e+02
5,30,10,5.264594e+02
5,30,20,5.063244e+02
5,30,30,4.783661e+02
5,30,40,4.783661e+02
5,30,50,4.783661e+02
5,30,60,4.783661e+02
5,30,70,4.783661e+02
5,30,80,4.783661e+02
5,30,90,4.783661e+02
5,30,100,4.783661e+02
5,30,1,5.507143e+02
5,30,2,5.405218e+02
5,30,3,5.405218e+02
5,30,5,4.863192e+02
5,30,10,4.863192e+02
5,30,20,4.863192e+02
5,30,30,4.863192e+02
5,30,40,4.863192e+02
5,30,50,4.863192e+02
5,30,60,4.863192e+02
5,30,70,4.863192e+02
5,30,80,4.863192e+02
5,30,90,4.863192e+02
5,30,100,4.863192e+02
5,30,1,5.756497e+02
5,30,2,5.429203e+02
5,30,3,5.429203e+02
5,30,5,5.378414e+02
5,30,10,5.232700e+02
5,30,20,5.066785e+02
5,30,30,4.999308e+02
5,30,40,4.999308e+02
5,30,50,4.999308e+02
5,30,60,4.846101e+02
5,30,70,4.759423e+02
5,30,80,4.759423e+02
5,30,90,4.759423e+02
5,30,100,4.759423e+02
5,30,1,5.640792e+02
5,30,2,5.640792e+02
5,30,3,5.598669e+02
5,30,5,5.350191e+02
5,30,10,5.350191e+02
5,30,20,4.998327e+02
5,30,30,4.998327e+02
5,30,40,4.998327e+02
5,30,50,4.698164e+02
5,30,60,4.698164e+02
5,30,70,4.698164e+02
5,30,80,4.698164e+02
5,30,90,4.698164e+02
5,30,100,4.698164e+02
