funcid,dim,milestone,error
27,30,1,2.012237e+03
27,30,2,1.789840e+03
27,30,3,1.745606e+03
27,30,5,1.745606e+03
27,30,10,1.646430e+03
27,30,20,1.161819e+03
27,30,30,1.161819e+03
27,30,40,1.152971e+03
27,30,50,1.152971e+03
27,30,60,1.152971e+03
27,30,70,1.152971e+03
27,30,80,1.141138e+03
27,30,90,1.141138e+03
27,30,100,1.117782e+03
27,30,1,1.634125e+03
27,30,2,1.634125e+03
27,30,3,1.409360e+03
27,30,5,1.409360e+03
27,30,10,1.382250e+03
27,30,20,1.382250e+03
27,30,30,1.382250e+03
27,30,40,1.382250e+03
27,30,50,1.382250e+03
27,30,60,1.382250e+03
27,30,70,1.382250e+03
27,30,80,1.381409e+03
27,30,90,1.381409e+03
27,30,100,1.362906e+03
27,30,1,1.825725e+03
27,30,2,1.825725e+03
27,30,3,1.612038e+03
27,30,5,1.612038e+03
27,30,10,1.612038e+03
27,30,20,1.321137e+03
27,30,30,1.314481e+03
27,30,40,1.314481e+03
27,30,50,1.300692e+03
27,30,60,1.300692e+03
27,30,70,1.300692e+03
27,30,80,1.300692e+03
27,30,90,1.300692e+03
27,30,100,1.300692e+03
27,30,1,1.434792e+03
27,30,2,1.434792e+03
27,30,3,1.434792e+03
27,30,5,1.434792e+03
27,30,10,1.434792e+03
27,30,20,1.434792e+03
27,30,30,1.434792e+03
27,30,40,1.434792e+03
27,30,50,1.434792e+03
27,30,60,1.434792e+03
27,30,70,1.434792e+03
27,30,80,1.434792e+03
27,30,90,1.434792e+03
27,30,100,1.434792e+03
27,30,1,1.557761e+03
27,30,2,1.557761e+03
27,30,3,1.557761e+03
27,30,5,1.557761e+03
27,30,10,1.557761e+03
27,30,20,1.243011e+03
27,30,30,1.232740e+03
27,30,40,1.232740e+03
27,30,50,1.232740e+03
27,30,60,1.232740e+03
27,30,70,1.232740e+03
27,30,80,1.232740e+03
27,30,90,1.232740e+03
27,30,100,1.229725e+03
27,30,1,2.008404e+03
27,30,2,1.921745e+03
27,30,3,1.921745e+03
27,30,5,1.661301e+03
27,30,10,1.630397e+03
27,30,20,1.533335e+03
27,30,30,1.533335e+03
27,30,40,1.533335e+03
27,30,50,1.533335e+03
27,30,60,1.533335e+03
27,30,70,1.533335e+03
27,30,80,1.533335e+03
27,30,90,1.533335e+03
27,30,100,1.533335e+03
27,30,1,2.058370e+03
27,30,2,1.992024e+03
27,30,3,1.496271e+03
27,30,5,1.496271e+03
27,30,10,1.496271e+03
27,30,20,1.485073e+03
27,30,30,1.475729e+03
27,30,40,1.475729e+03
27,30,50,1.475729e+03
27,30,60,1.467155e+03
27,30,70,1.467155e+03
27,30,80,1.456036e+03
27,30,90,1.456036e+03
27,30,100,1.456036e+03
27,30,1,1.889430e+03
27,30,2,1.889430e+03
27,30,3,1.793104e+03
27,30,5,1.388929e+03
27,30,10,1.288633e+03
27,30,20,1.288633e+03
27,30,30,1.256198e+03
27,30,40,1.256198e+03
27,30,50,1.256198e+03
27,30,60,1.256198e+03
27,30,70,1.256198e+03
27,30,80,1.250715e+03
27,30,90,1.250715e+03
27,30,100,1.250715e+03
27,30,1,1.426528e+03
27,30,2,1.426528e+03
27,30,3,1.426528e+03
27,30,5,1.426528e+03
27,30,10,1.426528e+03
27,30,20,1.426528e+03
27,30,30,1.426528e+03
27,30,40,1.426528e+03
27,30,50,1.426528e+03
27,30,60,1.426528e+03
27,30,70,1.426528e+03
27,30,80,1.426528e+03
27,30,90,1.426528e+03
27,30,100,1.426528e+03
27,30,1,1.819267e+03
27,30,2,1.244498e+03
27,30,3,1.244498e+03
27,30,5,1.244498e+03
27,30,10,1.244498e+03
27,30,20,1.244498e+03
27,30,30,1.243581e+03
27,30,40,1.243581e+03
27,30,50,1.239633e+03
27,30,60,1.239633e+03
27,30,70,1.239633e+03
27,30,80,1.239633e+03
27,30,90,1.214075e+03
27,30,100,1.214075e+03
