funcid,dim,milestone,error
23,30,1,1.305450e+03
23,30,2,1.297636e+03
23,30,3,1.297636e+03
23,30,5,1.040684e+03
23,30,10,1.040684e+03
23,30,20,1.037496e+03
23,30,30,1.037496e+03
23,30,40,1.010130e+03
23,30,50,1.010130e+03
23,30,60,1.010130e+03
23,30,70,1.010130e+03
23,30,80,1.010130e+03
23,30,90,1.010130e+03
23,30,100,1.010130e+03
23,30,1,1.268161e+03
23,30,2,1.128838e+03
23,30,3,1.128838e+03
23,30,5,1.128838e+03
23,30,10,1.053833e+03
23,30,20,1.053833e+03
23,30,30,1.041574e+03
23,30,40,1.030595e+03
23,30,50,1.030595e+03
23,30,60,1.030595e+03
23,30,70,1.030595e+03
23,30,80,1.030595e+03
23,30,90,1.030595e+03
23,30,100,1.030595e+03
23,30,1,1.329219e+03
23,30,2,1.255816e+03
23,30,3,1.176872e+03
23,30,5,1.125738e+03
23,30,10,1.125738e+03
23,30,20,1.114421e+03
23,30,30,1.114421e+03
23,30,40,1.114421e+03
23,30,50,1.114421e+03
23,30,60,1.114421e+03
23,30,70,1.114421e+03
23,30,80,1.114421e+03
23,30,90,1.112753e+03
23,30,100,1.112753e+03
23,30,1,1.188490e+03
23,30,2,1.174960e+03
23,30,3,1.174960e+03
23,30,5,1.152461e+03
23,30,10,1.152461e+03
23,30,20,1.152461e+03
23,30,30,1.152461e+03
23,30,40,1.152461e+03
23,30,50,1.152461e+03
23,30,60,1.152461e+03
23,30,70,1.138214e+03
23,30,80,1.138214e+03
23,30,90,1.124971e+03
23,30,100,1.124971e+03
23,30,1,1.422349e+03
23,30,2,1.316394e+03
23,30,3,1.068321e+03
23,30,5,1.068321e+03
23,30,10,1.068321e+03
23,30,20,1.068321e+03
23,30,30,1.042310e+03
23,30,40,1.042310e+03
23,30,50,1.042310e+03
23,30,60,1.042310e+03
23,30,70,1.042310e+03
23,30,80,1.042310e+03
23,30,90,1.042310e+03
23,30,100,1.042310e+03
23,30,1,1.215087e+03
23,30,2,1.191406e+03
23,30,3,1.191406e+03
23,30,5,1.148051e+03
23,30,10,1.148051e+03
23,30,20,1.131535e+03
23,30,30,1.108055e+03
23,30,40,1.108055e+03
23,30,50,1.108055e+03
23,30,60,1.108055e+03
23,30,70,1.108055e+03
23,30,80,1.108055e+03
23,30,90,1.108055e+03
23,30,100,1.108055e+03
23,30,1,1.273099e+03
23,30,2,1.245459e+03
23,30,3,1.245459e+03
23,30,5,1.245459e+03
23,30,10,1.135289e+03
23,30,20,1.135289e+03
23,30,30,1.135289e+03
23,30,40,1.135289e+03
23,30,50,1.135289e+03
23,30,60,1.135289e+03
23,30,70,1.135289e+03
23,30,80,1.123621e+03
23,30,90,1.123621e+03
23,30,100,1.123621e+03
23,30,1,1.347174e+03
23,30,2,1.234633e+03
23,30,3,1.234633e+03
23,30,5,1.180627e+03
23,30,10,1.180627e+03
23,30,20,1.060255e+03
23,30,30,1.060255e+03
23,30,40,1.041053e+03
23,30,50,1.041053e+03
23,30,60,1.041053e+03
23,30,70,1.041053e+03
23,30,80,1.041053e+03
23,30,90,1.041053e+03
23,30,100,1.041053e+03
23,30,1,1.112262e+03
23,30,2,1.112262e+03
23,30,3,1.112262e+03
23,30,5,1.081794e+03
23,30,10,1.081794e+03
23,30,20,1.081794e+03
23,30,30,1.081794e+03
23,30,40,1.076035e+03
23,30,50,1.076035e+03
23,30,60,1.076035e+03
23,30,70,1.048976e+03
23,30,80,1.048976e+03
23,30,90,1.048976e+03
23,30,100,1.048976e+03
23,30,1,1.337221e+03
23,30,2,1.337221e+03
23,30,3,1.246087e+03
23,30,5,1.193961e+03
23,30,10,1.193961e+03
23,30,20,1.073128e+03
23,30,30,1.073128e+03
23,30,40,1.073128e+03
23,30,50,1.073128e+03
23,30,60,1.073128e+03
23,30,70,1.055181e+03
23,30,80,1.055181e+03
23,30,90,1.055181e+03
23,30,100,1.055181e+03
