funcid,dim,milestone,error
4,10,1,9.054247e+02
4,10,2,4.525289e+02
4,10,3,4.525289e+02
4,10,5,4.525289e+02
4,10,10,4.525289e+02
4,10,20,4.525289e+02
4,10,30,4.525289e+02
4,10,40,4.462049e+02
4,10,50,4.462049e+02
4,10,60,3.232529e+02
4,10,70,3.232529e+02
4,10,80,3.232529e+02
4,10,90,3.232529e+02
4,10,100,3.232529e+02
4,10,1,6.180238e+02
4,10,2,6.180238e+02
4,10,3,6.180238e+02
4,10,5,6.180238e+02
4,10,10,4.684672e+02
4,10,20,3.581836e+02
4,10,30,1.703908e+02
4,10,40,1.703908e+02
4,10,50,1.703908e+02
4,10,60,1.703908e+02
4,10,70,1.703908e+02
4,10,80,1.654093e+02
4,10,90,1.654093e+02
4,10,100,1.654093e+02
4,10,1,4.638585e+02
4,10,2,4.638585e+02
4,10,3,4.638585e+02
4,10,5,4.638585e+02
4,10,10,4.638585e+02
4,10,20,4.365060e+02
4,10,30,4.365060e+02
4,10,40,4.365060e+02
4,10,50,4.365060e+02
4,10,60,4.365060e+02
4,10,70,4.168001e+02
4,10,80,4.168001e+02
4,10,90,4.168001e+02
4,10,100,4.168001e+02
4,10,1,4.838410e+02
4,10,2,4.838410e+02
4,10,3,4.838410e+02
4,10,5,4.838410e+02
4,10,10,4.838410e+02
4,10,20,4.838410e+02
4,10,30,4.290158e+02
4,10,40,4.290158e+02
4,10,50,4.290158e+02
4,10,60,4.290158e+02
4,10,70,4.290158e+02
4,10,80,4.290158e+02
4,10,90,4.290158e+02
4,10,100,4.290158e+02
4,10,1,1.208532e+03
4,10,2,1.208532e+03
4,10,3,1.122855e+03
4,10,5,1.076916e+03
4,10,10,5.366028e+02
4,10,20,3.576548e+02
4,10,30,1.902844e+02
4,10,40,1.902844e+02
4,10,50,1.902844e+02
4,10,60,1.902844e+02
4,10,70,1.902844e+02
4,10,80,1.789919e+02
4,10,90,1.789919e+02
4,10,100,1.789919e+02
4,10,1,1.056740e+03
4,10,2,3.884230e+02
4,10,3,3.884230e+02
4,10,5,3.884230e+02
4,10,10,3.106603e+02
4,10,20,3.044105e+02
4,10,30,3.044105e+02
4,10,40,3.044105e+02
4,10,50,3.044105e+02
4,10,60,3.044105e+02
4,10,70,2.889681e+02
4,10,80,2.889681e+02
4,10,90,2.889681e+02
4,10,100,2.889681e+02
4,10,1,1.513169e+03
4,10,2,6.811670e+02
4,10,3,6.811670e+02
4,10,5,6.811670e+02
4,10,10,6.811670e+02
4,10,20,6.179357e+02
4,10,30,6.179357e+02
4,10,40,4.171643e+02
4,10,50,2.951695e+02
4,10,60,2.951695e+02
4,10,70,2.951695e+02
4,10,80,2.951695e+02
4,10,90,2.951695e+02
4,10,100,2.951695e+02
4,10,1,1.376054e+03
4,10,2,1.376054e+03
4,10,3,9.674996e+02
4,10,5,6.128157e+02
4,10,10,5.761306e+02
4,10,20,3.303442e+02
4,10,30,3.303442e+02
4,10,40,3.303442e+02
4,10,50,3.303442e+02
4,10,60,3.303442e+02
4,10,70,3.303442e+02
4,10,80,3.303442e+02
4,10,90,3.303442e+02
4,10,100,3.303442e+02
4,10,1,1.481100e+03
4,10,2,1.481100e+03
4,10,3,1.184461e+03
4,10,5,6.197772e+02
4,10,10,1.772364e+02
4,10,20,1.772364e+02
4,10,30,1.772364e+02
4,10,40,1.772364e+02
4,10,50,1.772364e+02
4,10,60,1.772364e+02
4,10,70,1.721066e+02
4,10,80,1.721066e+02
4,10,90,1.721066e+02
4,10,100,1.721066e+02
4,10,1,1.302798e+03
4,10,2,1.256482e+03
4,10,3,1.256482e+03
4,10,5,4.381369e+02
4,10,10,4.381369e+02
4,10,20,3.139090e+02
4,10,30,3.139090e+02
4,10,40,1.434394e+02
4,10,50,1.434394e+02
4,10,60,1.434394e+02
4,10,70,1.434394e+02
4,10,80,1.434394e+02
4,10,90,1.433724e+02
4,10,100,1.433724e+02
