funcid,dim,milestone,error
18,30,1,1.670821e+08
18,30,2,1.670821e+08
18,30,3,1.082219e+08
18,30,5,3.166870e+07
18,30,10,3.166870e+07
18,30,20,1.612472e+07
18,30,30,1.612472e+07
18,30,40,1.612472e+07
18,30,50,1.302914e+07
18,30,60,1.288520e+07
18,30,70,1.288520e+07
18,30,80,1.288520e+07
18,30,90,1.288520e+07
18,30,100,1.288520e+07
18,30,1,1.401787e+08
18,30,2,1.035719e+08
18,30,3,1.035719e+08
18,30,5,6.582501e+07
18,30,10,3.205489e+07
18,30,20,3.205489e+07
18,30,30,3.205488e+07
18,30,40,3.205488e+07
18,30,50,3.205488e+07
18,30,60,3.205488e+07
18,30,70,1.850057e+07
18,30,80,1.850057e+07
18,30,90,1.850057e+07
18,30,100,1.850057e+07
18,30,1,5.534736e+07
18,30,2,5.534736e+07
18,30,3,5.534736e+07
18,30,5,7.794371e+06
18,30,10,7.794371e+06
18,30,20,7.794371e+06
18,30,30,3.757050e+06
18,30,40,3.757050e+06
18,30,50,3.757050e+06
18,30,60,3.757050e+06
18,30,70,3.757050e+06
18,30,80,3.757050e+06
18,30,90,3.558135e+06
18,30,100,3.558135e+06
18,30,1,2.885763e+07
18,30,2,2.885763e+07
18,30,3,2.885763e+07
18,30,5,2.885763e+07
18,30,10,2.885763e+07
18,30,20,2.173950e+07
18,30,30,2.173950e+07
18,30,40,2.145735e+07
18,30,50,2.145735e+07
18,30,60,2.145735e+07
18,30,70,2.145735e+07
18,30,80,2.145735e+07
18,30,90,2.145735e+07
18,30,100,2.145735e+07
18,30,1,7.674837e+07
18,30,2,7.674837e+07
18,30,3,3.585432e+07
18,30,5,3.585432e+07
18,30,10,3.585432e+07
18,30,20,3.537932e+07
18,30,30,2.695073e+07
18,30,40,2.695073e+07
18,30,50,1.858609e+07
18,30,60,1.858609e+07
18,30,70,1.858609e+07
18,30,80,1.858609e+07
18,30,90,1.858609e+07
18,30,100,1.858609e+07
18,30,1,2.098977e+08
18,30,2,4.925873e+07
18,30,3,4.925873e+07
18,30,5,4.925873e+07
18,30,10,2.049366e+07
18,30,20,2.049366e+07
18,30,30,2.049366e+07
18,30,40,2.049366e+07
18,30,50,2.049366e+07
18,30,60,2.049366e+07
18,30,70,2.049366e+07
18,30,80,2.049366e+07
18,30,90,2.049366e+07
18,30,100,2.049366e+07
18,30,1,7.038720e+07
18,30,2,7.038720e+07
18,30,3,3.692382e+07
18,30,5,3.692382e+07
18,30,10,6.665398e+06
18,30,20,6.665398e+06
18,30,30,6.665398e+06
18,30,40,6.665398e+06
18,30,50,6.665398e+06
18,30,60,6.665398e+06
18,30,70,6.665398e+06
18,30,80,6.665398e+06
18,30,90,6.665398e+06
18,30,100,6.665398e+06
18,30,1,4.910480e+07
18,30,2,4.910480e+07
18,30,3,4.910480e+07
18,30,5,4.910480e+07
18,30,10,4.825114e+07
18,30,20,5.767478e+06
18,30,30,5.767478e+06
18,30,40,5.767478e+06
18,30,50,3.617844e+06
18,30,60,3.617844e+06
18,30,70,3.617844e+06
18,30,80,3.617844e+06
18,30,90,3.617844e+06
18,30,100,3.617844e+06
18,30,1,1.328586e+08
18,30,2,1.328586e+08
18,30,3,6.768113e+07
18,30,5,6.768113e+07
18,30,10,4.338504e+07
18,30,20,2.504107e+07
18,30,30,2.504107e+07
18,30,40,2.398091e+07
18,30,50,2.398091e+07
18,30,60,2.398091e+07
18,30,70,2.398091e+07
18,30,80,2.398091e+07
18,30,90,2.398091e+07
18,30,100,2.398091e+07
18,30,1,1.149881e+08
18,30,2,1.149881e+08
18,30,3,1.149881e+08
18,30,5,5.474611e+07
18,30,10,8.761060e+06
18,30,20,8.761060e+06
18,30,30,8.761056e+06
18,30,40,8.761056e+06
18,30,50,8.761056e+06
18,30,60,8.761033e+06
18,30,70,8.761033e+06
18,30,80,8.761033e+06
18,30,90,8.761033e+06
18,30,100,8.761033e+06
