funcid,dim,milestone,error
17,30,1,8.098846e+02
17,30,2,8.098846e+02
17,30,3,8.098846e+02
17,30,5,8.098846e+02
17,30,10,8.098846e+02
17,30,20,8.098846e+02
17,30,30,8.098846e+02
17,30,40,8.098846e+02
17,30,50,8.098846e+02
17,30,60,8.098846e+02
17,30,70,8.098846e+02
17,30,80,8.098846e+02
17,30,90,8.098846e+02
17,30,100,8.098846e+02
17,30,1,1.726588e+03
17,30,2,1.726588e+03
17,30,3,1.726588e+03
17,30,5,1.726588e+03
17,30,10,1.726588e+03
17,30,20,1.726588e+03
17,30,30,1.693348e+03
17,30,40,1.693348e+03
17,30,50,1.693348e+03
17,30,60,1.693348e+03
17,30,70,1.693348e+03
17,30,80,1.693348e+03
17,30,90,1.693348e+03
17,30,100,1.693348e+03
17,30,1,2.685913e+03
17,30,2,2.149885e+03
17,30,3,2.149885e+03
17,30,5,1.344548e+03
17,30,10,1.285141e+03
17,30,20,1.285141e+03
17,30,30,1.284379e+03
17,30,40,1.284379e+03
17,30,50,1.284379e+03
17,30,60,1.280296e+03
17,30,70,1.091202e+03
17,30,80,1.091202e+03
17,30,90,1.091202e+03
17,30,100,1.091202e+03
17,30,1,2.765371e+03
17,30,2,2.630551e+03
17,30,3,2.630551e+03
17,30,5,1.585586e+03
17,30,10,1.585586e+03
17,30,20,1.585586e+03
17,30,30,1.585586e+03
17,30,40,1.585586e+03
17,30,50,1.585586e+03
17,30,60,1.585586e+03
17,30,70,1.585586e+03
17,30,80,1.585586e+03
17,30,90,1.585586e+03
17,30,100,1.585586e+03
17,30,1,2.788923e+03
17,30,2,2.788923e+03
17,30,3,2.639663e+03
17,30,5,2.068189e+03
17,30,10,1.767607e+03
17,30,20,1.767607e+03
17,30,30,1.767607e+03
17,30,40,1.767607e+03
17,30,50,1.767607e+03
17,30,60,1.767607e+03
17,30,70,1.767607e+03
17,30,80,1.767607e+03
17,30,90,1.767607e+03
17,30,100,1.741106e+03
17,30,1,2.994848e+03
17,30,2,2.994848e+03
17,30,3,2.994848e+03
17,30,5,2.139821e+03
17,30,10,2.139821e+03
17,30,20,2.139821e+03
17,30,30,2.036040e+03
17,30,40,2.036040e+03
17,30,50,2.036040e+03
17,30,60,2.036040e+03
17,30,70,1.903209e+03
17,30,80,1.903209e+03
17,30,90,1.903209e+03
17,30,100,1.903209e+03
17,30,1,2.188052e+03
17,30,2,2.188052e+03
17,30,3,1.878361e+03
17,30,5,1.878361e+03
17,30,10,1.878361e+03
17,30,20,1.878361e+03
17,30,30,1.405330e+03
17,30,40,1.405330e+03
17,30,50,1.405330e+03
17,30,60,1.405330e+03
17,30,70,1.405330e+03
17,30,80,1.405330e+03
17,30,90,1.405330e+03
17,30,100,1.405330e+03
17,30,1,2.737370e+03
17,30,2,2.683165e+03
17,30,3,1.846904e+03
17,30,5,1.846904e+03
17,30,10,1.620914e+03
17,30,20,1.620914e+03
17,30,30,1.604956e+03
17,30,40,1.604956e+03
17,30,50,1.604956e+03
17,30,60,1.604956e+03
17,30,70,1.604956e+03
17,30,80,1.604956e+03
17,30,90,1.604956e+03
17,30,100,1.563120e+03
17,30,1,2.244737e+03
17,30,2,2.244737e+03
17,30,3,2.244737e+03
17,30,5,2.229747e+03
17,30,10,2.229747e+03
17,30,20,2.068894e+03
17,30,30,2.049138e+03
17,30,40,2.049138e+03
17,30,50,2.004576e+03
17,30,60,2.004576e+03
17,30,70,2.004576e+03
17,30,80,1.922359e+03
17,30,90,1.922359e+03
17,30,100,1.922359e+03
17,30,1,1.838973e+03
17,30,2,1.838973e+03
17,30,3,1.838973e+03
17,30,5,1.838973e+03
17,30,10,1.795054e+03
17,30,20,1.795054e+03
17,30,30,1.786899e+03
17,30,40,1.786899e+03
17,30,50,1.786899e+03
17,30,60,1.786899e+03
17,30,70,1.736192e+03
17,30,80,1.736192e+03
17,30,90,1.736192e+03
17,30,100,1.736192e+03
