funcid,dim,milestone,error
29,10,1,8.360390e+02
29,10,2,6.119198e+02
29,10,3,6.119198e+02
29,10,5,5.416125e+02
29,10,10,5.416125e+02
29,10,20,5.416125e+02
29,10,30,4.732145e+02
29,10,40,4.732145e+02
29,10,50,4.732145e+02
29,10,60,4.732145e+02
29,10,70,4.515498e+02
29,10,80,4.515498e+02
29,10,90,4.515498e+02
29,10,100,4.515498e+02
29,10,1,6.861250e+02
29,10,2,6.861250e+02
29,10,3,6.861250e+02
29,10,5,6.861250e+02
29,10,10,6.040785e+02
29,10,20,4.331671e+02
29,10,30,4.331671e+02
29,10,40,4.331671e+02
29,10,50,4.331671e+02
29,10,60,4.331671e+02
29,10,70,4.331671e+02
29,10,80,4.331671e+02
29,10,90,4.331671e+02
29,10,100,4.331671e+02
29,10,1,6.821026e+02
29,10,2,6.522612e+02
29,10,3,6.522612e+02
29,10,5,5.878065e+02
29,10,10,4.814442e+02
29,10,20,4.634697e+02
29,10,30,4.106375e+02
29,10,40,4.106375e+02
29,10,50,4.106375e+02
29,10,60,4.106375e+02
29,10,70,4.106375e+02
29,10,80,4.106375e+02
29,10,90,4.106375e+02
29,10,100,4.106375e+02
29,10,1,7.029997e+02
29,10,2,7.029997e+02
29,10,3,7.029997e+02
29,10,5,6.884060e+02
29,10,10,6.426728e+02
29,10,20,5.886949e+02
29,10,30,4.458704e+02
29,10,40,4.336967e+02
29,10,50,4.336967e+02
29,10,60,4.176844e+02
29,10,70,4.176844e+02
29,10,80,4.176844e+02
29,10,90,3.831573e+02
29,10,100,3.831573e+02
29,10,1,5.865740e+02
29,10,2,5.865740e+02
29,10,3,5.865740e+02
29,10,5,5.581217e+02
29,10,10,4.524664e+02
29,10,20,4.524664e+02
29,10,30,4.524664e+02
29,10,40,4.524664e+02
29,10,50,4.524664e+02
29,10,60,4.524664e+02
29,10,70,4.524664e+02
29,10,80,4.524664e+02
29,10,90,4.524664e+02
29,10,100,4.524664e+02
29,10,1,8.067380e+02
29,10,2,6.345017e+02
29,10,3,6.320694e+02
29,10,5,5.249765e+02
29,10,10,5.249765e+02
29,10,20,5.114485e+02
29,10,30,5.114485e+02
29,10,40,5.018555e+02
29,10,50,5.018555e+02
29,10,60,4.853700e+02
29,10,70,4.853700e+02
29,10,80,4.853700e+02
29,10,90,4.650022e+02
29,10,100,4.650022e+02
29,10,1,5.035946e+02
29,10,2,4.781491e+02
29,10,3,4.781491e+02
29,10,5,4.781491e+02
29,10,10,4.781491e+02
29,10,20,4.781491e+02
29,10,30,4.781491e+02
29,10,40,4.781491e+02
29,10,50,4.781491e+02
29,10,60,4.781491e+02
29,10,70,4.558645e+02
29,10,80,4.558645e+02
29,10,90,4.558645e+02
29,10,100,4.558645e+02
29,10,1,8.358430e+02
29,10,2,8.358430e+02
29,10,3,7.051501e+02
29,10,5,4.742991e+02
29,10,10,4.742991e+02
29,10,20,4.742991e+02
29,10,30,4.607803e+02
29,10,40,4.607803e+02
29,10,50,4.607803e+02
29,10,60,4.607803e+02
29,10,70,4.607803e+02
29,10,80,4.607803e+02
29,10,90,4.607803e+02
29,10,100,4.607803e+02
29,10,1,7.113474e+02
29,10,2,6.447909e+02
29,10,3,5.946985e+02
29,10,5,5.946985e+02
29,10,10,5.649020e+02
29,10,20,5.336145e+02
29,10,30,4.372514e+02
29,10,40,4.372514e+02
29,10,50,4.324019e+02
29,10,60,4.324019e+02
29,10,70,4.324019e+02
29,10,80,4.324019e+02
29,10,90,4.324019e+02
29,10,100,4.324019e+02
29,10,1,6.973807e+02
29,10,2,6.245859e+02
29,10,3,6.245859e+02
29,10,5,3.528187e+02
29,10,10,3.528187e+02
29,10,20,3.528187e+02
29,10,30,3.528187e+02
29,10,40,3.528187e+02
29,10,50,3.528187e+02
29,10,60,3.528187e+02
29,10,70,3.528187e+02
29,10,80,3.528187e+02
29,10,90,3.528187e+02
29,10,100,3.528187e+02
