funcid,dim,milestone,error
4,30,1,3.116686e+04
4,30,2,2.580492e+04
4,30,3,2.580492e+04
4,30,5,2.234565e+04
4,30,10,1.185785e+04
4,30,20,1.185785e+04
4,30,30,1.185785e+04
4,30,40,1.185785e+04
4,30,50,1.185785e+04
4,30,60,1.110188e+04
4,30,70,1.110188e+04
4,30,80,1.110188e+04
4,30,90,1.110188e+04
4,30,100,1.110188e+04
4,30,1,2.255028e+04
4,30,2,2.255028e+04
4,30,3,2.114094e+04
4,30,5,2.114094e+04
4,30,10,2.114094e+04
4,30,20,1.778030e+04
4,30,30,1.759625e+04
4,30,40,1.759625e+04
4,30,50,1.759625e+04
4,30,60,1.759625e+04
4,30,70,1.752449e+04
4,30,80,1.752449e+04
4,30,90,1.752449e+04
4,30,100,1.752449e+04
4,30,1,2.969129e+04
4,30,2,2.684046e+04
4,30,3,2.645955e+04
4,30,5,2.486124e+04
4,30,10,2.315710e+04
4,30,20,1.379874e+04
4,30,30,1.366010e+04
4,30,40,1.366010e+04
4,30,50,1.360367e+04
4,30,60,1.360367e+04
4,30,70,1.360367e+04
4,30,80,1.360367e+04
4,30,90,1.360367e+04
4,30,100,1.360367e+04
4,30,1,2.526469e+04
4,30,2,2.197632e+04
4,30,3,2.108701e+04
4,30,5,2.047181e+04
4,30,10,1.841075e+04
4,30,20,1.745271e+04
4,30,30,1.745271e+04
4,30,40,1.745271e+04
4,30,50,1.745271e+04
4,30,60,1.745271e+04
4,30,70,1.745271e+04
4,30,80,1.745271e+04
4,30,90,1.745271e+04
4,30,100,1.745271e+04
4,30,1,2.113666e+04
4,30,2,2.113666e+04
4,30,3,2.113666e+04
4,30,5,2.009222e+04
4,30,10,1.514708e+04
4,30,20,1.514708e+04
4,30,30,1.512773e+04
4,30,40,1.512773e+04
4,30,50,1.483630e+04
4,30,60,1.483630e+04
4,30,70,1.483630e+04
4,30,80,1.483630e+04
4,30,90,1.483630e+04
4,30,100,1.483630e+04
4,30,1,2.482487e+04
4,30,2,2.482487e+04
4,30,3,1.943786e+04
4,30,5,1.943786e+04
4,30,10,1.653419e+04
4,30,20,1.643350e+04
4,30,30,1.643350e+04
4,30,40,1.643350e+04
4,30,50,1.635490e+04
4,30,60,1.635490e+04
4,30,70,1.635490e+04
4,30,80,1.575887e+04
4,30,90,1.575887e+04
4,30,100,1.575887e+04
4,30,1,2.966049e+04
4,30,2,2.925697e+04
4,30,3,1.834793e+04
4,30,5,1.834793e+04
4,30,10,1.834793e+04
4,30,20,1.544474e+04
4,30,30,1.544474e+04
4,30,40,1.544474e+04
4,30,50,1.513419e+04
4,30,60,1.513419e+04
4,30,70,1.513419e+04
4,30,80,1.513419e+04
4,30,90,1.513419e+04
4,30,100,7.636198e+03
4,30,1,3.061873e+04
4,30,2,2.810823e+04
4,30,3,2.167628e+04
4,30,5,1.442586e+04
4,30,10,1.442586e+04
4,30,20,1.442586e+04
4,30,30,1.437639e+04
4,30,40,1.437639e+04
4,30,50,1.437639e+04
4,30,60,1.437639e+04
4,30,70,1.437639e+04
4,30,80,1.232110e+04
4,30,90,1.232110e+04
4,30,100,1.232110e+04
4,30,1,1.964519e+04
4,30,2,1.964519e+04
4,30,3,1.964519e+04
4,30,5,1.964519e+04
4,30,10,1.310133e+04
4,30,20,1.283961e+04
4,30,30,1.209192e+04
4,30,40,1.209192e+04
4,30,50,1.209192e+04
4,30,60,1.209192e+04
4,30,70,1.209192e+04
4,30,80,1.209192e+04
4,30,90,1.209192e+04
4,30,100,1.209192e+04
4,30,1,2.921724e+04
4,30,2,2.921724e+04
4,30,3,2.229087e+04
4,30,5,2.186795e+04
4,30,10,1.395362e+04
4,30,20,1.164027e+04
4,30,30,1.164027e+04
4,30,40,1.164027e+04
4,30,50,1.143439e+04
4,30,60,1.124789e+04
4,30,70,1.124789e+04
4,30,80,1.124789e+04
4,30,90,1.124789e+04
4,30,100,1.124789e+04
