funcid,dim,milestone,error
16,30,1,4.316693e+03
16,30,2,4.316693e+03
16,30,3,4.316693e+03
16,30,5,3.599352e+03
16,30,10,3.476391e+03
16,30,20,3.476391e+03
16,30,30,3.476391e+03
16,30,40,3.447074e+03
16,30,50,3.447074e+03
16,30,60,3.447074e+03
16,30,70,3.447074e+03
16,30,80,3.447074e+03
16,30,90,3.447074e+03
16,30,100,3.447074e+03
16,30,1,5.635546e+03
16,30,2,3.225567e+03
16,30,3,3.225567e+03
16,30,5,3.225567e+03
16,30,10,3.225567e+03
16,30,20,3.174764e+03
16,30,30,3.174764e+03
16,30,40,3.174764e+03
16,30,50,3.174764e+03
16,30,60,3.173921e+03
16,30,70,3.076340e+03
16,30,80,3.076340e+03
16,30,90,3.076340e+03
16,30,100,3.076340e+03
16,30,1,4.886483e+03
16,30,2,3.660170e+03
16,30,3,3.660170e+03
16,30,5,3.660170e+03
16,30,10,3.660170e+03
16,30,20,3.660170e+03
16,30,30,3.654390e+03
16,30,40,3.654390e+03
16,30,50,3.588095e+03
16,30,60,3.588095e+03
16,30,70,3.588095e+03
16,30,80,3.170179e+03
16,30,90,3.170179e+03
16,30,100,3.170179e+03
16,30,1,4.782222e+03
16,30,2,4.479719e+03
16,30,3,3.510801e+03
16,30,5,3.510801e+03
16,30,10,3.510801e+03
16,30,20,3.510801e+03
16,30,30,3.510801e+03
16,30,40,3.510801e+03
16,30,50,3.510801e+03
16,30,60,3.510801e+03
16,30,70,3.510801e+03
16,30,80,3.510801e+03
16,30,90,3.510801e+03
16,30,100,3.510801e+03
16,30,1,4.273672e+03
16,30,2,4.273672e+03
16,30,3,4.273672e+03
16,30,5,3.997034e+03
16,30,10,3.997034e+03
16,30,20,3.648286e+03
16,30,30,3.648286e+03
16,30,40,3.648286e+03
16,30,50,3.648286e+03
16,30,60,3.648286e+03
16,30,70,3.648286e+03
16,30,80,3.147575e+03
16,30,90,3.147575e+03
16,30,100,3.147575e+03
16,30,1,4.290759e+03
16,30,2,4.264973e+03
16,30,3,3.831915e+03
16,30,5,3.807403e+03
16,30,10,3.402441e+03
16,30,20,3.402441e+03
16,30,30,3.402438e+03
16,30,40,3.402413e+03
16,30,50,3.402413e+03
16,30,60,3.402413e+03
16,30,70,3.402413e+03
16,30,80,3.402413e+03
16,30,90,3.402413e+03
16,30,100,3.402413e+03
16,30,1,5.804964e+03
16,30,2,4.291139e+03
16,30,3,4.291139e+03
16,30,5,4.291139e+03
16,30,10,3.920700e+03
16,30,20,3.850725e+03
16,30,30,3.850725e+03
16,30,40,3.744829e+03
16,30,50,3.645939e+03
16,30,60,3.645939e+03
16,30,70,3.645939e+03
16,30,80,3.645939e+03
16,30,90,3.645939e+03
16,30,100,3.645939e+03
16,30,1,4.556171e+03
16,30,2,4.234769e+03
16,30,3,3.551417e+03
16,30,5,3.324498e+03
16,30,10,3.324498e+03
16,30,20,3.236068e+03
16,30,30,3.236068e+03
16,30,40,3.236068e+03
16,30,50,3.236068e+03
16,30,60,3.236068e+03
16,30,70,3.236068e+03
16,30,80,3.236068e+03
16,30,90,3.236068e+03
16,30,100,3.236068e+03
16,30,1,3.827658e+03
16,30,2,3.827658e+03
16,30,3,3.827658e+03
16,30,5,3.827658e+03
16,30,10,3.628546e+03
16,30,20,3.628546e+03
16,30,30,3.628546e+03
16,30,40,3.612104e+03
16,30,50,3.612104e+03
16,30,60,3.612104e+03
16,30,70,3.612104e+03
16,30,80,3.612104e+03
16,30,90,3.612104e+03
16,30,100,3.612104e+03
16,30,1,4.348295e+03
16,30,2,4.348295e+03
16,30,3,4.348295e+03
16,30,5,3.525008e+03
16,30,10,3.525008e+03
16,30,20,3.353712e+03
16,30,30,3.353712e+03
16,30,40,3.220921e+03
16,30,50,3.220921e+03
16,30,60,3.220921e+03
16,30,70,3.040861e+03
16,30,80,3.040861e+03
16,30,90,3.040861e+03
16,30,100,3.040861e+03
