funcid,dim,milestone,error
24,30,1,1.431217e+03
24,30,2,1.431217e+03
24,30,3,1.431217e+03
24,30,5,1.234070e+03
24,30,10,1.234070e+03
24,30,20,1.234070e+03
24,30,30,1.228560e+03
24,30,40,1.227665e+03
24,30,50,1.221788e+03
24,30,60,1.221788e+03
24,30,70,1.221788e+03
24,30,80,1.209916e+03
24,30,90,1.209916e+03
24,30,100,1.209916e+03
24,30,1,1.406248e+03
24,30,2,1.181522e+03
24,30,3,1.181522e+03
24,30,5,1.181522e+03
24,30,10,1.181522e+03
24,30,20,1.181522e+03
24,30,30,1.150626e+03
24,30,40,1.150626e+03
24,30,50,1.150626e+03
24,30,60,1.150626e+03
24,30,70,1.150626e+03
24,30,80,1.150626e+03
24,30,90,1.150626e+03
24,30,100,1.150626e+03
24,30,1,1.469670e+03
24,30,2,1.310994e+03
24,30,3,1.310994e+03
24,30,5,1.310994e+03
24,30,10,1.310994e+03
24,30,20,1.231437e+03
24,30,30,1.231437e+03
24,30,40,1.231437e+03
24,30,50,1.231437e+03
24,30,60,1.231437e+03
24,30,70,1.231437e+03
24,30,80,1.214497e+03
24,30,90,1.214497e+03
24,30,100,1.214497e+03
24,30,1,1.316787e+03
24,30,2,1.316787e+03
24,30,3,1.316787e+03
24,30,5,1.316787e+03
24,30,10,1.316787e+03
24,30,20,1.237800e+03
24,30,30,1.237800e+03
24,30,40,1.237800e+03
24,30,50,1.237800e+03
24,30,60,1.237800e+03
24,30,70,1.237800e+03
24,30,80,1.237800e+03
24,30,90,1.237800e+03
24,30,100,1.237800e+03
24,30,1,1.472282e+03
24,30,2,1.195988e+03
24,30,3,1.195988e+03
24,30,5,1.195988e+03
24,30,10,1.195988e+03
24,30,20,1.195988e+03
24,30,30,1.186313e+03
24,30,40,1.186313e+03
24,30,50,1.186313e+03
24,30,60,1.178469e+03
24,30,70,1.178469e+03
24,30,80,1.178469e+03
24,30,90,1.178469e+03
24,30,100,1.178469e+03
24,30,1,1.341525e+03
24,30,2,1.202885e+03
24,30,3,1.202885e+03
24,30,5,1.202885e+03
24,30,10,1.192612e+03
24,30,20,1.192612e+03
24,30,30,1.192612e+03
24,30,40,1.159650e+03
24,30,50,1.159650e+03
24,30,60,1.159650e+03
24,30,70,1.159650e+03
24,30,80,1.159650e+03
24,30,90,1.159650e+03
24,30,100,1.159650e+03
24,30,1,1.463191e+03
24,30,2,1.463191e+03
24,30,3,1.128119e+03
24,30,5,1.128119e+03
24,30,10,1.128119e+03
24,30,20,1.128119e+03
24,30,30,1.128119e+03
24,30,40,1.128119e+03
24,30,50,1.128119e+03
24,30,60,1.128119e+03
24,30,70,1.128119e+03
24,30,80,1.128119e+03
24,30,90,1.128119e+03
24,30,100,1.128119e+03
24,30,1,1.430813e+03
24,30,2,1.430813e+03
24,30,3,1.269907e+03
24,30,5,1.226574e+03
24,30,10,1.099632e+03
24,30,20,1.099632e+03
24,30,30,1.083400e+03
24,30,40,1.083400e+03
24,30,50,1.083400e+03
24,30,60,1.083400e+03
24,30,70,1.083400e+03
24,30,80,1.083400e+03
24,30,90,1.083400e+03
24,30,100,1.083400e+03
24,30,1,1.741352e+03
24,30,2,1.375052e+03
24,30,3,1.375052e+03
24,30,5,1.267381e+03
24,30,10,1.243736e+03
24,30,20,1.096117e+03
24,30,30,1.096117e+03
24,30,40,1.091995e+03
24,30,50,1.091995e+03
24,30,60,1.091995e+03
24,30,70,1.091995e+03
24,30,80,1.091995e+03
24,30,90,1.060626e+03
24,30,100,1.060626e+03
24,30,1,1.451282e+03
24,30,2,1.347775e+03
24,30,3,1.347775e+03
24,30,5,1.347775e+03
24,30,10,1.287613e+03
24,30,20,1.197358e+03
24,30,30,1.197358e+03
24,30,40,1.194103e+03
24,30,50,1.194103e+03
24,30,60,1.191532e+03
24,30,70,1.180664e+03
24,30,80,1.180664e+03
24,30,90,1.179782e+03
24,30,100,1.173419e+03
