funcid,dim,milestone,error
15,30,1,2.315437e+09
15,30,2,1.358702e+09
15,30,3,1.214911e+09
15,30,5,2.864091e+08
15,30,10,2.864091e+08
15,30,20,2.864091e+08
15,30,30,2.864091e+08
15,30,40,2.864091e+08
15,30,50,2.864091e+08
15,30,60,2.864091e+08
15,30,70,2.864091e+08
15,30,80,2.864091e+08
15,30,90,2.864091e+08
15,30,100,2.864091e+08
15,30,1,1.430625e+09
15,30,2,1.430625e+09
15,30,3,1.430625e+09
15,30,5,9.841764e+08
15,30,10,4.032289e+08
15,30,20,4.032289e+08
15,30,30,4.032289e+08
15,30,40,4.032289e+08
15,30,50,4.032289e+08
15,30,60,4.032289e+08
15,30,70,4.032289e+08
15,30,80,4.032289e+08
15,30,90,4.032289e+08
15,30,100,2.956128e+08
15,30,1,2.768152e+09
15,30,2,1.886768e+09
15,30,3,1.298665e+09
15,30,5,1.298665e+09
15,30,10,9.416189e+08
15,30,20,9.416189e+08
15,30,30,9.416189e+08
15,30,40,9.125314e+08
15,30,50,9.125314e+08
15,30,60,9.125314e+08
15,30,70,9.125314e+08
15,30,80,9.125314e+08
15,30,90,6.827841e+08
15,30,100,6.827841e+08
15,30,1,5.619666e+08
15,30,2,5.619666e+08
15,30,3,5.619666e+08
15,30,5,5.619666e+08
15,30,10,5.619666e+08
15,30,20,5.619666e+08
15,30,30,5.619666e+08
15,30,40,5.619666e+08
15,30,50,5.619666e+08
15,30,60,4.943662e+08
15,30,70,4.943662e+08
15,30,80,4.943662e+08
15,30,90,4.542765e+08
15,30,100,4.542765e+08
15,30,1,1.962440e+09
15,30,2,1.459114e+09
15,30,3,1.459114e+09
15,30,5,1.412739e+09
15,30,10,1.412739e+09
15,30,20,6.392258e+08
15,30,30,6.392258e+08
15,30,40,6.392258e+08
15,30,50,6.392258e+08
15,30,60,6.392258e+08
15,30,70,6.392258e+08
15,30,80,6.392258e+08
15,30,90,6.392258e+08
15,30,100,6.392258e+08
15,30,1,1.944021e+09
15,30,2,8.078004e+08
15,30,3,8.078004e+08
15,30,5,8.078004e+08
15,30,10,8.078004e+08
15,30,20,8.078004e+08
15,30,30,8.078004e+08
15,30,40,7.008755e+08
15,30,50,7.008755e+08
15,30,60,7.008755e+08
15,30,70,7.008755e+08
15,30,80,7.008755e+08
15,30,90,6.532310e+08
15,30,100,6.532310e+08
15,30,1,1.934832e+09
15,30,2,1.934832e+09
15,30,3,1.934832e+09
15,30,5,1.194104e+09
15,30,10,6.556936e+08
15,30,20,6.556936e+08
15,30,30,6.556933e+08
15,30,40,6.556933e+08
15,30,50,6.556933e+08
15,30,60,6.556933e+08
15,30,70,6.556933e+08
15,30,80,6.556933e+08
15,30,90,6.556933e+08
15,30,100,3.761369e+08
15,30,1,2.772869e+09
15,30,2,2.585904e+09
15,30,3,1.239630e+09
15,30,5,1.239630e+09
15,30,10,7.344965e+08
15,30,20,1.735545e+08
15,30,30,1.735545e+08
15,30,40,1.735545e+08
15,30,50,1.735545e+08
15,30,60,1.735545e+08
15,30,70,1.735545e+08
15,30,80,1.735545e+08
15,30,90,1.735545e+08
15,30,100,1.735545e+08
15,30,1,5.120452e+08
15,30,2,5.120452e+08
15,30,3,5.120452e+08
15,30,5,5.120452e+08
15,30,10,5.120452e+08
15,30,20,5.120452e+08
15,30,30,5.120452e+08
15,30,40,5.120452e+08
15,30,50,5.120452e+08
15,30,60,5.120452e+08
15,30,70,5.120452e+08
15,30,80,5.120452e+08
15,30,90,5.120452e+08
15,30,100,5.120452e+08
15,30,1,3.521424e+09
15,30,2,2.607197e+09
15,30,3,1.456135e+09
15,30,5,1.456135e+09
15,30,10,7.817668e+08
15,30,20,7.522808e+08
15,30,30,7.522808e+08
15,30,40,7.522808e+08
15,30,50,7.522808e+08
15,30,60,7.522808e+08
15,30,70,7.522808e+08
15,30,80,7.522808e+08
15,30,90,7.522808e+08
15,30,100,7.522808e+08
