funcid,dim,milestone,error
14,30,1,8.272189e+06
14,30,2,6.246686e+06
14,30,3,5.657210e+06
14,30,5,5.657210e+06
14,30,10,2.949169e+06
14,30,20,2.661520e+06
14,30,30,1.754825e+06
14,30,40,1.055263e+06
14,30,50,1.055263e+06
14,30,60,9.239019e+05
14,30,70,9.239019e+05
14,30,80,9.239019e+05
14,30,90,9.239019e+05
14,30,100,9.239019e+05
14,30,1,8.258729e+06
14,30,2,7.715733e+06
14,30,3,7.715733e+06
14,30,5,7.145857e+06
14,30,10,2.379719e+06
14,30,20,2.111499e+06
14,30,30,2.111499e+06
14,30,40,1.748794e+06
14,30,50,1.748794e+06
14,30,60,1.748794e+06
14,30,70,8.507785e+05
14,30,80,8.507785e+05
14,30,90,8.507785e+05
14,30,100,8.507785e+05
14,30,1,1.312263e+07
14,30,2,3.202666e+06
14,30,3,3.202666e+06
14,30,5,3.202666e+06
14,30,10,2.621614e+06
14,30,20,9.481544e+05
14,30,30,9.481544e+05
14,30,40,9.481542e+05
14,30,50,9.481542e+05
14,30,60,9.481542e+05
14,30,70,9.481542e+05
14,30,80,9.481542e+05
14,30,90,9.481542e+05
14,30,100,8.288860e+05
14,30,1,9.434824e+06
14,30,2,3.703502e+06
14,30,3,3.703502e+06
14,30,5,2.715392e+06
14,30,10,2.715392e+06
14,30,20,2.715392e+06
14,30,30,2.715376e+06
14,30,40,2.715376e+06
14,30,50,1.736449e+06
14,30,60,1.736449e+06
14,30,70,1.736449e+06
14,30,80,7.435472e+05
14,30,90,7.435472e+05
14,30,100,7.435472e+05
14,30,1,9.915954e+06
14,30,2,3.228349e+06
14,30,3,3.228349e+06
14,30,5,3.228349e+06
14,30,10,3.228349e+06
14,30,20,4.968327e+05
14,30,30,4.968327e+05
14,30,40,4.968327e+05
14,30,50,4.968327e+05
14,30,60,4.968327e+05
14,30,70,4.968327e+05
14,30,80,4.968327e+05
14,30,90,4.968327e+05
14,30,100,4.968327e+05
14,30,1,1.632636e+07
14,30,2,5.961413e+06
14,30,3,2.979857e+06
14,30,5,2.979857e+06
14,30,10,2.979857e+06
14,30,20,2.349312e+06
14,30,30,2.349312e+06
14,30,40,1.027678e+06
14,30,50,1.027678e+06
14,30,60,1.027678e+06
14,30,70,1.027678e+06
14,30,80,1.027678e+06
14,30,90,1.027678e+06
14,30,100,5.224693e+05
14,30,1,5.711048e+06
14,30,2,5.711048e+06
14,30,3,3.646271e+06
14,30,5,2.037449e+06
14,30,10,2.037449e+06
14,30,20,2.037449e+06
14,30,30,2.037449e+06
14,30,40,2.037449e+06
14,30,50,2.037449e+06
14,30,60,2.037449e+06
14,30,70,2.037449e+06
14,30,80,2.037449e+06
14,30,90,2.037449e+06
14,30,100,2.037449e+06
14,30,1,1.656054e+07
14,30,2,1.656054e+07
14,30,3,6.187975e+06
14,30,5,6.187975e+06
14,30,10,3.413759e+06
14,30,20,2.623160e+06
14,30,30,2.623160e+06
14,30,40,2.623160e+06
14,30,50,2.623160e+06
14,30,60,2.623156e+06
14,30,70,2.623153e+06
14,30,80,2.623153e+06
14,30,90,2.517574e+06
14,30,100,3.236075e+05
14,30,1,9.622294e+06
14,30,2,9.622294e+06
14,30,3,1.618237e+06
14,30,5,1.618237e+06
14,30,10,1.618237e+06
14,30,20,1.618237e+06
14,30,30,1.618230e+06
14,30,40,1.618230e+06
14,30,50,1.618230e+06
14,30,60,1.618230e+06
14,30,70,1.618230e+06
14,30,80,1.618230e+06
14,30,90,1.618230e+06
14,30,100,1.618230e+06
14,30,1,2.620450e+06
14,30,2,2.620450e+06
14,30,3,2.620450e+06
14,30,5,2.620450e+06
14,30,10,2.249272e+06
14,30,20,2.249272e+06
14,30,30,2.249251e+06
14,30,40,2.249251e+06
14,30,50,2.249251e+06
14,30,60,1.680490e+06
14,30,70,1.666227e+06
14,30,80,1.666227e+06
14,30,90,1.088854e+06
14,30,100,3.324102e+05
