funcid,dim,milestone,error
17,10,1,3.207394e+02
17,10,2,3.207394e+02
17,10,3,2.907067e+02
17,10,5,2.471768e+02
17,10,10,2.471768e+02
17,10,20,1.619616e+02
17,10,30,1.400458e+02
17,10,40,1.400458e+02
17,10,50,1.400458e+02
17,10,60,1.400458e+02
17,10,70,1.400458e+02
17,10,80,1.400458e+02
17,10,90,1.400458e+02
17,10,100,1.400458e+02
17,10,1,3.158151e+02
17,10,2,3.158151e+02
17,10,3,3.158151e+02
17,10,5,3.158151e+02
17,10,10,3.158151e+02
17,10,20,1.884137e+02
17,10,30,1.884137e+02
17,10,40,1.884137e+02
17,10,50,1.884137e+02
17,10,60,1.884137e+02
17,10,70,1.884137e+02
17,10,80,1.884137e+02
17,10,90,1.884137e+02
17,10,100,1.884137e+02
17,10,1,3.990108e+02
17,10,2,1.946668e+02
17,10,3,1.946668e+02
17,10,5,1.946668e+02
17,10,10,1.946668e+02
17,10,20,1.946668e+02
17,10,30,1.544168e+02
17,10,40,1.544168e+02
17,10,50,1.544168e+02
17,10,60,1.544168e+02
17,10,70,1.544168e+02
17,10,80,1.544168e+02
17,10,90,1.544168e+02
17,10,100,1.544168e+02
17,10,1,5.162143e+02
17,10,2,4.480844e+02
17,10,3,4.480844e+02
17,10,5,3.292378e+02
17,10,10,2.515200e+02
17,10,20,2.515200e+02
17,10,30,2.515200e+02
17,10,40,1.458593e+02
17,10,50,1.458593e+02
17,10,60,1.458593e+02
17,10,70,1.458593e+02
17,10,80,1.458593e+02
17,10,90,1.458593e+02
17,10,100,1.458593e+02
17,10,1,3.435151e+02
17,10,2,3.435151e+02
17,10,3,3.435151e+02
17,10,5,3.435151e+02
17,10,10,2.227509e+02
17,10,20,2.227509e+02
17,10,30,1.083642e+02
17,10,40,1.083642e+02
17,10,50,1.083642e+02
17,10,60,1.083642e+02
17,10,70,1.083642e+02
17,10,80,1.083642e+02
17,10,90,1.083642e+02
17,10,100,1.083642e+02
17,10,1,5.128977e+02
17,10,2,5.128977e+02
17,10,3,5.128977e+02
17,10,5,2.589875e+02
17,10,10,2.567045e+02
17,10,20,2.567045e+02
17,10,30,2.017566e+02
17,10,40,2.017566e+02
17,10,50,2.017566e+02
17,10,60,2.017566e+02
17,10,70,2.017566e+02
17,10,80,2.017566e+02
17,10,90,2.017566e+02
17,10,100,2.017566e+02
17,10,1,5.173312e+02
17,10,2,4.151223e+02
17,10,3,4.151223e+02
17,10,5,1.352549e+02
17,10,10,1.352549e+02
17,10,20,1.352549e+02
17,10,30,1.352549e+02
17,10,40,1.352549e+02
17,10,50,1.352549e+02
17,10,60,1.352549e+02
17,10,70,1.352549e+02
17,10,80,1.352549e+02
17,10,90,1.352549e+02
17,10,100,1.352549e+02
17,10,1,4.062988e+02
17,10,2,2.878395e+02
17,10,3,2.878395e+02
17,10,5,1.948140e+02
17,10,10,1.948140e+02
17,10,20,1.948140e+02
17,10,30,1.948140e+02
17,10,40,1.948140e+02
17,10,50,1.488266e+02
17,10,60,1.488266e+02
17,10,70,1.488266e+02
17,10,80,1.488266e+02
17,10,90,1.488266e+02
17,10,100,1.488266e+02
17,10,1,2.137394e+02
17,10,2,2.137394e+02
17,10,3,2.137394e+02
17,10,5,2.137394e+02
17,10,10,2.137394e+02
17,10,20,2.137394e+02
17,10,30,2.137394e+02
17,10,40,2.137394e+02
17,10,50,2.006273e+02
17,10,60,2.006273e+02
17,10,70,2.006273e+02
17,10,80,2.006273e+02
17,10,90,2.006273e+02
17,10,100,2.006273e+02
17,10,1,4.332382e+02
17,10,2,4.332382e+02
17,10,3,3.558823e+02
17,10,5,2.929534e+02
17,10,10,2.331078e+02
17,10,20,2.331078e+02
17,10,30,1.369614e+02
17,10,40,1.369614e+02
17,10,50,1.369614e+02
17,10,60,1.369614e+02
17,10,70,1.369614e+02
17,10,80,1.369614e+02
17,10,90,1.369614e+02
17,10,100,1.369614e+02
