funcid,dim,milestone,error
9,10,1,2.911277e+03
9,10,2,1.253799e+03
9,10,3,1.253799e+03
9,10,5,1.253799e+03
9,10,10,1.253799e+03
9,10,20,1.253799e+03
9,10,30,1.253799e+03
9,10,40,1.253799e+03
9,10,50,9.152006e+02
9,10,60,9.152006e+02
9,10,70,9.152006e+02
9,10,80,9.152006e+02
9,10,90,8.693528e+02
9,10,100,8.693528e+02
9,10,1,1.614730e+03
9,10,2,1.614730e+03
9,10,3,1.614730e+03
9,10,5,1.555347e+03
9,10,10,1.369918e+03
9,10,20,9.704554e+02
9,10,30,9.704554e+02
9,10,40,9.704554e+02
9,10,50,9.704554e+02
9,10,60,9.704554e+02
9,10,70,9.704554e+02
9,10,80,9.704554e+02
9,10,90,9.704554e+02
9,10,100,9.704554e+02
9,10,1,2.874590e+03
9,10,2,2.874590e+03
9,10,3,2.874590e+03
9,10,5,1.912559e+03
9,10,10,1.748939e+03
9,10,20,1.703331e+03
9,10,30,1.703331e+03
9,10,40,1.217150e+03
9,10,50,1.217150e+03
9,10,60,1.217150e+03
9,10,70,1.217150e+03
9,10,80,1.217150e+03
9,10,90,8.574255e+02
9,10,100,8.574255e+02
9,10,1,1.773812e+03
9,10,2,1.444099e+03
9,10,3,1.444099e+03
9,10,5,1.378013e+03
9,10,10,1.378013e+03
9,10,20,4.834134e+02
9,10,30,4.834134e+02
9,10,40,4.834134e+02
9,10,50,4.834134e+02
9,10,60,4.834134e+02
9,10,70,4.834134e+02
9,10,80,4.834134e+02
9,10,90,4.834134e+02
9,10,100,4.834134e+02
9,10,1,2.977444e+03
9,10,2,2.864346e+03
9,10,3,2.864346e+03
9,10,5,2.248703e+03
9,10,10,1.627815e+03
9,10,20,1.627815e+03
9,10,30,1.627815e+03
9,10,40,1.570385e+03
9,10,50,1.396173e+03
9,10,60,1.396173e+03
9,10,70,8.843829e+02
9,10,80,8.843829e+02
9,10,90,8.843829e+02
9,10,100,8.843829e+02
9,10,1,3.487923e+03
9,10,2,1.815956e+03
9,10,3,1.815956e+03
9,10,5,1.321562e+03
9,10,10,1.321562e+03
9,10,20,1.196154e+03
9,10,30,9.001561e+02
9,10,40,9.001561e+02
9,10,50,9.001561e+02
9,10,60,9.001561e+02
9,10,70,9.001561e+02
9,10,80,9.001561e+02
9,10,90,9.001561e+02
9,10,100,9.001561e+02
9,10,1,1.804309e+03
9,10,2,1.804309e+03
9,10,3,1.804309e+03
9,10,5,1.804309e+03
9,10,10,1.804309e+03
9,10,20,1.162716e+03
9,10,30,1.162716e+03
9,10,40,1.162716e+03
9,10,50,1.162716e+03
9,10,60,1.162716e+03
9,10,70,1.134584e+03
9,10,80,1.134584e+03
9,10,90,1.134584e+03
9,10,100,1.042493e+03
9,10,1,1.322407e+03
9,10,2,1.322407e+03
9,10,3,1.322407e+03
9,10,5,1.322407e+03
9,10,10,1.322407e+03
9,10,20,1.322407e+03
9,10,30,1.322407e+03
9,10,40,1.322407e+03
9,10,50,1.322407e+03
9,10,60,1.322407e+03
9,10,70,1.322407e+03
9,10,80,1.322407e+03
9,10,90,1.322407e+03
9,10,100,1.322407e+03
9,10,1,1.649378e+03
9,10,2,1.649378e+03
9,10,3,1.649378e+03
9,10,5,1.182322e+03
9,10,10,1.182322e+03
9,10,20,1.182322e+03
9,10,30,6.023855e+02
9,10,40,6.023855e+02
9,10,50,6.023855e+02
9,10,60,6.023855e+02
9,10,70,6.023855e+02
9,10,80,6.023855e+02
9,10,90,6.023855e+02
9,10,100,6.023855e+02
9,10,1,2.575658e+03
9,10,2,2.575658e+03
9,10,3,1.743075e+03
9,10,5,1.743075e+03
9,10,10,1.743075e+03
9,10,20,1.506033e+03
9,10,30,1.149222e+03
9,10,40,1.149222e+03
9,10,50,9.153892e+02
9,10,60,9.153892e+02
9,10,70,9.153892e+02
9,10,80,9.153892e+02
9,10,90,9.153892e+02
9,10,100,9.153892e+02
