funcid,dim,milestone,error
2,10,1,1.976349e+12
2,10,2,1.976349e+12
2,10,3,1.578618e+11
2,10,5,1.578618e+11
2,10,10,9.186267e+10
2,10,20,1.132803e+10
2,10,30,1.132803e+10
2,10,40,1.132803e+10
2,10,50,1.132803e+10
2,10,60,1.132803e+10
2,10,70,9.812063e+09
2,10,80,9.812063e+09
2,10,90,9.812063e+09
2,10,100,9.812063e+09
2,10,1,2.008472e+11
2,10,2,2.008472e+11
2,10,3,2.008472e+11
2,10,5,6.008465e+10
2,10,10,5.808352e+09
2,10,20,5.808352e+09
2,10,30,5.808352e+09
2,10,40,5.808352e+09
2,10,50,5.808352e+09
2,10,60,5.808352e+09
2,10,70,5.808352e+09
2,10,80,5.808352e+09
2,10,90,5.808352e+09
2,10,100,5.808352e+09
2,10,1,1.082951e+11
2,10,2,1.082951e+11
2,10,3,1.082951e+11
2,10,5,1.082951e+11
2,10,10,6.645281e+10
2,10,20,6.645281e+10
2,10,30,2.022118e+08
2,10,40,2.022118e+08
2,10,50,2.022118e+08
2,10,60,2.022118e+08
2,10,70,2.022118e+08
2,10,80,6.701287e+07
2,10,90,6.701287e+07
2,10,100,6.701287e+07
2,10,1,1.101425e+12
2,10,2,1.347904e+11
2,10,3,1.347904e+11
2,10,5,1.018216e+08
2,10,10,1.018216e+08
2,10,20,1.018216e+08
2,10,30,1.018216e+08
2,10,40,1.018216e+08
2,10,50,1.018216e+08
2,10,60,1.018216e+08
2,10,70,4.020265e+07
2,10,80,4.020265e+07
2,10,90,4.020265e+07
2,10,100,4.020265e+07
2,10,1,2.784711e+11
2,10,2,2.784711e+11
2,10,3,2.784711e+11
2,10,5,2.784711e+11
2,10,10,2.784711e+11
2,10,20,1.207335e+10
2,10,30,7.603934e+09
2,10,40,3.897722e+09
2,10,50,2.264770e+09
2,10,60,2.264770e+09
2,10,70,2.264770e+09
2,10,80,2.264770e+09
2,10,90,2.264770e+09
2,10,100,2.264770e+09
2,10,1,2.635619e+11
2,10,2,7.502254e+10
2,10,3,7.502254e+10
2,10,5,7.502254e+10
2,10,10,4.676174e+10
2,10,20,4.676174e+10
2,10,30,3.969074e+10
2,10,40,3.253824e+09
2,10,50,6.754581e+08
2,10,60,6.754581e+08
2,10,70,6.754581e+08
2,10,80,6.754581e+08
2,10,90,6.754581e+08
2,10,100,6.754581e+08
2,10,1,8.956328e+11
2,10,2,7.456565e+10
2,10,3,7.456565e+10
2,10,5,7.456565e+10
2,10,10,7.456565e+10
2,10,20,1.322648e+10
2,10,30,1.322648e+10
2,10,40,1.322648e+10
2,10,50,4.409247e+09
2,10,60,4.409247e+09
2,10,70,4.409247e+09
2,10,80,4.409247e+09
2,10,90,4.409247e+09
2,10,100,4.409247e+09
2,10,1,1.662253e+12
2,10,2,7.282056e+11
2,10,3,7.282056e+11
2,10,5,2.434357e+11
2,10,10,6.660027e+10
2,10,20,5.687285e+09
2,10,30,5.559951e+09
2,10,40,5.559951e+09
2,10,50,5.559951e+09
2,10,60,5.559951e+09
2,10,70,5.559951e+09
2,10,80,5.559951e+09
2,10,90,5.559951e+09
2,10,100,5.559951e+09
2,10,1,1.821222e+11
2,10,2,1.821222e+11
2,10,3,1.821222e+11
2,10,5,1.821222e+11
2,10,10,1.821222e+11
2,10,20,7.848921e+10
2,10,30,1.801922e+10
2,10,40,1.801922e+10
2,10,50,1.712165e+10
2,10,60,1.712165e+10
2,10,70,1.712165e+10
2,10,80,1.712165e+10
2,10,90,1.712165e+10
2,10,100,1.709997e+10
2,10,1,1.473424e+13
2,10,2,2.229090e+11
2,10,3,2.229090e+11
2,10,5,2.229090e+11
2,10,10,2.229090e+11
2,10,20,3.609228e+10
2,10,30,2.309990e+10
2,10,40,4.309865e+09
2,10,50,4.309865e+09
2,10,60,1.571142e+09
2,10,70,1.571142e+09
2,10,80,1.571142e+09
2,10,90,1.571142e+09
2,10,100,1.418835e+09
