funcid,dim,milestone,error
26,10,1,1.358011e+03
26,10,2,1.358011e+03
26,10,3,1.358011e+03
26,10,5,1.358011e+03
26,10,10,1.011379e+03
26,10,20,1.011379e+03
26,10,30,1.011379e+03
26,10,40,1.011379e+03
26,10,50,1.011379e+03
26,10,60,1.011379e+03
26,10,70,9.555285e+02
26,10,80,9.555285e+02
26,10,90,9.555285e+02
26,10,100,9.555285e+02
26,10,1,1.940373e+03
26,10,2,1.866954e+03
26,10,3,1.805932e+03
26,10,5,1.805932e+03
26,10,10,5.917597e+02
26,10,20,5.917597e+02
26,10,30,5.917597e+02
26,10,40,5.917597e+02
26,10,50,5.917597e+02
26,10,60,5.917597e+02
26,10,70,5.917597e+02
26,10,80,5.917597e+02
26,10,90,5.917597e+02
26,10,100,5.917597e+02
26,10,1,8.120166e+02
26,10,2,8.120166e+02
26,10,3,8.120166e+02
26,10,5,8.120166e+02
26,10,10,8.120166e+02
26,10,20,8.120166e+02
26,10,30,8.120166e+02
26,10,40,8.120166e+02
26,10,50,8.120166e+02
26,10,60,7.751414e+02
26,10,70,7.751414e+02
26,10,80,7.751414e+02
26,10,90,7.751414e+02
26,10,100,7.751414e+02
26,10,1,1.584911e+03
26,10,2,1.584911e+03
26,10,3,1.584911e+03
26,10,5,1.405791e+03
26,10,10,1.279585e+03
26,10,20,9.371028e+02
26,10,30,9.371028e+02
26,10,40,9.371028e+02
26,10,50,9.371028e+02
26,10,60,9.371028e+02
26,10,70,9.371028e+02
26,10,80,9.371028e+02
26,10,90,9.371028e+02
26,10,100,9.371028e+02
26,10,1,1.316286e+03
26,10,2,1.316286e+03
26,10,3,1.264103e+03
26,10,5,1.264103e+03
26,10,10,1.255025e+03
26,10,20,1.015143e+03
26,10,30,9.969810e+02
26,10,40,9.598656e+02
26,10,50,9.598656e+02
26,10,60,9.598656e+02
26,10,70,9.598656e+02
26,10,80,9.598656e+02
26,10,90,9.598656e+02
26,10,100,9.598656e+02
26,10,1,2.276006e+03
26,10,2,1.642063e+03
26,10,3,1.642063e+03
26,10,5,1.179303e+03
26,10,10,1.147725e+03
26,10,20,1.147725e+03
26,10,30,1.147725e+03
26,10,40,1.147725e+03
26,10,50,1.147725e+03
26,10,60,9.488720e+02
26,10,70,9.488720e+02
26,10,80,9.488720e+02
26,10,90,9.488720e+02
26,10,100,9.253729e+02
26,10,1,1.726536e+03
26,10,2,1.190184e+03
26,10,3,1.190184e+03
26,10,5,1.190184e+03
26,10,10,1.190184e+03
26,10,20,9.656046e+02
26,10,30,9.656046e+02
26,10,40,9.656046e+02
26,10,50,9.656046e+02
26,10,60,9.656046e+02
26,10,70,9.656046e+02
26,10,80,9.656046e+02
26,10,90,9.656046e+02
26,10,100,9.656046e+02
26,10,1,1.261037e+03
26,10,2,1.261037e+03
26,10,3,1.261037e+03
26,10,5,1.261037e+03
26,10,10,8.230924e+02
26,10,20,8.230924e+02
26,10,30,8.230924e+02
26,10,40,8.230924e+02
26,10,50,8.230924e+02
26,10,60,8.230924e+02
26,10,70,8.230924e+02
26,10,80,8.230924e+02
26,10,90,8.230924e+02
26,10,100,8.230924e+02
26,10,1,1.311382e+03
26,10,2,1.197912e+03
26,10,3,1.197912e+03
26,10,5,1.197912e+03
26,10,10,1.133164e+03
26,10,20,1.012256e+03
26,10,30,1.012256e+03
26,10,40,1.012256e+03
26,10,50,9.966832e+02
26,10,60,9.140866e+02
26,10,70,9.140866e+02
26,10,80,9.140866e+02
26,10,90,9.140866e+02
26,10,100,9.140866e+02
26,10,1,1.172364e+03
26,10,2,1.172364e+03
26,10,3,1.172364e+03
26,10,5,1.172364e+03
26,10,10,1.172364e+03
26,10,20,1.018978e+03
26,10,30,1.011642e+03
26,10,40,9.756195e+02
26,10,50,9.028066e+02
26,10,60,6.362831e+02
26,10,70,6.362831e+02
26,10,80,6.362831e+02
26,10,90,6.362831e+02
26,10,100,6.362831e+02
