funcid,dim,milestone,error
10,10,1,2.013270e+03
10,10,2,2.013270e+03
10,10,3,2.013270e+03
10,10,5,1.950684e+03
10,10,10,1.950684e+03
10,10,20,1.589231e+03
10,10,30,1.589231e+03
10,10,40,1.589231e+03
10,10,50,1.589231e+03
10,10,60,1.396242e+03
10,10,70,1.396242e+03
10,10,80,1.396242e+03
10,10,90,1.396242e+03
10,10,100,1.396242e+03
10,10,1,1.871499e+03
10,10,2,1.871499e+03
10,10,3,1.810131e+03
10,10,5,1.712855e+03
10,10,10,1.712855e+03
10,10,20,1.601896e+03
10,10,30,1.512375e+03
10,10,40,1.512375e+03
10,10,50,1.512375e+03
10,10,60,1.512375e+03
10,10,70,1.377010e+03
10,10,80,1.377010e+03
10,10,90,1.377010e+03
10,10,100,1.377010e+03
10,10,1,2.199102e+03
10,10,2,2.199102e+03
10,10,3,2.199102e+03
10,10,5,1.914061e+03
10,10,10,1.849910e+03
10,10,20,1.638652e+03
10,10,30,1.552977e+03
10,10,40,9.217050e+02
10,10,50,9.217050e+02
10,10,60,9.217050e+02
10,10,70,9.217050e+02
10,10,80,9.217050e+02
10,10,90,9.217050e+02
10,10,100,9.217050e+02
10,10,1,2.355746e+03
10,10,2,2.114513e+03
10,10,3,2.114513e+03
10,10,5,2.114513e+03
10,10,10,1.699980e+03
10,10,20,1.699980e+03
10,10,30,1.699980e+03
10,10,40,1.699980e+03
10,10,50,1.699980e+03
10,10,60,8.495405e+02
10,10,70,8.494936e+02
10,10,80,8.494936e+02
10,10,90,8.494936e+02
10,10,100,8.494936e+02
10,10,1,2.220299e+03
10,10,2,1.978607e+03
10,10,3,1.825591e+03
10,10,5,1.825591e+03
10,10,10,1.813577e+03
10,10,20,1.813577e+03
10,10,30,1.813577e+03
10,10,40,1.613835e+03
10,10,50,1.613835e+03
10,10,60,1.613835e+03
10,10,70,1.613835e+03
10,10,80,1.613835e+03
10,10,90,1.613835e+03
10,10,100,1.613835e+03
10,10,1,2.412398e+03
10,10,2,2.412398e+03
10,10,3,2.226890e+03
10,10,5,2.064369e+03
10,10,10,2.064369e+03
10,10,20,1.616267e+03
10,10,30,1.616267e+03
10,10,40,1.616267e+03
10,10,50,1.458099e+03
10,10,60,1.458099e+03
10,10,70,1.458099e+03
10,10,80,1.458099e+03
10,10,90,1.458099e+03
10,10,100,1.458099e+03
10,10,1,2.403385e+03
10,10,2,1.984887e+03
10,10,3,1.984887e+03
10,10,5,1.984887e+03
10,10,10,1.779986e+03
10,10,20,1.779986e+03
10,10,30,1.779986e+03
10,10,40,1.779986e+03
10,10,50,1.651992e+03
10,10,60,1.651992e+03
10,10,70,1.651992e+03
10,10,80,1.651992e+03
10,10,90,1.651992e+03
10,10,100,1.651992e+03
10,10,1,2.037703e+03
10,10,2,2.037703e+03
10,10,3,1.779513e+03
10,10,5,1.779513e+03
10,10,10,1.779513e+03
10,10,20,1.779513e+03
10,10,30,1.440278e+03
10,10,40,1.440278e+03
10,10,50,1.440278e+03
10,10,60,1.440278e+03
10,10,70,1.440278e+03
10,10,80,1.200262e+03
10,10,90,1.200262e+03
10,10,100,1.200262e+03
10,10,1,1.947267e+03
10,10,2,1.947267e+03
10,10,3,1.947267e+03
10,10,5,1.947267e+03
10,10,10,1.677785e+03
10,10,20,1.650749e+03
10,10,30,1.650749e+03
10,10,40,1.650749e+03
10,10,50,1.650749e+03
10,10,60,1.650749e+03
10,10,70,1.650749e+03
10,10,80,1.650749e+03
10,10,90,1.650749e+03
10,10,100,1.436470e+03
10,10,1,2.451079e+03
10,10,2,2.211612e+03
10,10,3,2.211612e+03
10,10,5,1.851617e+03
10,10,10,1.851617e+03
10,10,20,1.851617e+03
10,10,30,1.844162e+03
10,10,40,1.230308e+03
10,10,50,1.230308e+03
10,10,60,1.230308e+03
10,10,70,1.230308e+03
10,10,80,1.230308e+03
10,10,90,1.230308e+03
10,10,100,1.230308e+03
