funcid,dim,milestone,error
26,30,1,9.643569e+03
26,30,2,8.856258e+03
26,30,3,8.856258e+03
26,30,5,8.856258e+03
26,30,10,8.856258e+03
26,30,20,8.456158e+03
26,30,30,8.331422e+03
26,30,40,8.331422e+03
26,30,50,8.331422e+03
26,30,60,8.331422e+03
26,30,70,6.284914e+03
26,30,80,3.238552e+03
26,30,90,3.238552e+03
26,30,100,3.238552e+03
26,30,1,1.045839e+04
26,30,2,8.228125e+03
26,30,3,8.228125e+03
26,30,5,8.228125e+03
26,30,10,8.228125e+03
26,30,20,8.228125e+03
26,30,30,8.186443e+03
26,30,40,1.958956e+03
26,30,50,1.958956e+03
26,30,60,1.958635e+03
26,30,70,1.958635e+03
26,30,80,1.958635e+03
26,30,90,1.958635e+03
26,30,100,1.958635e+03
26,30,1,7.751637e+03
26,30,2,7.751637e+03
26,30,3,7.751637e+03
26,30,5,7.751637e+03
26,30,10,7.751637e+03
26,30,20,6.009104e+03
26,30,30,5.805591e+03
26,30,40,5.805591e+03
26,30,50,4.291120e+03
26,30,60,4.291120e+03
26,30,70,4.291120e+03
26,30,80,4.291120e+03
26,30,90,1.860734e+03
26,30,100,1.674704e+03
26,30,1,1.029035e+04
26,30,2,1.029035e+04
26,30,3,7.698028e+03
26,30,5,7.698028e+03
26,30,10,7.698028e+03
26,30,20,7.698028e+03
26,30,30,7.612254e+03
26,30,40,7.589418e+03
26,30,50,7.589418e+03
26,30,60,7.589418e+03
26,30,70,1.495683e+03
26,30,80,1.495683e+03
26,30,90,1.495683e+03
26,30,100,1.495683e+03
26,30,1,1.004247e+04
26,30,2,1.004247e+04
26,30,3,9.567586e+03
26,30,5,8.610024e+03
26,30,10,8.610024e+03
26,30,20,8.610024e+03
26,30,30,8.278629e+03
26,30,40,8.278629e+03
26,30,50,8.278629e+03
26,30,60,8.278629e+03
26,30,70,5.422896e+03
26,30,80,5.422896e+03
26,30,90,3.546655e+03
26,30,100,3.546655e+03
26,30,1,1.198982e+04
26,30,2,1.090840e+04
26,30,3,1.004263e+04
26,30,5,7.836400e+03
26,30,10,7.836400e+03
26,30,20,7.836400e+03
26,30,30,7.615167e+03
26,30,40,7.615167e+03
26,30,50,7.615167e+03
26,30,60,7.615167e+03
26,30,70,4.353824e+03
26,30,80,4.096454e+03
26,30,90,3.386871e+03
26,30,100,3.386871e+03
26,30,1,1.003459e+04
26,30,2,1.003459e+04
26,30,3,9.487583e+03
26,30,5,9.487583e+03
26,30,10,8.354249e+03
26,30,20,6.957023e+03
26,30,30,6.957023e+03
26,30,40,6.913586e+03
26,30,50,6.825469e+03
26,30,60,6.825469e+03
26,30,70,6.825469e+03
26,30,80,3.406252e+03
26,30,90,3.050339e+03
26,30,100,3.050339e+03
26,30,1,9.567948e+03
26,30,2,8.409363e+03
26,30,3,8.409363e+03
26,30,5,8.409363e+03
26,30,10,8.409363e+03
26,30,20,7.967717e+03
26,30,30,7.967717e+03
26,30,40,7.967717e+03
26,30,50,7.879551e+03
26,30,60,7.879551e+03
26,30,70,7.879551e+03
26,30,80,5.963956e+03
26,30,90,3.581329e+03
26,30,100,3.581329e+03
26,30,1,9.109927e+03
26,30,2,8.356578e+03
26,30,3,8.356578e+03
26,30,5,8.356578e+03
26,30,10,8.356578e+03
26,30,20,8.356578e+03
26,30,30,8.189608e+03
26,30,40,8.189608e+03
26,30,50,8.189608e+03
26,30,60,8.189608e+03
26,30,70,8.189608e+03
26,30,80,1.705424e+03
26,30,90,1.705424e+03
26,30,100,1.545140e+03
26,30,1,1.100996e+04
26,30,2,8.444199e+03
26,30,3,8.444199e+03
26,30,5,8.444199e+03
26,30,10,8.444199e+03
26,30,20,8.444199e+03
26,30,30,8.350432e+03
26,30,40,8.350432e+03
26,30,50,8.350432e+03
26,30,60,8.350432e+03
26,30,70,4.589873e+03
26,30,80,3.033304e+03
26,30,90,3.033304e+03
26,30,100,3.033304e+03
