funcid,dim,milestone,error
23,30,1,1.142579e+03
23,30,2,1.115630e+03
23,30,3,1.115630e+03
23,30,5,1.115630e+03
23,30,10,9.918273e+02
23,30,20,9.918273e+02
23,30,30,9.917854e+02
23,30,40,9.907608e+02
23,30,50,9.907608e+02
23,30,60,9.907608e+02
23,30,70,9.907608e+02
23,30,80,9.907608e+02
23,30,90,9.907608e+02
23,30,100,9.907608e+02
23,30,1,1.206067e+03
23,30,2,1.206067e+03
23,30,3,1.195509e+03
23,30,5,1.168092e+03
23,30,10,1.002055e+03
23,30,20,1.002055e+03
23,30,30,1.002055e+03
23,30,40,1.002055e+03
23,30,50,1.002055e+03
23,30,60,1.002055e+03
23,30,70,1.002055e+03
23,30,80,1.002055e+03
23,30,90,1.002055e+03
23,30,100,1.002055e+03
23,30,1,1.168019e+03
23,30,2,1.168019e+03
23,30,3,1.098768e+03
23,30,5,1.098768e+03
23,30,10,1.098768e+03
23,30,20,1.077183e+03
23,30,30,1.077183e+03
23,30,40,1.077183e+03
23,30,50,1.077183e+03
23,30,60,1.077183e+03
23,30,70,1.077183e+03
23,30,80,1.074888e+03
23,30,90,1.074888e+03
23,30,100,1.074888e+03
23,30,1,1.232017e+03
23,30,2,1.232017e+03
23,30,3,1.181009e+03
23,30,5,1.138466e+03
23,30,10,1.071638e+03
23,30,20,9.274299e+02
23,30,30,9.274299e+02
23,30,40,8.996515e+02
23,30,50,8.996515e+02
23,30,60,8.996515e+02
23,30,70,8.996515e+02
23,30,80,8.996515e+02
23,30,90,8.996515e+02
23,30,100,8.996515e+02
23,30,1,1.208155e+03
23,30,2,1.208155e+03
23,30,3,1.091950e+03
23,30,5,1.060054e+03
23,30,10,1.024845e+03
23,30,20,1.024845e+03
23,30,30,1.019086e+03
23,30,40,1.011842e+03
23,30,50,1.011842e+03
23,30,60,1.011842e+03
23,30,70,1.011842e+03
23,30,80,1.011842e+03
23,30,90,1.011842e+03
23,30,100,1.011842e+03
23,30,1,1.240532e+03
23,30,2,1.240532e+03
23,30,3,1.240532e+03
23,30,5,1.179846e+03
23,30,10,1.179846e+03
23,30,20,1.031751e+03
23,30,30,1.031751e+03
23,30,40,1.031751e+03
23,30,50,1.031751e+03
23,30,60,1.008327e+03
23,30,70,1.008327e+03
23,30,80,1.008327e+03
23,30,90,1.008327e+03
23,30,100,1.008327e+03
23,30,1,1.404173e+03
23,30,2,1.087887e+03
23,30,3,1.087887e+03
23,30,5,1.087887e+03
23,30,10,1.087887e+03
23,30,20,1.023154e+03
23,30,30,1.023154e+03
23,30,40,1.011414e+03
23,30,50,1.011414e+03
23,30,60,1.011414e+03
23,30,70,1.011414e+03
23,30,80,1.011414e+03
23,30,90,1.011414e+03
23,30,100,1.011414e+03
23,30,1,1.147425e+03
23,30,2,1.147425e+03
23,30,3,1.147425e+03
23,30,5,1.147425e+03
23,30,10,1.119027e+03
23,30,20,9.776647e+02
23,30,30,9.776647e+02
23,30,40,9.776647e+02
23,30,50,9.585360e+02
23,30,60,9.585360e+02
23,30,70,9.585360e+02
23,30,80,9.585360e+02
23,30,90,9.585360e+02
23,30,100,9.585360e+02
23,30,1,1.181815e+03
23,30,2,1.181815e+03
23,30,3,1.181815e+03
23,30,5,1.143503e+03
23,30,10,1.126742e+03
23,30,20,1.058463e+03
23,30,30,1.058463e+03
23,30,40,1.054023e+03
23,30,50,1.054023e+03
23,30,60,1.054023e+03
23,30,70,1.054023e+03
23,30,80,1.044746e+03
23,30,90,1.044746e+03
23,30,100,1.044746e+03
23,30,1,1.448646e+03
23,30,2,1.367585e+03
23,30,3,1.213246e+03
23,30,5,1.092273e+03
23,30,10,1.057627e+03
23,30,20,1.056286e+03
23,30,30,1.040886e+03
23,30,40,1.040886e+03
23,30,50,1.040886e+03
23,30,60,1.040886e+03
23,30,70,1.040886e+03
23,30,80,1.040886e+03
23,30,90,1.040886e+03
23,30,100,1.040886e+03
