funcid,dim,milestone,error
9,30,1,2.620140e+04
9,30,2,2.406975e+04
9,30,3,2.193939e+04
9,30,5,2.193939e+04
9,30,10,1.896263e+04
9,30,20,1.896263e+04
9,30,30,1.896263e+04
9,30,40,1.871715e+04
9,30,50,1.584305e+04
9,30,60,1.444262e+04
9,30,70,1.030310e+04
9,30,80,7.642518e+03
9,30,90,7.642518e+03
9,30,100,7.642518e+03
9,30,1,1.887415e+04
9,30,2,1.887415e+04
9,30,3,1.887415e+04
9,30,5,1.887415e+04
9,30,10,1.887415e+04
9,30,20,1.780752e+04
9,30,30,1.542952e+04
9,30,40,1.542952e+04
9,30,50,1.542952e+04
9,30,60,1.542952e+04
9,30,70,1.238733e+04
9,30,80,9.133467e+03
9,30,90,8.932113e+03
9,30,100,8.932113e+03
9,30,1,2.570598e+04
9,30,2,2.570598e+04
9,30,3,2.031999e+04
9,30,5,2.031999e+04
9,30,10,2.031999e+04
9,30,20,1.783686e+04
9,30,30,1.783686e+04
9,30,40,1.783686e+04
9,30,50,1.651877e+04
9,30,60,1.501216e+04
9,30,70,1.063532e+04
9,30,80,9.292349e+03
9,30,90,9.292349e+03
9,30,100,9.292349e+03
9,30,1,1.859246e+04
9,30,2,1.859246e+04
9,30,3,1.741350e+04
9,30,5,1.741350e+04
9,30,10,1.741350e+04
9,30,20,1.500505e+04
9,30,30,1.480125e+04
9,30,40,1.480125e+04
9,30,50,1.410772e+04
9,30,60,1.410772e+04
9,30,70,1.239728e+04
9,30,80,8.996005e+03
9,30,90,8.996005e+03
9,30,100,8.996005e+03
9,30,1,2.410788e+04
9,30,2,2.098266e+04
9,30,3,1.548935e+04
9,30,5,1.548935e+04
9,30,10,1.548935e+04
9,30,20,1.548935e+04
9,30,30,1.548935e+04
9,30,40,1.548935e+04
9,30,50,1.548935e+04
9,30,60,1.315583e+04
9,30,70,1.315583e+04
9,30,80,9.894196e+03
9,30,90,8.772481e+03
9,30,100,8.772481e+03
9,30,1,3.045198e+04
9,30,2,2.466755e+04
9,30,3,2.021060e+04
9,30,5,2.021060e+04
9,30,10,2.021060e+04
9,30,20,1.449258e+04
9,30,30,1.449258e+04
9,30,40,1.397864e+04
9,30,50,1.397864e+04
9,30,60,1.397864e+04
9,30,70,1.100315e+04
9,30,80,1.062565e+04
9,30,90,9.337408e+03
9,30,100,7.813743e+03
9,30,1,2.640301e+04
9,30,2,1.666088e+04
9,30,3,1.666088e+04
9,30,5,1.666088e+04
9,30,10,1.666088e+04
9,30,20,1.607201e+04
9,30,30,1.607201e+04
9,30,40,1.486568e+04
9,30,50,9.135934e+03
9,30,60,9.135934e+03
9,30,70,9.135934e+03
9,30,80,9.024738e+03
9,30,90,7.086500e+03
9,30,100,7.086500e+03
9,30,1,1.849193e+04
9,30,2,1.849193e+04
9,30,3,1.849193e+04
9,30,5,1.849193e+04
9,30,10,1.849193e+04
9,30,20,1.849193e+04
9,30,30,1.849193e+04
9,30,40,1.849193e+04
9,30,50,1.782352e+04
9,30,60,1.782352e+04
9,30,70,1.782352e+04
9,30,80,1.118392e+04
9,30,90,8.277672e+03
9,30,100,8.277672e+03
9,30,1,1.768911e+04
9,30,2,1.768911e+04
9,30,3,1.768911e+04
9,30,5,1.768911e+04
9,30,10,1.768911e+04
9,30,20,1.768911e+04
9,30,30,1.668312e+04
9,30,40,1.668312e+04
9,30,50,1.668312e+04
9,30,60,1.668312e+04
9,30,70,8.910786e+03
9,30,80,8.910786e+03
9,30,90,8.910786e+03
9,30,100,8.910786e+03
9,30,1,2.662915e+04
9,30,2,1.662470e+04
9,30,3,1.662470e+04
9,30,5,1.662470e+04
9,30,10,1.662470e+04
9,30,20,9.930939e+03
9,30,30,8.721356e+03
9,30,40,8.721356e+03
9,30,50,8.721356e+03
9,30,60,8.721356e+03
9,30,70,8.721356e+03
9,30,80,7.469390e+03
9,30,90,7.469390e+03
9,30,100,7.469390e+03
