funcid,dim,milestone,error
1,10,1,1.717017e+10
1,10,2,1.717017e+10
1,10,3,1.005932e+10
1,10,5,1.005932e+10
1,10,10,8.371622e+09
1,10,20,8.265819e+09
1,10,30,7.042564e+09
1,10,40,7.042564e+09
1,10,50,7.042564e+09
1,10,60,2.753964e+09
1,10,70,2.753964e+09
1,10,80,2.753964e+09
1,10,90,2.753964e+09
1,10,100,2.362196e+03
1,10,1,1.161570e+10
1,10,2,7.307610e+09
1,10,3,7.307610e+09
1,10,5,7.307610e+09
1,10,10,7.307610e+09
1,10,20,5.949664e+09
1,10,30,2.628549e+09
1,10,40,2.628549e+09
1,10,50,2.628549e+09
1,10,60,2.628549e+09
1,10,70,2.628549e+09
1,10,80,2.628549e+09
1,10,90,2.628549e+09
1,10,100,9.114635e+07
1,10,1,1.393017e+10
1,10,2,9.477181e+09
1,10,3,9.477181e+09
1,10,5,8.026202e+09
1,10,10,5.591337e+09
1,10,20,5.591337e+09
1,10,30,5.591337e+09
1,10,40,5.591337e+09
1,10,50,4.827549e+09
1,10,60,4.827549e+09
1,10,70,4.827549e+09
1,10,80,4.827549e+09
1,10,90,4.827549e+09
1,10,100,2.269048e+03
1,10,1,1.196108e+10
1,10,2,1.129424e+10
1,10,3,6.623456e+09
1,10,5,6.623456e+09
1,10,10,6.623456e+09
1,10,20,6.623456e+09
1,10,30,6.323748e+09
1,10,40,6.323748e+09
1,10,50,6.323748e+09
1,10,60,1.377151e+06
1,10,70,9.824453e+02
1,10,80,2.308758e+01
1,10,90,2.308758e+01
1,10,100,2.308758e+01
1,10,1,1.104339e+10
1,10,2,1.104339e+10
1,10,3,9.646040e+09
1,10,5,9.646040e+09
1,10,10,9.552011e+09
1,10,20,6.120119e+09
1,10,30,3.506899e+09
1,10,40,3.506899e+09
1,10,50,3.506899e+09
1,10,60,2.000761e+07
1,10,70,4.437585e+01
1,10,80,4.437585e+01
1,10,90,3.200503e+01
1,10,100,3.200503e+01
1,10,1,1.161877e+10
1,10,2,1.161877e+10
1,10,3,1.161877e+10
1,10,5,8.882922e+09
1,10,10,8.882922e+09
1,10,20,7.297095e+09
1,10,30,6.310297e+09
1,10,40,6.005156e+09
1,10,50,6.005156e+09
1,10,60,3.165131e+07
1,10,70,7.633667e+02
1,10,80,7.633667e+02
1,10,90,1.192150e+02
1,10,100,3.143585e+01
1,10,1,1.332142e+10
1,10,2,7.487180e+09
1,10,3,7.487180e+09
1,10,5,7.487180e+09
1,10,10,7.487180e+09
1,10,20,3.882727e+09
1,10,30,3.882727e+09
1,10,40,3.882727e+09
1,10,50,3.882727e+09
1,10,60,9.096897e+04
1,10,70,8.654207e+02
1,10,80,3.977165e+00
1,10,90,3.977165e+00
1,10,100,3.977165e+00
1,10,1,6.585555e+09
1,10,2,6.585555e+09
1,10,3,6.585555e+09
1,10,5,6.585555e+09
1,10,10,6.585555e+09
1,10,20,5.283607e+09
1,10,30,3.046792e+09
1,10,40,3.046792e+09
1,10,50,3.046792e+09
1,10,60,2.777918e+06
1,10,70,7.122148e+02
1,10,80,6.194806e+02
1,10,90,6.194806e+02
1,10,100,3.985290e+02
1,10,1,1.498919e+10
1,10,2,9.117532e+09
1,10,3,9.117532e+09
1,10,5,7.962450e+09
1,10,10,5.576163e+09
1,10,20,5.576163e+09
1,10,30,4.374961e+09
1,10,40,4.374961e+09
1,10,50,4.374961e+09
1,10,60,4.374961e+09
1,10,70,4.374961e+09
1,10,80,4.348115e+09
1,10,90,4.348115e+09
1,10,100,6.984740e+02
1,10,1,1.221495e+10
1,10,2,1.221495e+10
1,10,3,7.261558e+09
1,10,5,7.261558e+09
1,10,10,4.468467e+09
1,10,20,2.490263e+09
1,10,30,2.490263e+09
1,10,40,2.490263e+09
1,10,50,2.490263e+09
1,10,60,5.791827e+05
1,10,70,1.131275e+03
1,10,80,5.320816e+01
1,10,90,5.320816e+01
1,10,100,5.320816e+01
