funcid,dim,milestone,error
14,10,1,2.222580e+04
14,10,2,9.850957e+03
14,10,3,9.850957e+03
14,10,5,8.811014e+03
14,10,10,1.580855e+03
14,10,20,1.580855e+03
14,10,30,8.760365e+02
14,10,40,4.838096e+02
14,10,50,4.838096e+02
14,10,60,4.250325e+02
14,10,70,4.250325e+02
14,10,80,4.250325e+02
14,10,90,4.250325e+02
14,10,100,4.250325e+02
14,10,1,1.801768e+05
14,10,2,8.615393e+02
14,10,3,8.615393e+02
14,10,5,8.615393e+02
14,10,10,8.615393e+02
14,10,20,4.383145e+02
14,10,30,4.383145e+02
14,10,40,4.383145e+02
14,10,50,4.383145e+02
14,10,60,4.383145e+02
14,10,70,4.383145e+02
14,10,80,4.383145e+02
14,10,90,4.383145e+02
14,10,100,4.383145e+02
14,10,1,2.436216e+04
14,10,2,2.436216e+04
14,10,3,2.436216e+04
14,10,5,2.436216e+04
14,10,10,2.655219e+03
14,10,20,2.655219e+03
14,10,30,5.144924e+02
14,10,40,5.144924e+02
14,10,50,5.144924e+02
14,10,60,5.144924e+02
14,10,70,5.144924e+02
14,10,80,5.144924e+02
14,10,90,5.144924e+02
14,10,100,5.087255e+02
14,10,1,7.729415e+04
14,10,2,5.292431e+03
14,10,3,5.292431e+03
14,10,5,5.292431e+03
14,10,10,5.292431e+03
14,10,20,4.446645e+02
14,10,30,4.446645e+02
14,10,40,4.446645e+02
14,10,50,4.446645e+02
14,10,60,4.446645e+02
14,10,70,4.446645e+02
14,10,80,4.446645e+02
14,10,90,4.446645e+02
14,10,100,4.424258e+02
14,10,1,2.791053e+04
14,10,2,2.791053e+04
14,10,3,2.791053e+04
14,10,5,8.695997e+03
14,10,10,8.642379e+03
14,10,20,2.640865e+03
14,10,30,8.147822e+02
14,10,40,8.147822e+02
14,10,50,8.147822e+02
14,10,60,8.147822e+02
14,10,70,8.147822e+02
14,10,80,8.147822e+02
14,10,90,8.147822e+02
14,10,100,3.079540e+02
14,10,1,5.425515e+04
14,10,2,5.425515e+04
14,10,3,3.543432e+04
14,10,5,2.066662e+04
14,10,10,1.609059e+03
14,10,20,8.223871e+02
14,10,30,8.223871e+02
14,10,40,8.223871e+02
14,10,50,8.185952e+02
14,10,60,8.185952e+02
14,10,70,6.311106e+02
14,10,80,6.311106e+02
14,10,90,3.467578e+02
14,10,100,3.467578e+02
14,10,1,1.571409e+04
14,10,2,1.571409e+04
14,10,3,1.571409e+04
14,10,5,1.571409e+04
14,10,10,3.887432e+02
14,10,20,3.887432e+02
14,10,30,3.887432e+02
14,10,40,3.887432e+02
14,10,50,3.887432e+02
14,10,60,3.887432e+02
14,10,70,3.887432e+02
14,10,80,3.887432e+02
14,10,90,3.887432e+02
14,10,100,3.887432e+02
14,10,1,4.610138e+04
14,10,2,4.610138e+04
14,10,3,2.754720e+04
14,10,5,1.048159e+04
14,10,10,1.048159e+04
14,10,20,2.619058e+03
14,10,30,4.385931e+02
14,10,40,4.385931e+02
14,10,50,4.385931e+02
14,10,60,4.385931e+02
14,10,70,4.385931e+02
14,10,80,2.350212e+02
14,10,90,2.350212e+02
14,10,100,1.867733e+02
14,10,1,8.491243e+03
14,10,2,8.491243e+03
14,10,3,8.491243e+03
14,10,5,8.491243e+03
14,10,10,8.491243e+03
14,10,20,4.790385e+02
14,10,30,4.790385e+02
14,10,40,4.790385e+02
14,10,50,4.790385e+02
14,10,60,4.790385e+02
14,10,70,4.790385e+02
14,10,80,2.373152e+02
14,10,90,1.390892e+02
14,10,100,1.390892e+02
14,10,1,3.184209e+05
14,10,2,1.300608e+04
14,10,3,1.300608e+04
14,10,5,1.300608e+04
14,10,10,7.991606e+02
14,10,20,7.991606e+02
14,10,30,7.991606e+02
14,10,40,4.490442e+02
14,10,50,4.490442e+02
14,10,60,4.490442e+02
14,10,70,4.490442e+02
14,10,80,9.349765e+01
14,10,90,9.349765e+01
14,10,100,9.349765e+01
