funcid,dim,milestone,error
2,10,1,2.718896e+11
2,10,2,2.242303e+11
2,10,3,2.242303e+11
2,10,5,2.242303e+11
2,10,10,1.111704e+11
2,10,20,4.269492e+09
2,10,30,4.269492e+09
2,10,40,4.269492e+09
2,10,50,4.269492e+09
2,10,60,4.269492e+09
2,10,70,9.713366e+08
2,10,80,9.713366e+08
2,10,90,9.713366e+08
2,10,100,9.713366e+08
2,10,1,5.456432e+10
2,10,2,5.456432e+10
2,10,3,5.456432e+10
2,10,5,5.456432e+10
2,10,10,2.721499e+09
2,10,20,2.721499e+09
2,10,30,2.721499e+09
2,10,40,2.721499e+09
2,10,50,2.721499e+09
2,10,60,2.721499e+09
2,10,70,2.121175e+09
2,10,80,2.121175e+09
2,10,90,2.121175e+09
2,10,100,2.121175e+09
2,10,1,9.035359e+11
2,10,2,9.906496e+10
2,10,3,9.906496e+10
2,10,5,9.906496e+10
2,10,10,9.906496e+10
2,10,20,5.361071e+10
2,10,30,3.028931e+09
2,10,40,3.028931e+09
2,10,50,3.028931e+09
2,10,60,3.028931e+09
2,10,70,3.028931e+09
2,10,80,3.028931e+09
2,10,90,3.028931e+09
2,10,100,3.028931e+09
2,10,1,2.406392e+12
2,10,2,1.470736e+12
2,10,3,1.875649e+10
2,10,5,1.094492e+09
2,10,10,1.094492e+09
2,10,20,1.094492e+09
2,10,30,1.094492e+09
2,10,40,1.094492e+09
2,10,50,8.740473e+08
2,10,60,8.740473e+08
2,10,70,8.740473e+08
2,10,80,8.740473e+08
2,10,90,7.669231e+08
2,10,100,7.669231e+08
2,10,1,8.799960e+11
2,10,2,5.622798e+11
2,10,3,1.840728e+11
2,10,5,7.325161e+10
2,10,10,7.325161e+10
2,10,20,4.439314e+09
2,10,30,4.439314e+09
2,10,40,4.439314e+09
2,10,50,4.439314e+09
2,10,60,2.605532e+09
2,10,70,2.605532e+09
2,10,80,2.605532e+09
2,10,90,2.605532e+09
2,10,100,2.605532e+09
2,10,1,2.584379e+13
2,10,2,9.358378e+10
2,10,3,9.358378e+10
2,10,5,9.358378e+10
2,10,10,2.948486e+09
2,10,20,2.948486e+09
2,10,30,2.948486e+09
2,10,40,2.948486e+09
2,10,50,2.948486e+09
2,10,60,2.948486e+09
2,10,70,2.948486e+09
2,10,80,2.948486e+09
2,10,90,2.948486e+09
2,10,100,2.948486e+09
2,10,1,5.732572e+11
2,10,2,5.732572e+11
2,10,3,8.522297e+10
2,10,5,8.522297e+10
2,10,10,5.478724e+09
2,10,20,5.478724e+09
2,10,30,1.892724e+09
2,10,40,1.892724e+09
2,10,50,1.892724e+09
2,10,60,1.892724e+09
2,10,70,1.892724e+09
2,10,80,1.892724e+09
2,10,90,1.892724e+09
2,10,100,1.892724e+09
2,10,1,4.827340e+11
2,10,2,2.907335e+11
2,10,3,2.907335e+11
2,10,5,1.083331e+10
2,10,10,1.083331e+10
2,10,20,3.087803e+09
2,10,30,3.087803e+09
2,10,40,3.087803e+09
2,10,50,3.087803e+09
2,10,60,3.087803e+09
2,10,70,3.087803e+09
2,10,80,3.087803e+09
2,10,90,3.087803e+09
2,10,100,3.087803e+09
2,10,1,2.167442e+12
2,10,2,2.744836e+11
2,10,3,2.744836e+11
2,10,5,2.348350e+11
2,10,10,1.776642e+11
2,10,20,1.100010e+09
2,10,30,1.100010e+09
2,10,40,1.100010e+09
2,10,50,1.100010e+09
2,10,60,1.100010e+09
2,10,70,3.088019e+08
2,10,80,3.088019e+08
2,10,90,3.088019e+08
2,10,100,3.088019e+08
2,10,1,3.857748e+11
2,10,2,2.638318e+11
2,10,3,2.638318e+11
2,10,5,4.718095e+10
2,10,10,4.718095e+10
2,10,20,4.718095e+10
2,10,30,3.162920e+10
2,10,40,3.100630e+10
2,10,50,3.100630e+10
2,10,60,9.154627e+08
2,10,70,9.154627e+08
2,10,80,9.154627e+08
2,10,90,9.154627e+08
2,10,100,9.032742e+08
