funcid,dim,milestone,error
16,30,1,5.207557e+03
16,30,2,4.301854e+03
16,30,3,4.301854e+03
16,30,5,4.301854e+03
16,30,10,4.301854e+03
16,30,20,3.783596e+03
16,30,30,3.783596e+03
16,30,40,3.783596e+03
16,30,50,3.783594e+03
16,30,60,3.652098e+03
16,30,70,3.652098e+03
16,30,80,3.477628e+03
16,30,90,2.256996e+03
16,30,100,2.256996e+03
16,30,1,4.930775e+03
16,30,2,3.469010e+03
16,30,3,3.469010e+03
16,30,5,3.469010e+03
16,30,10,3.469010e+03
16,30,20,3.469010e+03
16,30,30,3.469010e+03
16,30,40,3.469010e+03
16,30,50,3.469010e+03
16,30,60,3.469010e+03
16,30,70,2.555898e+03
16,30,80,1.832426e+03
16,30,90,1.820591e+03
16,30,100,1.820591e+03
16,30,1,3.807325e+03
16,30,2,3.807325e+03
16,30,3,3.344073e+03
16,30,5,3.344073e+03
16,30,10,3.344073e+03
16,30,20,2.852081e+03
16,30,30,2.852081e+03
16,30,40,2.852081e+03
16,30,50,2.849005e+03
16,30,60,2.849005e+03
16,30,70,2.812753e+03
16,30,80,2.812753e+03
16,30,90,2.775686e+03
16,30,100,2.675837e+03
16,30,1,5.267225e+03
16,30,2,4.832409e+03
16,30,3,3.692963e+03
16,30,5,3.692963e+03
16,30,10,3.606639e+03
16,30,20,3.606639e+03
16,30,30,3.606639e+03
16,30,40,3.606639e+03
16,30,50,3.606639e+03
16,30,60,3.606639e+03
16,30,70,3.398012e+03
16,30,80,2.942354e+03
16,30,90,2.682071e+03
16,30,100,2.325319e+03
16,30,1,4.257733e+03
16,30,2,4.257733e+03
16,30,3,3.531766e+03
16,30,5,3.531766e+03
16,30,10,3.531766e+03
16,30,20,3.531766e+03
16,30,30,3.531766e+03
16,30,40,3.531766e+03
16,30,50,3.531766e+03
16,30,60,3.364992e+03
16,30,70,3.226974e+03
16,30,80,2.583136e+03
16,30,90,2.583136e+03
16,30,100,2.157564e+03
16,30,1,5.016341e+03
16,30,2,4.438155e+03
16,30,3,4.438155e+03
16,30,5,4.256439e+03
16,30,10,3.907930e+03
16,30,20,3.310928e+03
16,30,30,3.212244e+03
16,30,40,3.212244e+03
16,30,50,3.212244e+03
16,30,60,3.212244e+03
16,30,70,1.715480e+03
16,30,80,1.580617e+03
16,30,90,1.580617e+03
16,30,100,1.580617e+03
16,30,1,4.548452e+03
16,30,2,4.548452e+03
16,30,3,4.143440e+03
16,30,5,2.610846e+03
16,30,10,2.610846e+03
16,30,20,2.610846e+03
16,30,30,2.610846e+03
16,30,40,2.610846e+03
16,30,50,2.610846e+03
16,30,60,2.610846e+03
16,30,70,2.610846e+03
16,30,80,2.610846e+03
16,30,90,2.610846e+03
16,30,100,2.172327e+03
16,30,1,4.214356e+03
16,30,2,3.344989e+03
16,30,3,3.344989e+03
16,30,5,3.344989e+03
16,30,10,3.215253e+03
16,30,20,3.215253e+03
16,30,30,3.215253e+03
16,30,40,3.215253e+03
16,30,50,3.194821e+03
16,30,60,3.194821e+03
16,30,70,2.586292e+03
16,30,80,2.092564e+03
16,30,90,1.904617e+03
16,30,100,1.904617e+03
16,30,1,3.568388e+03
16,30,2,3.568388e+03
16,30,3,3.568388e+03
16,30,5,3.568388e+03
16,30,10,3.568388e+03
16,30,20,3.141584e+03
16,30,30,3.141584e+03
16,30,40,3.141584e+03
16,30,50,3.141584e+03
16,30,60,3.141584e+03
16,30,70,3.141584e+03
16,30,80,2.802917e+03
16,30,90,2.802917e+03
16,30,100,2.802917e+03
16,30,1,3.670131e+03
16,30,2,3.670131e+03
16,30,3,3.670131e+03
16,30,5,3.670131e+03
16,30,10,3.670131e+03
16,30,20,2.663180e+03
16,30,30,2.663180e+03
16,30,40,2.663180e+03
16,30,50,2.663180e+03
16,30,60,2.663180e+03
16,30,70,2.480721e+03
16,30,80,2.438574e+03
16,30,90,2.329530e+03
16,30,100,2.329530e+03
