funcid,dim,milestone,error
26,10,1,1.366408e+03
26,10,2,1.366408e+03
26,10,3,1.366408e+03
26,10,5,1.366408e+03
26,10,10,1.113585e+03
26,10,20,1.113585e+03
26,10,30,1.036853e+03
26,10,40,1.036853e+03
26,10,50,8.853430e+02
26,10,60,7.573167e+02
26,10,70,7.573167e+02
26,10,80,7.573167e+02
26,10,90,7.573167e+02
26,10,100,7.573167e+02
26,10,1,1.759724e+03
26,10,2,1.258026e+03
26,10,3,1.236210e+03
26,10,5,1.236210e+03
26,10,10,1.013953e+03
26,10,20,1.013953e+03
26,10,30,1.013953e+03
26,10,40,1.013953e+03
26,10,50,9.342984e+02
26,10,60,9.342984e+02
26,10,70,9.342984e+02
26,10,80,3.145362e+02
26,10,90,3.145362e+02
26,10,100,2.000018e+02
26,10,1,1.160169e+03
26,10,2,1.160169e+03
26,10,3,1.160169e+03
26,10,5,1.160169e+03
26,10,10,1.160169e+03
26,10,20,7.945111e+02
26,10,30,7.945111e+02
26,10,40,7.945111e+02
26,10,50,7.945111e+02
26,10,60,6.108044e+02
26,10,70,6.108044e+02
26,10,80,6.108044e+02
26,10,90,6.108044e+02
26,10,100,6.108044e+02
26,10,1,1.140215e+03
26,10,2,1.140215e+03
26,10,3,1.140215e+03
26,10,5,1.140215e+03
26,10,10,1.140215e+03
26,10,20,1.140215e+03
26,10,30,8.900154e+02
26,10,40,8.900154e+02
26,10,50,8.900154e+02
26,10,60,8.900154e+02
26,10,70,8.900154e+02
26,10,80,6.403021e+02
26,10,90,6.403021e+02
26,10,100,2.212872e+02
26,10,1,1.935032e+03
26,10,2,1.935032e+03
26,10,3,1.875861e+03
26,10,5,1.094460e+03
26,10,10,1.082975e+03
26,10,20,1.082975e+03
26,10,30,1.082975e+03
26,10,40,1.082975e+03
26,10,50,9.761068e+02
26,10,60,9.761068e+02
26,10,70,9.761068e+02
26,10,80,9.761068e+02
26,10,90,9.761068e+02
26,10,100,9.761068e+02
26,10,1,1.774454e+03
26,10,2,6.375714e+02
26,10,3,6.375714e+02
26,10,5,6.375714e+02
26,10,10,6.375714e+02
26,10,20,6.375714e+02
26,10,30,6.375714e+02
26,10,40,6.375714e+02
26,10,50,6.375714e+02
26,10,60,6.375714e+02
26,10,70,6.375714e+02
26,10,80,6.375714e+02
26,10,90,6.375714e+02
26,10,100,6.370070e+02
26,10,1,1.434795e+03
26,10,2,1.434795e+03
26,10,3,1.434795e+03
26,10,5,1.434795e+03
26,10,10,9.233137e+02
26,10,20,8.593656e+02
26,10,30,8.593656e+02
26,10,40,8.593656e+02
26,10,50,8.593656e+02
26,10,60,8.593656e+02
26,10,70,8.593656e+02
26,10,80,8.231541e+02
26,10,90,8.231541e+02
26,10,100,8.231541e+02
26,10,1,1.923081e+03
26,10,2,1.250633e+03
26,10,3,1.056311e+03
26,10,5,1.056311e+03
26,10,10,9.677206e+02
26,10,20,9.677206e+02
26,10,30,9.677206e+02
26,10,40,9.677206e+02
26,10,50,9.677206e+02
26,10,60,9.677206e+02
26,10,70,9.665014e+02
26,10,80,9.665014e+02
26,10,90,9.665014e+02
26,10,100,9.665014e+02
26,10,1,1.956384e+03
26,10,2,1.956384e+03
26,10,3,1.586338e+03
26,10,5,1.586338e+03
26,10,10,1.431187e+03
26,10,20,1.082408e+03
26,10,30,1.082408e+03
26,10,40,7.727000e+02
26,10,50,7.719663e+02
26,10,60,7.719663e+02
26,10,70,7.719663e+02
26,10,80,7.719663e+02
26,10,90,2.543361e+02
26,10,100,2.153672e+02
26,10,1,1.898015e+03
26,10,2,1.313227e+03
26,10,3,8.057668e+02
26,10,5,8.057668e+02
26,10,10,8.057668e+02
26,10,20,8.057668e+02
26,10,30,8.057668e+02
26,10,40,8.057668e+02
26,10,50,8.057668e+02
26,10,60,8.057668e+02
26,10,70,8.031902e+02
26,10,80,8.031902e+02
26,10,90,8.031902e+02
26,10,100,8.031902e+02
