funcid,dim,milestone,error
16,10,1,8.086290e+02
16,10,2,8.086290e+02
16,10,3,5.692726e+02
16,10,5,5.692726e+02
16,10,10,5.692726e+02
16,10,20,5.354783e+02
16,10,30,4.431014e+02
16,10,40,4.431014e+02
16,10,50,4.431014e+02
16,10,60,4.431014e+02
16,10,70,4.431014e+02
16,10,80,7.401445e+01
16,10,90,7.401445e+01
16,10,100,7.401445e+01
16,10,1,8.858336e+02
16,10,2,7.403197e+02
16,10,3,7.403197e+02
16,10,5,5.005652e+02
16,10,10,5.005652e+02
16,10,20,3.078574e+02
16,10,30,3.078574e+02
16,10,40,3.078574e+02
16,10,50,3.078574e+02
16,10,60,3.078574e+02
16,10,70,3.078574e+02
16,10,80,3.078574e+02
16,10,90,3.078574e+02
16,10,100,3.078574e+02
16,10,1,8.780264e+02
16,10,2,7.024423e+02
16,10,3,6.173989e+02
16,10,5,6.173989e+02
16,10,10,6.173989e+02
16,10,20,5.976195e+02
16,10,30,5.172240e+02
16,10,40,4.969583e+02
16,10,50,4.969583e+02
16,10,60,4.866786e+02
16,10,70,4.698774e+02
16,10,80,4.698774e+02
16,10,90,4.698774e+02
16,10,100,4.698774e+02
16,10,1,8.161832e+02
16,10,2,7.770754e+02
16,10,3,7.770754e+02
16,10,5,5.338735e+02
16,10,10,5.338735e+02
16,10,20,3.449231e+02
16,10,30,3.449231e+02
16,10,40,3.449231e+02
16,10,50,3.449231e+02
16,10,60,2.221459e+02
16,10,70,2.221459e+02
16,10,80,2.221459e+02
16,10,90,2.221459e+02
16,10,100,2.221459e+02
16,10,1,8.843959e+02
16,10,2,8.444202e+02
16,10,3,7.956649e+02
16,10,5,7.708708e+02
16,10,10,6.051010e+02
16,10,20,5.097542e+02
16,10,30,4.670815e+02
16,10,40,4.582631e+02
16,10,50,4.210915e+02
16,10,60,4.210915e+02
16,10,70,3.885956e+02
16,10,80,3.885956e+02
16,10,90,3.885956e+02
16,10,100,3.885956e+02
16,10,1,8.544524e+02
16,10,2,8.460061e+02
16,10,3,8.460061e+02
16,10,5,7.452591e+02
16,10,10,6.294216e+02
16,10,20,5.914355e+02
16,10,30,5.251258e+02
16,10,40,5.251258e+02
16,10,50,3.495628e+02
16,10,60,3.495628e+02
16,10,70,3.495628e+02
16,10,80,3.495628e+02
16,10,90,3.495628e+02
16,10,100,3.443114e+02
16,10,1,3.648696e+02
16,10,2,3.648696e+02
16,10,3,3.648696e+02
16,10,5,3.648696e+02
16,10,10,3.648696e+02
16,10,20,3.648696e+02
16,10,30,3.648696e+02
16,10,40,3.648696e+02
16,10,50,3.648696e+02
16,10,60,3.647694e+02
16,10,70,3.647694e+02
16,10,80,3.647694e+02
16,10,90,3.647694e+02
16,10,100,3.647694e+02
16,10,1,6.407935e+02
16,10,2,6.407935e+02
16,10,3,6.407935e+02
16,10,5,6.407935e+02
16,10,10,6.407935e+02
16,10,20,4.862702e+02
16,10,30,4.862702e+02
16,10,40,4.862702e+02
16,10,50,3.593809e+02
16,10,60,3.593809e+02
16,10,70,3.593809e+02
16,10,80,3.593809e+02
16,10,90,3.593809e+02
16,10,100,3.593809e+02
16,10,1,7.061532e+02
16,10,2,7.061532e+02
16,10,3,7.061532e+02
16,10,5,7.061532e+02
16,10,10,6.274259e+02
16,10,20,5.663564e+02
16,10,30,3.140145e+02
16,10,40,3.140145e+02
16,10,50,3.140145e+02
16,10,60,3.140145e+02
16,10,70,3.140145e+02
16,10,80,3.140145e+02
16,10,90,3.140145e+02
16,10,100,3.140145e+02
16,10,1,6.119230e+02
16,10,2,6.119230e+02
16,10,3,5.663410e+02
16,10,5,5.115118e+02
16,10,10,5.115118e+02
16,10,20,4.620122e+02
16,10,30,3.607447e+02
16,10,40,3.607447e+02
16,10,50,3.607447e+02
16,10,60,3.455139e+02
16,10,70,3.455139e+02
16,10,80,3.455139e+02
16,10,90,3.455139e+02
16,10,100,3.455139e+02
