funcid,dim,milestone,error
18,30,1,1.757274e+08
18,30,2,7.075346e+07
18,30,3,7.075346e+07
18,30,5,6.657494e+07
18,30,10,6.657494e+07
18,30,20,1.103310e+07
18,30,30,1.103310e+07
18,30,40,1.103310e+07
18,30,50,1.103310e+07
18,30,60,7.560863e+06
18,30,70,6.999197e+05
18,30,80,1.514337e+05
18,30,90,1.514337e+05
18,30,100,1.514337e+05
18,30,1,1.111774e+08
18,30,2,5.402429e+07
18,30,3,5.402429e+07
18,30,5,5.135258e+07
18,30,10,3.935567e+07
18,30,20,3.935567e+07
18,30,30,5.083583e+06
18,30,40,3.156145e+06
18,30,50,3.156145e+06
18,30,60,3.156145e+06
18,30,70,2.061701e+06
18,30,80,7.127567e+05
18,30,90,6.394601e+05
18,30,100,6.394601e+05
18,30,1,7.628530e+07
18,30,2,7.628530e+07
18,30,3,7.628530e+07
18,30,5,3.580342e+07
18,30,10,3.580342e+07
18,30,20,3.580342e+07
18,30,30,3.580342e+07
18,30,40,3.260255e+07
18,30,50,3.260255e+07
18,30,60,3.260255e+07
18,30,70,3.062807e+07
18,30,80,3.721888e+06
18,30,90,4.901042e+05
18,30,100,4.901042e+05
18,30,1,8.714734e+07
18,30,2,6.638190e+07
18,30,3,3.767591e+07
18,30,5,3.767591e+07
18,30,10,3.767591e+07
18,30,20,3.767591e+07
18,30,30,3.384722e+07
18,30,40,3.384722e+07
18,30,50,1.535691e+07
18,30,60,1.088439e+07
18,30,70,4.801110e+05
18,30,80,4.801110e+05
18,30,90,2.095959e+05
18,30,100,2.095959e+05
18,30,1,8.798284e+07
18,30,2,8.798284e+07
18,30,3,8.798284e+07
18,30,5,8.798284e+07
18,30,10,2.140377e+07
18,30,20,2.140377e+07
18,30,30,1.778874e+07
18,30,40,1.778874e+07
18,30,50,1.778873e+07
18,30,60,1.778873e+07
18,30,70,6.859267e+05
18,30,80,6.859267e+05
18,30,90,6.859267e+05
18,30,100,6.859267e+05
18,30,1,5.178222e+07
18,30,2,5.178222e+07
18,30,3,5.178222e+07
18,30,5,5.178222e+07
18,30,10,5.178222e+07
18,30,20,1.575406e+07
18,30,30,7.546856e+06
18,30,40,7.546856e+06
18,30,50,7.546856e+06
18,30,60,1.737769e+06
18,30,70,1.234648e+06
18,30,80,8.524457e+05
18,30,90,6.344197e+05
18,30,100,6.344197e+05
18,30,1,1.221181e+08
18,30,2,8.561212e+07
18,30,3,8.561212e+07
18,30,5,6.671758e+07
18,30,10,6.671758e+07
18,30,20,5.555111e+07
18,30,30,5.555111e+07
18,30,40,5.186298e+07
18,30,50,2.672213e+07
18,30,60,1.705531e+06
18,30,70,3.648013e+05
18,30,80,3.648013e+05
18,30,90,3.648013e+05
18,30,100,3.648013e+05
18,30,1,8.133151e+07
18,30,2,8.133151e+07
18,30,3,8.133151e+07
18,30,5,8.133151e+07
18,30,10,3.390937e+07
18,30,20,3.390937e+07
18,30,30,3.390937e+07
18,30,40,3.390937e+07
18,30,50,3.390937e+07
18,30,60,3.110772e+07
18,30,70,3.110772e+07
18,30,80,1.809504e+06
18,30,90,1.809504e+06
18,30,100,9.843464e+05
18,30,1,8.866031e+07
18,30,2,8.866031e+07
18,30,3,7.485785e+07
18,30,5,4.628602e+07
18,30,10,4.628602e+07
18,30,20,1.181526e+07
18,30,30,1.004287e+07
18,30,40,3.829422e+06
18,30,50,3.829406e+06
18,30,60,3.829406e+06
18,30,70,1.837697e+05
18,30,80,1.814062e+05
18,30,90,1.814062e+05
18,30,100,1.814062e+05
18,30,1,2.897077e+07
18,30,2,2.897077e+07
18,30,3,2.897077e+07
18,30,5,2.897077e+07
18,30,10,2.897077e+07
18,30,20,2.897077e+07
18,30,30,2.642531e+07
18,30,40,2.642531e+07
18,30,50,2.642531e+07
18,30,60,4.218190e+06
18,30,70,8.625736e+05
18,30,80,7.981968e+05
18,30,90,7.981968e+05
18,30,100,7.981968e+05
