funcid,dim,milestone,error
8,30,1,5.074389e+02
8,30,2,4.564001e+02
8,30,3,4.564001e+02
8,30,5,4.555786e+02
8,30,10,4.133118e+02
8,30,20,4.133118e+02
8,30,30,4.133118e+02
8,30,40,4.133118e+02
8,30,50,4.133118e+02
8,30,60,4.133016e+02
8,30,70,4.133016e+02
8,30,80,4.133016e+02
8,30,90,4.059692e+02
8,30,100,4.059692e+02
8,30,1,5.209793e+02
8,30,2,5.142964e+02
8,30,3,5.142964e+02
8,30,5,4.992354e+02
8,30,10,4.499830e+02
8,30,20,4.499830e+02
8,30,30,4.499830e+02
8,30,40,4.499830e+02
8,30,50,4.060382e+02
8,30,60,4.060382e+02
8,30,70,4.060382e+02
8,30,80,4.060382e+02
8,30,90,4.060382e+02
8,30,100,4.060382e+02
8,30,1,4.757635e+02
8,30,2,4.757635e+02
8,30,3,4.757635e+02
8,30,5,4.757635e+02
8,30,10,4.709892e+02
8,30,20,4.388604e+02
8,30,30,4.388604e+02
8,30,40,4.388604e+02
8,30,50,4.388604e+02
8,30,60,4.388604e+02
8,30,70,4.388604e+02
8,30,80,4.388604e+02
8,30,90,4.388604e+02
8,30,100,4.388604e+02
8,30,1,5.063066e+02
8,30,2,5.027032e+02
8,30,3,4.943582e+02
8,30,5,4.943582e+02
8,30,10,4.202932e+02
8,30,20,4.202932e+02
8,30,30,4.183224e+02
8,30,40,4.183224e+02
8,30,50,4.183224e+02
8,30,60,4.183224e+02
8,30,70,4.148608e+02
8,30,80,4.148608e+02
8,30,90,4.148608e+02
8,30,100,4.148608e+02
8,30,1,5.394502e+02
8,30,2,4.464901e+02
8,30,3,4.464901e+02
8,30,5,4.464901e+02
8,30,10,4.464901e+02
8,30,20,4.401655e+02
8,30,30,2.923603e+02
8,30,40,2.923603e+02
8,30,50,2.923603e+02
8,30,60,2.923603e+02
8,30,70,2.923603e+02
8,30,80,2.923603e+02
8,30,90,2.923603e+02
8,30,100,2.923603e+02
8,30,1,4.859762e+02
8,30,2,4.712484e+02
8,30,3,4.712484e+02
8,30,5,4.673585e+02
8,30,10,4.673585e+02
8,30,20,4.367718e+02
8,30,30,4.367718e+02
8,30,40,4.367718e+02
8,30,50,4.367718e+02
8,30,60,4.179115e+02
8,30,70,4.179115e+02
8,30,80,4.179115e+02
8,30,90,4.179115e+02
8,30,100,4.179115e+02
8,30,1,5.275911e+02
8,30,2,5.275911e+02
8,30,3,5.075643e+02
8,30,5,4.713776e+02
8,30,10,4.125694e+02
8,30,20,4.125694e+02
8,30,30,4.125694e+02
8,30,40,4.125694e+02
8,30,50,4.060952e+02
8,30,60,4.060952e+02
8,30,70,4.060952e+02
8,30,80,4.060952e+02
8,30,90,4.060952e+02
8,30,100,4.060952e+02
8,30,1,5.132892e+02
8,30,2,4.417637e+02
8,30,3,4.417637e+02
8,30,5,4.417637e+02
8,30,10,4.417637e+02
8,30,20,4.404367e+02
8,30,30,4.366227e+02
8,30,40,4.366227e+02
8,30,50,4.366227e+02
8,30,60,4.366227e+02
8,30,70,4.366227e+02
8,30,80,4.366227e+02
8,30,90,4.366227e+02
8,30,100,4.366227e+02
8,30,1,4.724869e+02
8,30,2,4.724869e+02
8,30,3,4.724869e+02
8,30,5,4.724869e+02
8,30,10,4.513854e+02
8,30,20,4.134023e+02
8,30,30,4.104824e+02
8,30,40,4.104824e+02
8,30,50,4.104824e+02
8,30,60,4.104824e+02
8,30,70,4.104824e+02
8,30,80,4.104824e+02
8,30,90,4.104824e+02
8,30,100,4.104824e+02
8,30,1,4.644989e+02
8,30,2,4.644989e+02
8,30,3,4.644989e+02
8,30,5,4.644989e+02
8,30,10,4.644989e+02
8,30,20,4.294649e+02
8,30,30,4.294649e+02
8,30,40,4.294649e+02
8,30,50,4.294649e+02
8,30,60,4.294649e+02
8,30,70,4.294649e+02
8,30,80,4.271817e+02
8,30,90,4.271817e+02
8,30,100,4.271817e+02
