funcid,dim,milestone,error
6,10,1,7.704375e+01
6,10,2,7.352919e+01
6,10,3,7.352919e+01
6,10,5,5.618731e+01
6,10,10,5.237426e+01
6,10,20,4.270208e+01
6,10,30,4.270208e+01
6,10,40,4.270208e+01
6,10,50,4.270208e+01
6,10,60,4.270208e+01
6,10,70,4.270208e+01
6,10,80,4.270208e+01
6,10,90,4.270208e+01
6,10,100,4.270208e+01
6,10,1,7.061674e+01
6,10,2,7.061674e+01
6,10,3,6.399944e+01
6,10,5,5.070325e+01
6,10,10,5.070325e+01
6,10,20,5.070325e+01
6,10,30,5.070325e+01
6,10,40,4.198648e+01
6,10,50,4.198648e+01
6,10,60,4.198648e+01
6,10,70,4.198648e+01
6,10,80,4.198648e+01
6,10,90,4.093912e+01
6,10,100,4.093912e+01
6,10,1,6.527903e+01
6,10,2,6.527903e+01
6,10,3,6.527903e+01
6,10,5,6.527903e+01
6,10,10,5.851039e+01
6,10,20,5.700374e+01
6,10,30,5.157582e+01
6,10,40,5.157582e+01
6,10,50,5.157582e+01
6,10,60,4.744444e+01
6,10,70,4.744444e+01
6,10,80,4.744444e+01
6,10,90,4.744444e+01
6,10,100,4.270807e+01
6,10,1,6.077847e+01
6,10,2,6.077847e+01
6,10,3,6.077847e+01
6,10,5,6.077847e+01
6,10,10,6.077847e+01
6,10,20,5.019483e+01
6,10,30,4.691076e+01
6,10,40,4.691076e+01
6,10,50,4.691076e+01
6,10,60,4.691076e+01
6,10,70,4.691076e+01
6,10,80,4.691076e+01
6,10,90,4.691076e+01
6,10,100,4.691076e+01
6,10,1,7.828960e+01
6,10,2,7.275030e+01
6,10,3,7.210085e+01
6,10,5,7.210085e+01
6,10,10,5.915011e+01
6,10,20,5.915011e+01
6,10,30,5.739996e+01
6,10,40,4.963943e+01
6,10,50,4.057353e+01
6,10,60,4.057353e+01
6,10,70,4.057353e+01
6,10,80,4.057353e+01
6,10,90,3.674744e+01
6,10,100,3.674744e+01
6,10,1,6.150451e+01
6,10,2,6.150451e+01
6,10,3,6.150451e+01
6,10,5,6.150451e+01
6,10,10,5.377601e+01
6,10,20,5.377601e+01
6,10,30,4.508435e+01
6,10,40,4.508435e+01
6,10,50,4.508435e+01
6,10,60,4.406748e+01
6,10,70,4.406748e+01
6,10,80,4.406748e+01
6,10,90,4.406748e+01
6,10,100,4.406748e+01
6,10,1,8.207178e+01
6,10,2,5.876282e+01
6,10,3,5.876282e+01
6,10,5,5.876282e+01
6,10,10,5.876282e+01
6,10,20,5.876282e+01
6,10,30,4.229879e+01
6,10,40,4.229879e+01
6,10,50,4.145287e+01
6,10,60,4.145287e+01
6,10,70,4.145287e+01
6,10,80,4.145287e+01
6,10,90,4.145287e+01
6,10,100,4.145287e+01
6,10,1,5.776819e+01
6,10,2,5.776819e+01
6,10,3,5.776819e+01
6,10,5,5.776819e+01
6,10,10,5.776819e+01
6,10,20,4.317547e+01
6,10,30,4.317547e+01
6,10,40,4.317547e+01
6,10,50,4.317547e+01
6,10,60,4.317547e+01
6,10,70,4.317547e+01
6,10,80,4.214898e+01
6,10,90,4.214898e+01
6,10,100,4.214898e+01
6,10,1,5.695266e+01
6,10,2,5.695266e+01
6,10,3,5.695266e+01
6,10,5,5.695266e+01
6,10,10,5.695266e+01
6,10,20,5.695266e+01
6,10,30,4.718938e+01
6,10,40,4.253304e+01
6,10,50,4.253304e+01
6,10,60,4.253304e+01
6,10,70,4.253304e+01
6,10,80,4.253304e+01
6,10,90,4.253304e+01
6,10,100,4.253304e+01
6,10,1,7.168940e+01
6,10,2,6.490574e+01
6,10,3,6.490574e+01
6,10,5,6.490574e+01
6,10,10,5.186203e+01
6,10,20,4.579112e+01
6,10,30,4.579112e+01
6,10,40,4.579112e+01
6,10,50,4.485817e+01
6,10,60,4.485817e+01
6,10,70,4.485817e+01
6,10,80,4.485817e+01
6,10,90,4.485817e+01
6,10,100,4.485817e+01
