funcid,dim,milestone,error
29,30,1,5.032626e+03
29,30,2,4.940698e+03
29,30,3,4.940698e+03
29,30,5,4.230758e+03
29,30,10,4.177946e+03
29,30,20,3.821080e+03
29,30,30,3.821080e+03
29,30,40,3.717673e+03
29,30,50,3.536323e+03
29,30,60,3.536323e+03
29,30,70,3.536323e+03
29,30,80,2.048845e+03
29,30,90,2.038103e+03
29,30,100,2.038103e+03
29,30,1,5.915292e+03
29,30,2,3.999812e+03
29,30,3,3.999812e+03
29,30,5,3.999812e+03
29,30,10,3.999812e+03
29,30,20,2.772752e+03
29,30,30,2.555941e+03
29,30,40,2.555941e+03
29,30,50,2.555941e+03
29,30,60,2.555941e+03
29,30,70,2.555941e+03
29,30,80,2.126916e+03
29,30,90,2.126916e+03
29,30,100,2.126916e+03
29,30,1,5.138947e+03
29,30,2,5.138947e+03
29,30,3,4.927928e+03
29,30,5,3.104411e+03
29,30,10,3.104411e+03
29,30,20,3.104411e+03
29,30,30,3.095562e+03
29,30,40,2.785604e+03
29,30,50,2.785604e+03
29,30,60,2.785604e+03
29,30,70,2.419415e+03
29,30,80,2.231172e+03
29,30,90,1.886110e+03
29,30,100,1.882918e+03
29,30,1,5.371296e+03
29,30,2,5.371296e+03
29,30,3,4.357325e+03
29,30,5,4.357325e+03
29,30,10,3.396801e+03
29,30,20,3.089937e+03
29,30,30,2.807695e+03
29,30,40,2.807695e+03
29,30,50,2.807695e+03
29,30,60,2.807695e+03
29,30,70,2.459574e+03
29,30,80,1.645568e+03
29,30,90,1.645568e+03
29,30,100,1.645568e+03
29,30,1,5.955729e+03
29,30,2,4.276722e+03
29,30,3,3.755327e+03
29,30,5,3.755327e+03
29,30,10,3.755327e+03
29,30,20,3.570070e+03
29,30,30,3.570070e+03
29,30,40,3.570070e+03
29,30,50,3.570070e+03
29,30,60,2.563314e+03
29,30,70,2.563314e+03
29,30,80,2.563314e+03
29,30,90,1.383874e+03
29,30,100,1.383874e+03
29,30,1,5.203887e+03
29,30,2,5.203887e+03
29,30,3,4.609876e+03
29,30,5,4.444158e+03
29,30,10,4.094208e+03
29,30,20,3.932068e+03
29,30,30,3.927622e+03
29,30,40,3.927622e+03
29,30,50,3.927622e+03
29,30,60,3.927622e+03
29,30,70,2.376457e+03
29,30,80,2.376457e+03
29,30,90,1.565198e+03
29,30,100,1.565198e+03
29,30,1,7.489512e+03
29,30,2,3.852265e+03
29,30,3,3.852265e+03
29,30,5,3.852265e+03
29,30,10,3.852265e+03
29,30,20,3.467410e+03
29,30,30,3.424453e+03
29,30,40,3.424453e+03
29,30,50,3.424453e+03
29,30,60,3.424453e+03
29,30,70,3.424453e+03
29,30,80,3.117816e+03
29,30,90,2.185825e+03
29,30,100,2.185825e+03
29,30,1,5.369018e+03
29,30,2,5.369018e+03
29,30,3,4.896559e+03
29,30,5,3.983839e+03
29,30,10,3.413262e+03
29,30,20,3.056591e+03
29,30,30,3.056591e+03
29,30,40,3.056591e+03
29,30,50,2.940460e+03
29,30,60,2.940460e+03
29,30,70,2.380931e+03
29,30,80,2.166330e+03
29,30,90,2.163300e+03
29,30,100,2.163300e+03
29,30,1,4.501751e+03
29,30,2,4.501751e+03
29,30,3,4.501751e+03
29,30,5,3.764159e+03
29,30,10,3.764159e+03
29,30,20,3.165117e+03
29,30,30,3.165117e+03
29,30,40,3.158512e+03
29,30,50,3.103160e+03
29,30,60,3.103160e+03
29,30,70,3.018825e+03
29,30,80,1.900765e+03
29,30,90,1.900765e+03
29,30,100,1.900765e+03
29,30,1,4.082697e+03
29,30,2,4.082697e+03
29,30,3,4.082697e+03
29,30,5,4.082697e+03
29,30,10,2.792439e+03
29,30,20,2.792439e+03
29,30,30,2.792439e+03
29,30,40,2.538522e+03
29,30,50,2.538522e+03
29,30,60,2.538522e+03
29,30,70,2.538522e+03
29,30,80,1.618896e+03
29,30,90,1.618896e+03
29,30,100,1.618896e+03
