funcid,dim,milestone,error
23,10,1,4.561098e+02
23,10,2,4.561098e+02
23,10,3,4.561098e+02
23,10,5,4.561098e+02
23,10,10,4.318338e+02
23,10,20,4.164846e+02
23,10,30,4.164846e+02
23,10,40,4.164846e+02
23,10,50,4.164846e+02
23,10,60,4.164846e+02
23,10,70,4.164846e+02
23,10,80,4.164846e+02
23,10,90,4.164846e+02
23,10,100,4.164846e+02
23,10,1,4.526907e+02
23,10,2,4.172945e+02
23,10,3,4.172945e+02
23,10,5,4.172945e+02
23,10,10,4.172945e+02
23,10,20,4.172945e+02
23,10,30,4.023331e+02
23,10,40,3.795978e+02
23,10,50,3.795978e+02
23,10,60,3.795978e+02
23,10,70,3.795978e+02
23,10,80,3.795978e+02
23,10,90,3.677662e+02
23,10,100,3.677662e+02
23,10,1,4.380382e+02
23,10,2,4.380382e+02
23,10,3,4.380382e+02
23,10,5,4.380323e+02
23,10,10,4.326826e+02
23,10,20,4.163585e+02
23,10,30,4.163585e+02
23,10,40,3.873882e+02
23,10,50,3.873882e+02
23,10,60,3.873882e+02
23,10,70,3.873882e+02
23,10,80,3.873882e+02
23,10,90,3.873589e+02
23,10,100,3.873589e+02
23,10,1,5.190919e+02
23,10,2,4.531015e+02
23,10,3,4.531015e+02
23,10,5,4.531015e+02
23,10,10,4.256527e+02
23,10,20,4.229928e+02
23,10,30,4.209281e+02
23,10,40,4.209281e+02
23,10,50,4.142725e+02
23,10,60,3.890703e+02
23,10,70,3.890703e+02
23,10,80,3.890703e+02
23,10,90,3.890703e+02
23,10,100,3.880233e+02
23,10,1,4.874454e+02
23,10,2,4.874454e+02
23,10,3,4.874454e+02
23,10,5,4.319734e+02
23,10,10,4.319734e+02
23,10,20,3.850505e+02
23,10,30,3.850505e+02
23,10,40,3.850505e+02
23,10,50,3.850505e+02
23,10,60,3.850505e+02
23,10,70,3.850505e+02
23,10,80,3.850505e+02
23,10,90,3.850505e+02
23,10,100,3.850505e+02
23,10,1,4.833306e+02
23,10,2,4.542021e+02
23,10,3,4.276911e+02
23,10,5,4.089305e+02
23,10,10,3.735833e+02
23,10,20,3.735833e+02
23,10,30,3.735833e+02
23,10,40,3.735833e+02
23,10,50,3.735833e+02
23,10,60,3.735833e+02
23,10,70,3.681427e+02
23,10,80,3.681427e+02
23,10,90,3.681427e+02
23,10,100,3.681427e+02
23,10,1,4.669005e+02
23,10,2,4.585268e+02
23,10,3,4.585268e+02
23,10,5,4.514886e+02
23,10,10,4.361046e+02
23,10,20,4.361046e+02
23,10,30,4.016633e+02
23,10,40,4.016633e+02
23,10,50,4.016633e+02
23,10,60,3.909348e+02
23,10,70,3.909348e+02
23,10,80,3.909348e+02
23,10,90,3.909348e+02
23,10,100,3.909348e+02
23,10,1,4.485432e+02
23,10,2,4.485432e+02
23,10,3,4.455313e+02
23,10,5,4.307939e+02
23,10,10,4.271517e+02
23,10,20,4.199358e+02
23,10,30,4.128701e+02
23,10,40,4.128701e+02
23,10,50,4.128701e+02
23,10,60,3.843226e+02
23,10,70,3.843226e+02
23,10,80,3.843226e+02
23,10,90,3.843226e+02
23,10,100,3.843226e+02
23,10,1,4.524300e+02
23,10,2,4.524300e+02
23,10,3,4.195709e+02
23,10,5,4.195709e+02
23,10,10,4.195709e+02
23,10,20,4.137925e+02
23,10,30,3.939635e+02
23,10,40,3.939635e+02
23,10,50,3.939635e+02
23,10,60,3.939635e+02
23,10,70,3.939635e+02
23,10,80,3.935342e+02
23,10,90,3.935342e+02
23,10,100,3.935342e+02
23,10,1,4.935714e+02
23,10,2,4.804719e+02
23,10,3,4.804719e+02
23,10,5,4.367963e+02
23,10,10,4.367963e+02
23,10,20,4.277853e+02
23,10,30,4.214753e+02
23,10,40,4.214753e+02
23,10,50,4.179876e+02
23,10,60,3.536415e+02
23,10,70,3.536415e+02
23,10,80,3.536415e+02
23,10,90,3.536415e+02
23,10,100,3.536415e+02
