funcid,dim,milestone,error
30,30,1,2.149292e+09
30,30,2,1.353218e+09
30,30,3,1.353218e+09
30,30,5,1.353218e+09
30,30,10,3.266197e+08
30,30,20,7.151738e+07
30,30,30,2.009639e+07
30,30,40,2.009639e+07
30,30,50,2.009639e+07
30,30,60,2.009639e+07
30,30,70,2.117552e+06
30,30,80,2.117552e+06
30,30,90,2.117552e+06
30,30,100,2.117552e+06
30,30,1,2.272588e+09
30,30,2,1.244032e+09
30,30,3,1.244032e+09
30,30,5,7.746577e+08
30,30,10,6.513339e+08
30,30,20,8.315587e+07
30,30,30,1.335036e+07
30,30,40,1.335036e+07
30,30,50,1.335036e+07
30,30,60,1.335036e+07
30,30,70,8.411608e+06
30,30,80,3.876679e+06
30,30,90,1.872498e+06
30,30,100,1.872498e+06
30,30,1,8.325942e+08
30,30,2,7.457555e+08
30,30,3,7.457555e+08
30,30,5,7.457555e+08
30,30,10,4.793206e+08
30,30,20,4.793206e+08
30,30,30,4.609179e+08
30,30,40,2.978568e+07
30,30,50,1.799527e+06
30,30,60,1.799527e+06
30,30,70,1.799527e+06
30,30,80,1.799527e+06
30,30,90,1.799527e+06
30,30,100,1.799527e+06
30,30,1,5.215002e+08
30,30,2,5.215002e+08
30,30,3,5.215002e+08
30,30,5,5.215002e+08
30,30,10,5.215002e+08
30,30,20,8.485913e+07
30,30,30,8.833367e+06
30,30,40,8.805095e+06
30,30,50,8.805095e+06
30,30,60,8.805095e+06
30,30,70,8.805095e+06
30,30,80,6.786250e+06
30,30,90,3.654608e+06
30,30,100,3.654608e+06
30,30,1,1.116640e+09
30,30,2,1.100823e+09
30,30,3,1.100823e+09
30,30,5,1.073069e+09
30,30,10,5.756728e+08
30,30,20,5.756728e+08
30,30,30,5.756728e+08
30,30,40,2.223694e+07
30,30,50,1.815730e+07
30,30,60,1.815730e+07
30,30,70,3.602883e+06
30,30,80,3.602883e+06
30,30,90,3.602883e+06
30,30,100,3.602883e+06
30,30,1,1.864022e+09
30,30,2,1.842419e+09
30,30,3,1.651395e+09
30,30,5,1.210036e+09
30,30,10,5.606475e+08
30,30,20,2.897664e+08
30,30,30,1.849809e+08
30,30,40,4.130691e+06
30,30,50,4.130691e+06
30,30,60,4.130691e+06
30,30,70,4.130691e+06
30,30,80,3.975952e+06
30,30,90,2.092996e+06
30,30,100,2.092996e+06
30,30,1,9.181138e+08
30,30,2,9.181138e+08
30,30,3,9.181138e+08
30,30,5,9.181138e+08
30,30,10,8.750620e+08
30,30,20,4.932357e+08
30,30,30,4.932357e+08
30,30,40,4.932357e+08
30,30,50,4.932357e+08
30,30,60,2.200549e+07
30,30,70,2.077324e+07
30,30,80,3.656277e+06
30,30,90,3.656277e+06
30,30,100,3.656277e+06
30,30,1,2.045361e+09
30,30,2,1.194675e+09
30,30,3,9.759001e+08
30,30,5,9.759001e+08
30,30,10,9.759001e+08
30,30,20,5.086125e+08
30,30,30,5.086125e+08
30,30,40,5.086125e+08
30,30,50,5.070438e+08
30,30,60,5.070438e+08
30,30,70,4.778112e+08
30,30,80,2.875627e+06
30,30,90,2.875627e+06
30,30,100,2.875627e+06
30,30,1,1.978639e+09
30,30,2,1.978639e+09
30,30,3,1.978639e+09
30,30,5,1.033389e+09
30,30,10,7.004740e+08
30,30,20,1.268333e+08
30,30,30,2.321900e+07
30,30,40,2.321900e+07
30,30,50,5.432957e+06
30,30,60,5.432957e+06
30,30,70,2.856662e+06
30,30,80,2.856662e+06
30,30,90,2.856662e+06
30,30,100,4.559390e+05
30,30,1,1.930338e+09
30,30,2,1.338744e+09
30,30,3,8.013599e+08
30,30,5,8.013599e+08
30,30,10,8.013599e+08
30,30,20,5.614524e+07
30,30,30,2.475477e+07
30,30,40,2.475477e+07
30,30,50,2.475477e+07
30,30,60,2.475477e+07
30,30,70,1.650918e+06
30,30,80,1.650918e+06
30,30,90,1.650918e+06
30,30,100,1.650918e+06
