funcid,dim,milestone,error
6,30,1,1.183282e+02
6,30,2,1.086133e+02
6,30,3,1.086133e+02
6,30,5,1.086133e+02
6,30,10,1.082957e+02
6,30,20,9.471095e+01
6,30,30,9.441729e+01
6,30,40,9.441729e+01
6,30,50,9.441729e+01
6,30,60,9.441729e+01
6,30,70,9.106322e+01
6,30,80,9.106322e+01
6,30,90,9.106322e+01
6,30,100,9.106322e+01
6,30,1,1.048661e+02
6,30,2,9.283470e+01
6,30,3,9.283470e+01
6,30,5,8.755599e+01
6,30,10,8.755599e+01
6,30,20,8.755599e+01
6,30,30,8.686276e+01
6,30,40,8.686276e+01
6,30,50,8.686276e+01
6,30,60,8.686276e+01
6,30,70,8.686276e+01
6,30,80,8.686276e+01
6,30,90,8.686276e+01
6,30,100,8.686276e+01
6,30,1,1.038055e+02
6,30,2,1.038055e+02
6,30,3,1.038055e+02
6,30,5,1.038055e+02
6,30,10,9.862033e+01
6,30,20,9.862033e+01
6,30,30,9.862033e+01
6,30,40,9.862033e+01
6,30,50,9.723151e+01
6,30,60,9.723151e+01
6,30,70,9.723151e+01
6,30,80,9.723151e+01
6,30,90,9.723151e+01
6,30,100,9.723151e+01
6,30,1,1.119532e+02
6,30,2,1.119532e+02
6,30,3,1.106067e+02
6,30,5,1.007962e+02
6,30,10,1.007962e+02
6,30,20,9.084826e+01
6,30,30,9.084826e+01
6,30,40,9.084826e+01
6,30,50,9.084826e+01
6,30,60,9.084826e+01
6,30,70,9.084826e+01
6,30,80,9.084826e+01
6,30,90,9.084826e+01
6,30,100,9.084826e+01
6,30,1,1.198631e+02
6,30,2,1.116919e+02
6,30,3,1.116919e+02
6,30,5,1.066748e+02
6,30,10,9.843485e+01
6,30,20,9.655604e+01
6,30,30,9.655604e+01
6,30,40,9.553455e+01
6,30,50,9.553455e+01
6,30,60,9.553455e+01
6,30,70,9.553455e+01
6,30,80,9.553455e+01
6,30,90,9.505166e+01
6,30,100,9.505166e+01
6,30,1,1.187712e+02
6,30,2,1.187712e+02
6,30,3,1.187712e+02
6,30,5,1.068320e+02
6,30,10,1.068320e+02
6,30,20,1.010469e+02
6,30,30,9.833290e+01
6,30,40,9.833290e+01
6,30,50,9.833290e+01
6,30,60,9.833290e+01
6,30,70,9.833290e+01
6,30,80,9.833290e+01
6,30,90,9.833290e+01
6,30,100,9.833290e+01
6,30,1,1.150816e+02
6,30,2,1.150816e+02
6,30,3,9.766682e+01
6,30,5,9.766682e+01
6,30,10,9.766682e+01
6,30,20,9.766682e+01
6,30,30,9.697695e+01
6,30,40,9.697695e+01
6,30,50,8.397017e+01
6,30,60,8.397017e+01
6,30,70,8.397017e+01
6,30,80,8.397017e+01
6,30,90,8.397017e+01
6,30,100,8.397017e+01
6,30,1,9.174925e+01
6,30,2,9.174925e+01
6,30,3,9.174925e+01
6,30,5,9.174925e+01
6,30,10,9.174925e+01
6,30,20,8.956364e+01
6,30,30,8.956364e+01
6,30,40,8.701098e+01
6,30,50,8.701098e+01
6,30,60,8.701098e+01
6,30,70,8.701098e+01
6,30,80,8.701098e+01
6,30,90,8.701098e+01
6,30,100,8.701098e+01
6,30,1,1.112547e+02
6,30,2,1.100451e+02
6,30,3,1.048206e+02
6,30,5,1.048206e+02
6,30,10,8.437551e+01
6,30,20,8.437551e+01
6,30,30,8.224926e+01
6,30,40,7.443294e+01
6,30,50,7.443294e+01
6,30,60,7.443294e+01
6,30,70,7.443294e+01
6,30,80,7.443294e+01
6,30,90,7.443294e+01
6,30,100,7.443294e+01
6,30,1,1.170827e+02
6,30,2,1.170827e+02
6,30,3,1.142174e+02
6,30,5,1.060544e+02
6,30,10,1.060544e+02
6,30,20,9.881246e+01
6,30,30,9.586014e+01
6,30,40,9.586014e+01
6,30,50,9.586014e+01
6,30,60,9.578505e+01
6,30,70,9.578505e+01
6,30,80,9.578505e+01
6,30,90,9.578505e+01
6,30,100,9.578505e+01
