funcid,dim,milestone,error
10,30,1,8.910593e+03
10,30,2,8.426603e+03
10,30,3,8.426603e+03
10,30,5,8.426603e+03
10,30,10,7.922428e+03
10,30,20,7.922428e+03
10,30,30,7.922428e+03
10,30,40,7.622189e+03
10,30,50,5.546455e+03
10,30,60,5.546455e+03
10,30,70,5.546455e+03
10,30,80,5.546455e+03
10,30,90,5.546455e+03
10,30,100,5.546455e+03
10,30,1,8.408598e+03
10,30,2,8.408598e+03
10,30,3,8.408598e+03
10,30,5,8.084626e+03
10,30,10,8.084626e+03
10,30,20,7.170524e+03
10,30,30,7.170524e+03
10,30,40,4.622608e+03
10,30,50,4.622608e+03
10,30,60,4.622608e+03
10,30,70,4.622608e+03
10,30,80,4.622608e+03
10,30,90,4.622608e+03
10,30,100,4.622608e+03
10,30,1,8.903229e+03
10,30,2,8.565409e+03
10,30,3,8.565409e+03
10,30,5,8.565409e+03
10,30,10,8.339293e+03
10,30,20,7.772501e+03
10,30,30,7.606574e+03
10,30,40,7.171614e+03
10,30,50,7.171614e+03
10,30,60,7.171614e+03
10,30,70,5.575251e+03
10,30,80,5.575251e+03
10,30,90,5.575251e+03
10,30,100,5.575251e+03
10,30,1,8.523074e+03
10,30,2,8.399509e+03
10,30,3,8.399509e+03
10,30,5,8.399509e+03
10,30,10,7.799595e+03
10,30,20,5.947863e+03
10,30,30,5.519918e+03
10,30,40,5.078585e+03
10,30,50,5.078585e+03
10,30,60,5.078585e+03
10,30,70,5.078585e+03
10,30,80,5.078585e+03
10,30,90,5.078585e+03
10,30,100,5.077139e+03
10,30,1,8.710880e+03
10,30,2,8.710880e+03
10,30,3,8.148673e+03
10,30,5,8.148673e+03
10,30,10,8.148673e+03
10,30,20,8.085274e+03
10,30,30,8.085274e+03
10,30,40,8.085274e+03
10,30,50,7.583896e+03
10,30,60,7.583896e+03
10,30,70,7.583896e+03
10,30,80,7.583896e+03
10,30,90,7.583896e+03
10,30,100,7.583896e+03
10,30,1,8.915578e+03
10,30,2,8.901011e+03
10,30,3,8.492763e+03
10,30,5,8.015076e+03
10,30,10,8.015076e+03
10,30,20,7.816655e+03
10,30,30,7.816655e+03
10,30,40,7.462286e+03
10,30,50,6.982350e+03
10,30,60,6.982350e+03
10,30,70,6.982350e+03
10,30,80,6.982350e+03
10,30,90,6.982350e+03
10,30,100,6.982350e+03
10,30,1,8.452266e+03
10,30,2,8.452266e+03
10,30,3,8.452266e+03
10,30,5,8.452266e+03
10,30,10,7.463191e+03
10,30,20,7.463191e+03
10,30,30,7.463191e+03
10,30,40,7.086978e+03
10,30,50,7.086978e+03
10,30,60,7.086978e+03
10,30,70,7.086978e+03
10,30,80,7.086978e+03
10,30,90,7.086978e+03
10,30,100,7.086978e+03
10,30,1,8.081720e+03
10,30,2,8.081720e+03
10,30,3,8.081720e+03
10,30,5,8.081720e+03
10,30,10,8.081720e+03
10,30,20,8.081720e+03
10,30,30,7.997600e+03
10,30,40,7.997600e+03
10,30,50,6.129549e+03
10,30,60,6.129549e+03
10,30,70,5.927779e+03
10,30,80,5.927779e+03
10,30,90,5.927779e+03
10,30,100,5.927779e+03
10,30,1,8.669474e+03
10,30,2,8.207037e+03
10,30,3,8.207037e+03
10,30,5,8.207037e+03
10,30,10,8.043602e+03
10,30,20,8.043602e+03
10,30,30,8.043602e+03
10,30,40,5.492468e+03
10,30,50,5.492468e+03
10,30,60,5.456273e+03
10,30,70,5.456273e+03
10,30,80,5.456273e+03
10,30,90,5.456273e+03
10,30,100,5.456273e+03
10,30,1,8.338688e+03
10,30,2,8.338688e+03
10,30,3,8.338688e+03
10,30,5,8.338688e+03
10,30,10,8.135132e+03
10,30,20,7.283446e+03
10,30,30,7.283446e+03
10,30,40,5.521573e+03
10,30,50,5.521573e+03
10,30,60,5.521573e+03
10,30,70,5.521573e+03
10,30,80,5.521573e+03
10,30,90,5.521573e+03
10,30,100,5.521573e+03
