funcid,dim,milestone,error
12,10,1,1.076577e+09
12,10,2,5.402085e+08
12,10,3,5.402085e+08
12,10,5,3.450843e+08
12,10,10,5.548580e+07
12,10,20,5.548580e+07
12,10,30,5.548580e+07
12,10,40,5.548580e+07
12,10,50,5.548580e+07
12,10,60,9.817986e+05
12,10,70,8.841827e+04
12,10,80,8.600367e+04
12,10,90,8.600367e+04
12,10,100,8.600367e+04
12,10,1,9.923858e+08
12,10,2,9.923858e+08
12,10,3,1.679968e+08
12,10,5,1.679968e+08
12,10,10,1.679968e+08
12,10,20,1.679968e+08
12,10,30,1.679968e+08
12,10,40,1.679968e+08
12,10,50,1.679968e+08
12,10,60,7.875978e+06
12,10,70,9.104581e+03
12,10,80,9.104581e+03
12,10,90,9.104581e+03
12,10,100,9.104581e+03
12,10,1,1.482404e+09
12,10,2,1.107814e+09
12,10,3,8.146148e+08
12,10,5,8.146148e+08
12,10,10,1.175125e+08
12,10,20,1.175125e+08
12,10,30,1.175125e+08
12,10,40,1.175125e+08
12,10,50,1.175125e+08
12,10,60,1.175125e+08
12,10,70,1.175125e+08
12,10,80,1.175125e+08
12,10,90,1.175125e+08
12,10,100,5.364328e+06
12,10,1,1.040690e+09
12,10,2,6.002672e+08
12,10,3,6.002672e+08
12,10,5,3.672897e+08
12,10,10,1.440291e+08
12,10,20,1.440291e+08
12,10,30,1.440291e+08
12,10,40,1.440291e+08
12,10,50,8.306661e+07
12,10,60,8.306661e+07
12,10,70,1.674234e+06
12,10,80,1.665792e+06
12,10,90,6.663163e+04
12,10,100,6.663163e+04
12,10,1,8.711360e+08
12,10,2,8.711360e+08
12,10,3,5.310169e+08
12,10,5,2.780745e+08
12,10,10,2.780745e+08
12,10,20,1.036341e+08
12,10,30,9.334647e+07
12,10,40,2.715903e+07
12,10,50,2.715903e+07
12,10,60,2.715903e+07
12,10,70,2.715903e+07
12,10,80,2.715903e+07
12,10,90,2.715903e+07
12,10,100,7.005967e+06
12,10,1,6.294942e+08
12,10,2,6.294942e+08
12,10,3,5.414578e+08
12,10,5,4.362266e+08
12,10,10,2.486301e+08
12,10,20,1.957898e+08
12,10,30,1.589929e+08
12,10,40,1.439827e+08
12,10,50,1.439827e+08
12,10,60,2.925899e+06
12,10,70,3.076730e+05
12,10,80,3.076730e+05
12,10,90,1.049934e+04
12,10,100,1.049934e+04
12,10,1,5.763525e+08
12,10,2,4.397927e+08
12,10,3,2.672983e+08
12,10,5,2.672983e+08
12,10,10,2.672983e+08
12,10,20,1.726373e+08
12,10,30,1.726373e+08
12,10,40,9.956524e+07
12,10,50,9.956524e+07
12,10,60,9.956524e+07
12,10,70,9.956524e+07
12,10,80,9.956524e+07
12,10,90,9.956524e+07
12,10,100,4.446922e+06
12,10,1,8.036574e+08
12,10,2,6.986939e+08
12,10,3,6.986939e+08
12,10,5,3.079111e+08
12,10,10,3.079111e+08
12,10,20,2.681687e+08
12,10,30,2.337834e+08
12,10,40,1.426348e+08
12,10,50,1.426348e+08
12,10,60,5.042214e+06
12,10,70,6.896232e+05
12,10,80,6.896232e+05
12,10,90,9.704353e+04
12,10,100,9.704353e+04
12,10,1,1.609316e+09
12,10,2,7.480307e+08
12,10,3,7.480307e+08
12,10,5,2.602416e+08
12,10,10,2.602416e+08
12,10,20,2.051004e+08
12,10,30,1.445983e+08
12,10,40,1.445983e+08
12,10,50,1.445983e+08
12,10,60,1.445983e+08
12,10,70,1.445983e+08
12,10,80,1.445983e+08
12,10,90,1.445983e+08
12,10,100,7.491833e+05
12,10,1,2.077072e+08
12,10,2,2.077072e+08
12,10,3,2.077072e+08
12,10,5,2.077072e+08
12,10,10,2.077072e+08
12,10,20,1.166030e+08
12,10,30,1.166030e+08
12,10,40,1.037180e+08
12,10,50,1.037180e+08
12,10,60,1.037180e+08
12,10,70,1.037180e+08
12,10,80,7.740116e+07
12,10,90,7.740116e+07
12,10,100,1.762216e+06
